customer,treatment,converted,purchase,age,gender
82661,yes,FALSE,0,29,M
86909,yes,FALSE,0,30,M
29092,yes,FALSE,0,25,F
50935,yes,FALSE,0,31,F
74950,yes,FALSE,0,30,F
29321,yes,FALSE,0,32,M
23932,yes,FALSE,0,27,F
44065,yes,FALSE,0,30,M
49537,yes,FALSE,0,32,M
39523,yes,FALSE,0,29,M
67289,yes,FALSE,0,29,M
14613,yes,FALSE,0,31,M
15029,yes,FALSE,0,30,F
69536,yes,FALSE,0,32,F
76295,yes,FALSE,0,29,M
53448,yes,TRUE,19.13,30,M
24246,yes,FALSE,0,27,M
92479,yes,FALSE,0,28,M
42448,yes,FALSE,0,27,M
50670,yes,FALSE,0,29,F
56196,yes,TRUE,25.93,27,F
45961,yes,FALSE,0,30,F
32997,yes,FALSE,0,26,M
53435,yes,FALSE,0,28,F
97899,yes,TRUE,15.7,26,F
40190,yes,FALSE,0,29,F
26338,yes,FALSE,0,30,M
85798,yes,FALSE,0,32,M
13888,yes,FALSE,0,28,F
38685,yes,FALSE,0,28,F
63553,yes,FALSE,0,23,F
78203,yes,FALSE,0,34,M
86366,yes,FALSE,0,26,F
85492,yes,FALSE,0,26,M
54004,yes,FALSE,0,28,F
11135,yes,TRUE,26.5,32,M
20011,yes,FALSE,0,30,F
58982,yes,FALSE,0,25,M
93975,yes,TRUE,7.43,30,M
67641,yes,FALSE,0,30,F
22124,yes,FALSE,0,29,F
99126,yes,FALSE,0,32,M
63439,yes,TRUE,25.76,29,F
29469,yes,FALSE,0,30,M
29589,yes,FALSE,0,33,M
79897,yes,FALSE,0,21,M
91884,yes,FALSE,0,30,M
60227,yes,FALSE,0,29,F
68499,yes,FALSE,0,33,F
48748,yes,FALSE,0,31,F
48307,yes,FALSE,0,30,F
16036,yes,FALSE,0,29,F
38446,yes,FALSE,0,32,M
79795,yes,FALSE,0,29,M
39617,yes,FALSE,0,29,F
70711,yes,FALSE,0,25,F
53356,yes,FALSE,0,29,M
58669,yes,FALSE,0,29,M
42907,yes,FALSE,0,31,M
91673,yes,FALSE,0,30,M
96128,yes,FALSE,0,29,F
30939,yes,FALSE,0,30,F
70843,yes,FALSE,0,29,M
14372,yes,FALSE,0,28,M
31612,yes,FALSE,0,29,M
82795,yes,FALSE,0,29,M
91647,yes,FALSE,0,30,F
19870,yes,FALSE,0,28,M
34455,yes,FALSE,0,30,F
56924,yes,FALSE,0,30,M
34764,yes,FALSE,0,31,F
31933,yes,FALSE,0,29,F
17476,yes,FALSE,0,28,M
75045,yes,FALSE,0,29,M
60435,yes,FALSE,0,29,F
74059,yes,FALSE,0,28,M
17585,yes,FALSE,0,27,F
44495,yes,FALSE,0,29,F
41736,yes,FALSE,0,29,F
70093,yes,FALSE,0,29,M
29581,yes,FALSE,0,29,M
98628,yes,FALSE,0,30,M
27042,yes,FALSE,0,30,F
70778,yes,FALSE,0,30,F
39037,yes,FALSE,0,30,M
17761,yes,TRUE,19.86,32,F
53357,yes,FALSE,0,32,F
55065,yes,FALSE,0,25,M
42356,yes,FALSE,0,27,F
95802,yes,FALSE,0,28,F
33402,yes,FALSE,0,32,F
41949,yes,TRUE,17.24,26,F
49218,yes,FALSE,0,31,F
84087,yes,FALSE,0,27,F
10973,yes,FALSE,0,26,F
65159,yes,FALSE,0,29,M
94980,yes,FALSE,0,25,F
77032,yes,TRUE,18.24,29,M
52497,yes,FALSE,0,25,M
10724,yes,FALSE,0,31,F
84548,yes,FALSE,0,30,M
91760,yes,FALSE,0,31,M
76466,yes,FALSE,0,28,M
95101,yes,FALSE,0,29,M
45103,yes,FALSE,0,31,M
78775,yes,FALSE,0,33,F
94335,yes,FALSE,0,31,F
37748,yes,FALSE,0,29,M
64488,yes,FALSE,0,29,F
82693,yes,FALSE,0,33,M
22949,yes,TRUE,16.8,29,F
75125,yes,FALSE,0,31,M
12365,yes,FALSE,0,30,M
46723,yes,FALSE,0,35,M
17137,yes,FALSE,0,31,F
14914,yes,FALSE,0,30,M
84836,yes,FALSE,0,31,F
41097,yes,FALSE,0,26,F
68021,yes,FALSE,0,29,F
76826,yes,FALSE,0,29,F
81209,yes,FALSE,0,29,F
72972,yes,FALSE,0,29,M
38606,yes,FALSE,0,28,M
68607,yes,FALSE,0,28,F
43597,yes,FALSE,0,30,M
69149,yes,FALSE,0,29,F
50292,yes,FALSE,0,30,M
74230,yes,FALSE,0,28,F
63062,yes,TRUE,16.15,30,F
53038,yes,FALSE,0,29,M
19404,yes,FALSE,0,29,F
59286,yes,FALSE,0,30,F
48854,yes,FALSE,0,26,F
55694,yes,FALSE,0,27,M
77648,yes,FALSE,0,32,M
66920,yes,FALSE,0,27,M
90265,yes,FALSE,0,28,M
22170,yes,FALSE,0,30,M
57918,yes,FALSE,0,28,F
99868,yes,TRUE,22.52,29,M
53563,yes,FALSE,0,28,F
21986,yes,TRUE,15.51,29,M
71148,yes,FALSE,0,28,M
78937,yes,FALSE,0,26,F
87142,yes,FALSE,0,30,M
42430,yes,TRUE,12.2,30,M
70894,yes,FALSE,0,27,M
74038,yes,FALSE,0,29,F
83924,yes,FALSE,0,29,M
47165,yes,FALSE,0,27,F
22084,yes,FALSE,0,31,F
37098,yes,FALSE,0,33,F
13510,yes,FALSE,0,29,F
26877,yes,FALSE,0,29,F
66204,yes,FALSE,0,28,M
50809,yes,FALSE,0,27,F
39183,yes,FALSE,0,30,M
95521,yes,FALSE,0,27,M
20079,yes,FALSE,0,29,F
59495,yes,FALSE,0,27,F
91232,yes,FALSE,0,26,F
38569,yes,FALSE,0,28,F
76724,yes,FALSE,0,30,F
78823,yes,FALSE,0,28,F
10648,yes,FALSE,0,27,M
38635,yes,TRUE,14.44,28,M
52563,yes,FALSE,0,24,F
44146,yes,TRUE,13.32,31,M
62589,yes,FALSE,0,27,M
59722,yes,FALSE,0,26,F
28304,yes,FALSE,0,30,F
38260,yes,FALSE,0,29,F
28568,yes,FALSE,0,28,F
32067,yes,FALSE,0,30,F
72599,yes,FALSE,0,28,F
28916,yes,FALSE,0,28,M
77317,yes,FALSE,0,30,F
42047,yes,FALSE,0,24,F
90949,yes,FALSE,0,30,F
55072,yes,FALSE,0,30,M
56733,yes,FALSE,0,30,M
92428,yes,FALSE,0,29,M
88304,yes,FALSE,0,30,M
50598,yes,FALSE,0,25,M
37456,yes,FALSE,0,32,M
31864,yes,TRUE,13.25,30,F
22430,yes,FALSE,0,29,F
15161,yes,FALSE,0,32,M
23284,yes,TRUE,23.04,25,F
90364,yes,FALSE,0,28,F
56956,yes,FALSE,0,25,M
73790,yes,FALSE,0,29,M
68792,yes,FALSE,0,28,M
56277,yes,TRUE,20.89,30,M
54879,yes,FALSE,0,29,M
76024,yes,FALSE,0,30,M
19521,yes,TRUE,26,30,M
97907,yes,FALSE,0,30,F
84106,yes,FALSE,0,28,F
60842,yes,TRUE,20.46,31,F
50863,yes,FALSE,0,28,M
89087,yes,FALSE,0,30,M
74269,yes,FALSE,0,31,M
33041,yes,FALSE,0,28,M
16351,yes,FALSE,0,31,M
97723,yes,FALSE,0,29,M
36260,yes,FALSE,0,28,M
53642,yes,FALSE,0,27,M
89072,yes,FALSE,0,27,F
17093,yes,FALSE,0,25,M
45370,yes,TRUE,16.99,33,M
53307,yes,FALSE,0,28,F
19777,yes,FALSE,0,28,M
29297,yes,FALSE,0,26,M
83475,yes,FALSE,0,27,M
17101,yes,TRUE,21.83,28,M
74387,yes,FALSE,0,31,F
53664,yes,FALSE,0,28,F
61279,yes,FALSE,0,29,F
26646,yes,FALSE,0,31,M
55217,yes,FALSE,0,30,M
15517,yes,FALSE,0,24,F
34588,yes,TRUE,14.08,27,M
36825,yes,FALSE,0,28,M
55716,yes,FALSE,0,28,F
13050,yes,FALSE,0,28,F
99770,yes,FALSE,0,31,M
62196,yes,FALSE,0,28,F
95149,yes,FALSE,0,29,M
42050,yes,FALSE,0,33,F
57802,yes,FALSE,0,30,M
74261,yes,FALSE,0,32,M
73802,yes,FALSE,0,28,F
23519,yes,FALSE,0,30,F
14347,yes,FALSE,0,27,M
27699,yes,TRUE,24.03,27,F
95375,yes,FALSE,0,27,M
49715,yes,FALSE,0,31,M
45426,yes,FALSE,0,31,F
74698,yes,FALSE,0,30,M
64878,yes,TRUE,22.34,27,F
99605,yes,FALSE,0,33,M
97765,yes,FALSE,0,28,M
98816,yes,FALSE,0,30,F
88168,yes,FALSE,0,29,F
94100,yes,TRUE,18.24,27,M
15021,yes,FALSE,0,31,F
97390,yes,TRUE,0,28,M
47429,yes,FALSE,0,31,F
48896,yes,FALSE,0,32,F
26840,yes,FALSE,0,28,M
95477,yes,FALSE,0,30,M
57024,yes,FALSE,0,28,F
49653,yes,FALSE,0,33,M
47269,yes,FALSE,0,29,M
77932,yes,FALSE,0,28,M
75310,yes,FALSE,0,31,F
45888,yes,FALSE,0,29,M
95891,yes,FALSE,0,25,M
16861,yes,FALSE,0,30,M
55891,yes,FALSE,0,25,M
13792,yes,FALSE,0,25,F
58485,yes,FALSE,0,32,M
71081,yes,FALSE,0,31,F
61879,yes,FALSE,0,29,M
89781,yes,TRUE,10.57,27,M
31032,yes,FALSE,0,30,M
74876,yes,FALSE,0,29,M
12608,yes,TRUE,20.2,33,F
95472,yes,FALSE,0,29,F
83722,yes,FALSE,0,30,M
35005,yes,FALSE,0,30,F
50226,yes,FALSE,0,30,M
93005,yes,FALSE,0,26,F
52766,yes,FALSE,0,29,M
87889,yes,FALSE,0,30,F
18763,yes,FALSE,0,33,M
12866,yes,FALSE,0,28,F
47591,yes,FALSE,0,27,M
12170,yes,FALSE,0,28,F
13996,yes,FALSE,0,30,F
61517,yes,FALSE,0,30,F
72360,yes,FALSE,0,28,F
84500,yes,FALSE,0,27,M
75174,yes,FALSE,0,26,F
28367,yes,FALSE,0,28,F
51790,yes,FALSE,0,31,M
46602,yes,FALSE,0,30,F
29198,yes,FALSE,0,26,F
49420,yes,TRUE,23.94,28,F
59454,yes,FALSE,0,29,M
53495,yes,FALSE,0,30,F
67574,yes,FALSE,0,23,F
78796,yes,FALSE,0,31,F
51606,yes,FALSE,0,28,M
86057,yes,FALSE,0,26,F
85724,yes,FALSE,0,27,F
33785,yes,FALSE,0,29,F
18883,yes,FALSE,0,27,M
14989,yes,FALSE,0,27,F
42238,yes,FALSE,0,29,F
16493,yes,FALSE,0,32,M
27983,yes,TRUE,14.83,28,M
73518,yes,FALSE,0,27,M
84009,yes,FALSE,0,31,F
88896,yes,FALSE,0,30,M
44689,yes,FALSE,0,27,F
38768,yes,FALSE,0,27,F
34380,yes,FALSE,0,28,F
49313,yes,FALSE,0,32,F
99874,yes,FALSE,0,28,F
37379,yes,FALSE,0,32,M
30437,yes,FALSE,0,29,F
92773,yes,FALSE,0,29,M
99256,yes,FALSE,0,27,M
41714,yes,FALSE,0,28,M
61583,yes,FALSE,0,29,F
27177,yes,FALSE,0,31,F
25730,yes,TRUE,19.5,29,F
32298,yes,FALSE,0,28,M
54797,yes,FALSE,0,30,F
98451,yes,FALSE,0,31,M
60169,yes,TRUE,22.21,31,M
57811,yes,FALSE,0,35,F
36580,yes,FALSE,0,31,F
83431,yes,FALSE,0,30,F
30380,yes,FALSE,0,28,M
60894,yes,FALSE,0,29,F
49240,yes,FALSE,0,25,F
58916,yes,FALSE,0,27,F
66387,yes,FALSE,0,27,F
69224,yes,FALSE,0,28,F
65189,yes,FALSE,0,30,M
26689,yes,FALSE,0,27,F
28659,yes,TRUE,0,32,M
84587,yes,FALSE,0,28,F
55860,yes,FALSE,0,23,M
83338,yes,TRUE,14.88,28,M
34751,yes,FALSE,0,29,M
30151,yes,FALSE,0,29,F
94177,yes,FALSE,0,28,F
95712,yes,FALSE,0,29,F
69345,yes,TRUE,26.37,31,M
90246,yes,FALSE,0,31,F
89682,yes,FALSE,0,28,F
65984,yes,FALSE,0,28,M
80607,yes,FALSE,0,30,F
55211,yes,FALSE,0,32,F
85665,yes,FALSE,0,32,F
55729,yes,FALSE,0,30,M
94310,yes,FALSE,0,30,M
37016,yes,TRUE,12.83,29,F
49477,yes,FALSE,0,30,M
53325,yes,FALSE,0,27,F
92895,yes,FALSE,0,32,F
16430,yes,FALSE,0,29,M
22916,yes,FALSE,0,31,M
96207,yes,FALSE,0,32,M
94215,yes,FALSE,0,26,F
23195,yes,FALSE,0,31,M
53237,yes,FALSE,0,24,M
99324,yes,FALSE,0,27,F
55363,yes,TRUE,0,33,M
12871,yes,FALSE,0,27,M
11859,yes,FALSE,0,28,M
50533,yes,FALSE,0,32,F
63101,yes,FALSE,0,29,M
80413,yes,FALSE,0,27,M
97593,yes,FALSE,0,28,M
30715,yes,FALSE,0,28,F
47332,yes,FALSE,0,26,M
15275,yes,FALSE,0,30,M
47516,yes,FALSE,0,30,F
89437,yes,FALSE,0,30,M
68640,yes,TRUE,0,31,M
37160,yes,FALSE,0,31,F
41253,yes,FALSE,0,32,F
68271,yes,FALSE,0,30,F
63044,yes,FALSE,0,31,M
62818,yes,FALSE,0,27,M
46254,yes,FALSE,0,26,F
56265,yes,FALSE,0,30,F
89279,yes,FALSE,0,26,M
61382,yes,TRUE,19.75,29,F
93789,yes,FALSE,0,27,F
66391,yes,FALSE,0,31,F
58094,yes,FALSE,0,28,F
47312,yes,FALSE,0,28,F
35214,yes,FALSE,0,30,F
38868,yes,FALSE,0,25,F
26342,yes,FALSE,0,24,M
57419,yes,TRUE,25.25,29,F
99139,yes,FALSE,0,31,M
29809,yes,FALSE,0,27,F
61619,yes,FALSE,0,29,M
49220,yes,FALSE,0,29,F
71874,yes,FALSE,0,26,M
32419,yes,FALSE,0,28,M
74733,yes,FALSE,0,29,M
64459,yes,FALSE,0,28,F
83494,yes,FALSE,0,31,M
66184,yes,FALSE,0,27,M
70755,yes,FALSE,0,29,F
89093,yes,FALSE,0,30,F
91701,yes,FALSE,0,30,F
55480,yes,FALSE,0,27,M
95578,yes,FALSE,0,32,F
42132,yes,FALSE,0,31,F
28725,yes,TRUE,18.83,31,M
99564,yes,FALSE,0,28,M
19271,yes,FALSE,0,28,M
52132,yes,TRUE,25.21,26,M
53715,yes,FALSE,0,30,M
61607,yes,FALSE,0,31,M
36021,yes,FALSE,0,28,M
58727,yes,FALSE,0,28,M
71449,yes,FALSE,0,30,M
45769,yes,FALSE,0,34,F
83596,yes,FALSE,0,28,M
18484,yes,FALSE,0,30,F
51037,yes,TRUE,28.21,28,F
49304,yes,FALSE,0,30,F
46608,yes,TRUE,11.87,30,M
96095,yes,FALSE,0,31,M
42477,yes,FALSE,0,28,M
40616,yes,TRUE,14.41,29,M
71973,yes,FALSE,0,29,M
44295,yes,TRUE,18.34,27,F
15661,yes,FALSE,0,30,F
22904,yes,TRUE,13.58,28,F
18886,yes,FALSE,0,28,M
34822,yes,FALSE,0,29,M
39429,yes,FALSE,0,27,F
21437,yes,FALSE,0,26,M
59566,yes,FALSE,0,28,M
16873,yes,FALSE,0,29,M
83134,yes,TRUE,27.12,28,F
34311,yes,FALSE,0,31,M
79843,yes,FALSE,0,33,M
60998,yes,FALSE,0,27,F
32430,yes,FALSE,0,27,F
99370,yes,FALSE,0,29,M
14979,yes,FALSE,0,30,F
55399,yes,TRUE,21.88,29,F
57096,yes,FALSE,0,29,M
62882,yes,FALSE,0,28,F
11625,yes,FALSE,0,28,M
84469,yes,FALSE,0,30,M
49311,yes,FALSE,0,30,M
88094,yes,FALSE,0,28,M
64720,yes,FALSE,0,29,F
20780,yes,TRUE,14.39,26,F
13635,yes,FALSE,0,27,M
65607,yes,FALSE,0,32,M
93344,yes,FALSE,0,29,F
85305,yes,FALSE,0,28,M
66682,yes,FALSE,0,28,F
64555,yes,FALSE,0,28,M
72059,yes,TRUE,13.79,31,M
33692,yes,TRUE,20.2,26,M
45877,yes,FALSE,0,29,M
66411,yes,FALSE,0,29,M
57238,yes,FALSE,0,32,F
50595,yes,FALSE,0,29,M
47626,yes,FALSE,0,31,M
29765,yes,FALSE,0,28,F
30430,yes,FALSE,0,27,F
61348,yes,TRUE,24.72,31,F
87091,yes,FALSE,0,28,F
26939,yes,FALSE,0,28,M
87021,yes,FALSE,0,28,F
34051,yes,FALSE,0,31,M
53208,yes,FALSE,0,31,M
14516,yes,FALSE,0,34,M
98075,yes,FALSE,0,29,M
23966,yes,FALSE,0,28,F
99043,yes,FALSE,0,27,F
69196,yes,FALSE,0,28,M
10585,yes,FALSE,0,25,F
31940,yes,FALSE,0,27,F
85506,yes,FALSE,0,30,M
74253,yes,FALSE,0,26,F
42689,yes,TRUE,25.48,28,F
73293,yes,FALSE,0,29,M
83735,yes,TRUE,14.59,33,M
40079,yes,FALSE,0,28,F
71161,yes,FALSE,0,28,F
38658,yes,FALSE,0,31,F
14399,yes,TRUE,29.12,27,M
78526,yes,FALSE,0,27,M
55192,yes,FALSE,0,30,F
15270,yes,FALSE,0,31,F
72744,yes,FALSE,0,32,M
36339,yes,FALSE,0,30,M
53850,yes,FALSE,0,27,F
75313,yes,FALSE,0,28,M
13318,yes,FALSE,0,27,M
32882,yes,FALSE,0,29,F
55492,yes,TRUE,20.69,33,F
85718,yes,FALSE,0,26,F
39149,yes,FALSE,0,25,M
36326,yes,FALSE,0,29,M
85992,yes,FALSE,0,30,F
49179,yes,FALSE,0,31,M
48363,yes,FALSE,0,30,M
48526,yes,FALSE,0,29,M
10429,yes,FALSE,0,29,F
37417,yes,FALSE,0,28,F
77818,yes,FALSE,0,32,F
68974,yes,TRUE,15.91,31,F
73417,yes,FALSE,0,26,M
39339,yes,FALSE,0,27,M
35455,yes,FALSE,0,26,M
54157,yes,TRUE,17.29,29,F
64155,yes,FALSE,0,29,F
59189,yes,FALSE,0,29,M
25137,yes,FALSE,0,30,M
74691,yes,FALSE,0,27,M
21277,yes,FALSE,0,30,M
65174,yes,FALSE,0,28,M
36591,yes,FALSE,0,26,M
44637,yes,FALSE,0,28,M
44109,yes,FALSE,0,30,F
46653,yes,TRUE,28.05,29,M
56777,yes,FALSE,0,30,F
62317,yes,FALSE,0,26,F
10209,yes,FALSE,0,26,M
86672,yes,TRUE,17.43,28,F
74327,yes,FALSE,0,33,M
75449,yes,FALSE,0,28,F
28048,yes,FALSE,0,31,M
76874,yes,FALSE,0,26,M
77428,yes,FALSE,0,25,M
28016,yes,FALSE,0,32,F
83091,yes,FALSE,0,28,M
58303,yes,FALSE,0,27,M
33588,yes,FALSE,0,28,M
92911,yes,FALSE,0,29,M
36618,yes,FALSE,0,29,M
67820,yes,FALSE,0,27,M
16616,yes,FALSE,0,31,F
51588,yes,FALSE,0,29,F
31020,yes,FALSE,0,30,F
29661,yes,FALSE,0,27,F
66040,yes,FALSE,0,31,F
88884,yes,FALSE,0,31,F
54390,yes,FALSE,0,29,M
23352,yes,FALSE,0,29,M
54846,yes,FALSE,0,29,M
27217,yes,FALSE,0,29,M
32052,yes,FALSE,0,29,M
26676,yes,FALSE,0,28,F
31521,yes,FALSE,0,27,F
47426,yes,FALSE,0,28,F
36832,yes,FALSE,0,29,M
62370,yes,FALSE,0,28,F
84290,yes,FALSE,0,30,F
45633,yes,FALSE,0,27,M
84940,yes,FALSE,0,30,M
91500,yes,FALSE,0,30,F
71041,yes,TRUE,19.43,27,M
76226,yes,FALSE,0,25,M
82982,yes,FALSE,0,30,F
47656,yes,FALSE,0,30,F
83001,yes,FALSE,0,26,M
21488,yes,FALSE,0,28,M
11873,yes,FALSE,0,26,M
39633,yes,FALSE,0,29,F
79837,yes,FALSE,0,27,M
66609,yes,FALSE,0,27,F
79306,yes,FALSE,0,31,M
16671,yes,FALSE,0,29,M
63983,yes,FALSE,0,30,M
77291,yes,FALSE,0,29,F
96935,yes,FALSE,0,29,F
45959,yes,FALSE,0,29,F
23137,yes,FALSE,0,27,M
45807,yes,FALSE,0,23,F
18729,yes,FALSE,0,28,F
90500,yes,FALSE,0,28,M
46399,yes,FALSE,0,30,M
57847,yes,FALSE,0,31,M
79052,yes,TRUE,0,32,F
79994,yes,FALSE,0,30,F
32824,yes,FALSE,0,26,M
94587,yes,FALSE,0,31,F
55614,yes,FALSE,0,25,F
33254,yes,TRUE,0,26,F
58899,yes,FALSE,0,30,F
99570,yes,FALSE,0,31,M
38133,yes,FALSE,0,29,F
53281,yes,FALSE,0,26,F
95045,yes,FALSE,0,28,F
85532,yes,FALSE,0,26,F
45198,yes,TRUE,21.09,28,M
42031,yes,TRUE,21.81,25,M
42084,yes,FALSE,0,29,M
28276,yes,FALSE,0,28,M
62060,yes,FALSE,0,27,M
51810,yes,FALSE,0,30,F
89745,yes,FALSE,0,31,M
58605,yes,FALSE,0,33,F
70705,yes,FALSE,0,30,F
31990,yes,FALSE,0,32,M
75225,yes,FALSE,0,31,F
92379,yes,FALSE,0,26,M
81085,yes,TRUE,15.92,29,F
35973,yes,FALSE,0,27,M
98130,yes,FALSE,0,30,M
78370,yes,FALSE,0,28,M
15851,yes,FALSE,0,28,M
24770,yes,FALSE,0,32,M
11801,yes,FALSE,0,32,M
11499,yes,FALSE,0,32,M
72293,yes,TRUE,6.11,29,M
85708,yes,FALSE,0,31,M
81575,yes,FALSE,0,31,F
87766,yes,TRUE,21.82,30,F
72997,yes,FALSE,0,30,F
35766,yes,FALSE,0,29,M
77285,yes,FALSE,0,32,F
94930,yes,FALSE,0,32,F
18062,yes,FALSE,0,26,M
95824,yes,FALSE,0,32,M
12715,yes,FALSE,0,27,M
27869,yes,FALSE,0,26,F
29719,yes,FALSE,0,30,F
56860,yes,TRUE,16.17,29,M
90871,yes,FALSE,0,28,M
98764,yes,FALSE,0,28,M
67018,yes,FALSE,0,26,M
90384,yes,TRUE,21.91,26,F
60174,yes,FALSE,0,26,M
41045,yes,FALSE,0,30,F
38757,yes,FALSE,0,31,F
65315,yes,TRUE,21.68,31,F
27777,yes,FALSE,0,28,M
84225,yes,FALSE,0,27,M
97740,yes,FALSE,0,31,F
17930,yes,FALSE,0,34,F
35006,yes,FALSE,0,31,M
77145,yes,FALSE,0,32,M
58653,yes,FALSE,0,30,F
89518,yes,FALSE,0,29,M
41595,yes,FALSE,0,30,M
15731,yes,FALSE,0,30,M
69075,yes,FALSE,0,25,F
83200,yes,FALSE,0,26,M
27289,yes,FALSE,0,28,M
13553,yes,FALSE,0,29,M
72542,yes,FALSE,0,31,F
54036,yes,FALSE,0,29,M
28547,yes,FALSE,0,26,F
63028,yes,FALSE,0,31,F
78486,yes,FALSE,0,31,M
18081,yes,FALSE,0,29,M
66200,yes,FALSE,0,30,M
61363,yes,FALSE,0,31,F
58953,yes,FALSE,0,25,M
41902,yes,FALSE,0,28,M
48144,yes,FALSE,0,30,M
32769,yes,FALSE,0,28,F
99004,yes,TRUE,23.32,32,M
39875,yes,FALSE,0,26,F
78993,yes,TRUE,31.26,28,F
91982,yes,FALSE,0,29,M
31535,yes,FALSE,0,31,F
66756,yes,FALSE,0,31,M
15295,yes,FALSE,0,28,F
70632,yes,FALSE,0,25,F
43916,yes,FALSE,0,30,M
81180,yes,FALSE,0,29,M
13562,yes,TRUE,13.62,30,F
54553,yes,FALSE,0,28,M
82884,yes,FALSE,0,27,F
39550,yes,TRUE,24.66,25,M
87069,yes,FALSE,0,29,F
34310,yes,FALSE,0,33,M
12067,yes,FALSE,0,28,F
64813,yes,FALSE,0,30,F
74606,yes,FALSE,0,30,F
76473,yes,FALSE,0,29,M
28628,yes,FALSE,0,30,M
34152,yes,FALSE,0,26,M
80555,yes,TRUE,14.79,28,M
28486,yes,FALSE,0,29,M
64484,yes,FALSE,0,27,M
79958,yes,FALSE,0,25,F
35905,yes,FALSE,0,31,F
83158,yes,FALSE,0,29,M
10320,yes,FALSE,0,30,F
32663,yes,FALSE,0,26,M
10631,yes,FALSE,0,31,F
71631,yes,FALSE,0,28,F
69940,yes,FALSE,0,32,F
45954,yes,FALSE,0,28,F
75146,yes,FALSE,0,27,F
57940,yes,FALSE,0,29,M
16651,yes,FALSE,0,27,F
75900,yes,FALSE,0,29,M
93103,yes,FALSE,0,26,F
94063,yes,TRUE,19.7,26,F
30912,yes,FALSE,0,29,F
44327,yes,FALSE,0,27,M
41777,yes,FALSE,0,27,F
25033,yes,FALSE,0,33,M
45887,yes,FALSE,0,26,F
19643,yes,FALSE,0,32,M
51275,yes,TRUE,27.03,29,M
56435,yes,FALSE,0,29,F
17306,yes,FALSE,0,26,F
58956,yes,FALSE,0,29,F
57216,yes,FALSE,0,29,M
30186,yes,FALSE,0,28,M
31688,yes,FALSE,0,28,F
70815,yes,FALSE,0,29,F
10084,yes,FALSE,0,29,M
22973,yes,FALSE,0,26,F
12577,yes,FALSE,0,30,F
38539,yes,FALSE,0,27,M
20909,yes,TRUE,23.52,30,M
17508,yes,FALSE,0,28,F
34070,yes,FALSE,0,29,F
11632,yes,FALSE,0,30,F
49026,yes,FALSE,0,30,F
93833,yes,FALSE,0,26,F
62234,yes,FALSE,0,31,F
57357,yes,FALSE,0,29,F
46857,yes,FALSE,0,30,F
17019,yes,FALSE,0,30,F
22056,yes,FALSE,0,30,M
95610,yes,FALSE,0,30,F
42205,yes,FALSE,0,31,M
71396,yes,FALSE,0,24,M
75390,yes,FALSE,0,32,M
75382,yes,TRUE,13.34,29,M
10487,yes,FALSE,0,29,M
90093,yes,FALSE,0,25,F
19796,yes,FALSE,0,30,M
56790,yes,FALSE,0,29,M
57083,yes,TRUE,25.58,30,F
14490,yes,FALSE,0,26,F
45206,yes,FALSE,0,27,M
60959,yes,FALSE,0,30,M
85234,yes,FALSE,0,26,M
15987,yes,FALSE,0,28,M
22348,yes,FALSE,0,31,M
87398,yes,FALSE,0,29,F
14291,yes,FALSE,0,32,F
20961,yes,FALSE,0,28,F
33492,yes,FALSE,0,24,F
28953,yes,FALSE,0,30,M
67783,yes,FALSE,0,28,F
36163,yes,FALSE,0,26,M
57558,yes,FALSE,0,29,F
17023,yes,FALSE,0,32,M
22400,yes,FALSE,0,27,F
55714,yes,FALSE,0,29,M
29541,yes,FALSE,0,31,F
79233,yes,FALSE,0,28,M
64587,yes,FALSE,0,25,F
91499,yes,FALSE,0,29,M
47309,yes,TRUE,18.24,32,F
62801,yes,TRUE,19.74,29,M
83641,yes,FALSE,0,27,M
96298,yes,FALSE,0,29,M
34170,yes,FALSE,0,30,F
67680,yes,FALSE,0,30,F
91133,yes,FALSE,0,31,F
58067,yes,FALSE,0,27,M
69953,yes,FALSE,0,28,F
30585,yes,FALSE,0,30,M
86904,yes,FALSE,0,26,M
15349,yes,FALSE,0,28,F
63120,yes,FALSE,0,31,M
14292,yes,FALSE,0,28,M
72397,yes,FALSE,0,33,F
74450,yes,FALSE,0,27,F
26413,yes,TRUE,24.99,29,M
93744,yes,TRUE,17.25,30,M
31254,yes,FALSE,0,31,F
95308,yes,FALSE,0,28,M
40043,yes,FALSE,0,31,F
28180,yes,FALSE,0,28,F
33018,yes,TRUE,0,28,F
69342,yes,FALSE,0,27,F
96447,yes,FALSE,0,27,F
64200,yes,TRUE,21.03,27,M
52350,yes,FALSE,0,31,F
76891,yes,FALSE,0,32,M
33486,yes,FALSE,0,27,F
39006,yes,FALSE,0,29,F
91309,yes,FALSE,0,24,M
88274,yes,FALSE,0,30,F
83519,yes,FALSE,0,29,F
25136,yes,FALSE,0,32,F
62884,yes,FALSE,0,27,M
95957,yes,FALSE,0,26,F
92890,yes,FALSE,0,29,M
28288,yes,FALSE,0,32,F
37999,yes,FALSE,0,25,M
27708,yes,FALSE,0,31,F
44180,yes,FALSE,0,29,F
13559,yes,FALSE,0,29,M
78994,yes,FALSE,0,28,M
45862,yes,FALSE,0,33,F
33080,yes,TRUE,22.53,28,F
51252,yes,FALSE,0,28,M
60829,yes,FALSE,0,30,F
21806,yes,FALSE,0,26,F
76441,yes,FALSE,0,28,M
90603,yes,FALSE,0,27,F
