"customer","date","sales","age","gender","country","operating_system"
"D1167",2023-09-11,0,42,"female","GER","Android"
"U2082",2023-09-11,0,51,"male","MEX","iOS"
"B2806",2023-09-11,0,19,"female","AUS","Windows Desktop"
"C1525",2023-09-11,0,60,"male","UK","Android"
"N1414",2023-09-11,0,31,"non-binary","AUS","Android"
"N735",2023-09-11,281.15,32,"female","US","Windows Desktop"
"L1855",2023-09-11,0,49,"female","US","Android"
"L386",2023-09-11,0,28,"female","GER","Android"
"W930",2023-09-11,0,28,"male","CAN","Windows Desktop"
"K422",2023-09-11,0,59,"female","UK","Windows Desktop"
"K1621",2023-09-11,0,36,"male","UK","macOS Desktop"
"U2773",2023-09-11,0,41,"female","AUS","Android"
"U188",2023-09-11,0,19,"female","US","Linux Desktop"
"N2643",2023-09-11,0,24,"female","AUS","iOS"
"L1131",2023-09-11,0,-6,"male","CAN","Windows Desktop"
"I1770",2023-09-11,0,58,"female","MEX","Windows Desktop"
"I850",2023-09-11,0,25,"male","GER","iOS"
"B990",2023-09-11,0,66,"female","CAN","Windows Desktop"
"X297",2023-09-11,0,48,"female","AUS","macOS Desktop"
"F377",2023-09-11,0,35,"female","AUS","macOS Desktop"
"O1542",2023-09-11,0,48,"female","AUS","iOS"
"N500",2023-09-11,0,30,"male","AUS","Windows Desktop"
"N2611",2023-09-11,0,54,"female","GER","Windows Desktop"
"B1427",2023-09-11,0,52,"male","AUS","Android"
"Y899",2023-09-11,0,52,"female","GER","Windows Desktop"
"B1433",2023-09-11,132.48,46,"male","AUS","Windows Desktop"
"C2110",2023-09-11,0,47,"male","CAN","Android"
"U299",2023-09-11,0,52,"female","UK","macOS Desktop"
"Q1541",2023-09-11,0,43,"non-binary","GER","Windows Desktop"
"M2994",2023-09-11,90.38,28,"male","CAN","Android"
"K2301",2023-09-11,0,27,"female","CAN","macOS Desktop"
"K764",2023-09-11,0,37,"female","MEX","Android"
"X1113",2023-09-11,0,39,"male","AUS","Android"
"S2345",2023-09-11,0,20,"female","AUS","Android"
"X472",2023-09-11,222.41,33,"female","UK","macOS Desktop"
"Q194",2023-09-11,0,36,"male","AUS","iOS"
"A1166",2023-09-11,0,10,"female","UK","Windows Desktop"
"S1649",2023-09-11,0,15,"male","UK","Android"
"C191",2023-09-11,0,41,"female","US","Android"
"S368",2023-09-11,0,41,"female","AUS","Android"
"L1194",2023-09-11,0,52,"female","GER","Windows Desktop"
"Y1869",2023-09-11,0,16,"female","CAN","Windows Desktop"
"L2390",2023-09-11,0,10,"male","UK","Windows Desktop"
"X2196",2023-09-11,0,45,"male","US","Android"
"Y1926",2023-09-11,0,16,"male","UK","Android"
"W1415",2023-09-11,0,56,"female","MEX","Android"
"W2065",2023-09-11,0,44,"male","UK","Windows Desktop"
"C1796",2023-09-11,0,44,"female","AUS","Android"
"U2827",2023-09-11,0,34,"male","GER","Linux Desktop"
"V928",2023-09-11,0,56,"female","MEX","Windows Desktop"
"E2569",2023-09-11,0,38,"female","CAN","iOS"
"V2795",2023-09-11,0,36,"male","UK","Windows Desktop"
"V464",2023-09-11,0,43,"male","AUS","Android"
"R1893",2023-09-11,0,42,"female","UK","Android"
"T467",2023-09-11,0,50,"female","CAN","Android"
"Z1290",2023-09-11,0,44,"male","AUS","Android"
"L793",2023-09-11,0,38,"female","US","Android"
"R2383",2023-09-11,0,34,"male","GER","Windows Desktop"
"F1781",2023-09-11,0,19,"female","UK","Android"
"Y775",2023-09-11,0,41,"male","AUS","Android"
"E650",2023-09-11,0,30,"male","GER","Android"
"O1467",2023-09-11,0,44,"female","AUS","macOS Desktop"
"M2931",2023-09-11,0,21,"male","US","Android"
"C1213",2023-09-11,0,51,"male","UK","Android"
"D938",2023-09-11,0,25,"female","GER","iOS"
"R222",2023-09-11,0,54,"female","MEX","Windows Desktop"
"M2193",2023-09-11,936.91,39,"female","US","macOS Desktop"
"O189",2023-09-11,0,41,"female","UK","Android"
"G2379",2023-09-11,0,57,"male","AUS","Windows Desktop"
"U668",2023-09-11,0,40,"female","US","iOS"
"V782",2023-09-11,0,56,"female","AUS","Android"
"J880",2023-09-11,258.19,41,"male","US","iOS"
"I2963",2023-09-11,0,11,"male","CAN","Android"
"Z864",2023-09-11,0,24,"male","UK","Windows Desktop"
"O2922",2023-09-11,0,75,"female","GER","iOS"
"X447",2023-09-11,0,54,"female","CAN","Android"
"Q626",2023-09-11,0,15,"female","CAN","Android"
"X2696",2023-09-11,107.79,66,"female","UK","Android"
"K1489",2023-09-11,0,14,"male","US","iOS"
"Z197",2023-09-11,0,34,"female","UK","Android"
"M1162",2023-09-11,0,29,"female","UK","Android"
"K2060",2023-09-11,0,28,"female","CAN","macOS Desktop"
"Z1384",2023-09-11,89.47,40,"female","UK","iOS"
"K1859",2023-09-11,0,61,"male","US","Android"
"J2473",2023-09-11,0,44,"female","UK","Windows Desktop"
"Y2993",2023-09-11,0,16,"female","AUS","Windows Desktop"
"M2725",2023-09-11,0,49,"female","CAN","iOS"
"J1459",2023-09-11,0,27,"male","UK","Windows Desktop"
"R2235",2023-09-11,0,43,"female","CAN","Windows Desktop"
"B425",2023-09-11,0,10,"male","UK","Android"
"I182",2023-09-11,0,52,"female","GER","Android"
"R2800",2023-09-11,0,38,"male","CAN","macOS Desktop"
"E2768",2023-09-11,0,60,"male","MEX","Android"
"P1009",2023-09-11,0,18,"male","CAN","iOS"
"N955",2023-09-11,0,52,"female","GER","iOS"
"S1342",2023-09-11,0,23,"female","AUS","Windows Desktop"
"W2694",2023-09-11,0,24,"male","GER","Windows Desktop"
"D627",2023-09-11,433.64,61,"female","CAN","Windows Desktop"
"O260",2023-09-11,0,26,"female","GER","Android"
"C558",2023-09-12,0,38,"male","GER","Windows Desktop"
"E1920",2023-09-12,0,36,"male","MEX","Android"
"H506",2023-09-12,0,42,"male","US","Windows Desktop"
"K1411",2023-09-12,96.36,44,"female","CAN","Windows Desktop"
"B1805",2023-09-12,0,33,"female","CAN","iOS"
"B1064",2023-09-12,0,36,"female","US","Windows Desktop"
"R303",2023-09-12,0,32,"male","UK","Android"
"R2049",2023-09-12,0,28,"female","US","Android"
"F1371",2023-09-12,0,23,"male","CAN","Android"
"Z1211",2023-09-12,0,41,"female","GER","iOS"
"X1938",2023-09-12,0,62,"female","UK","Windows Desktop"
"S396",2023-09-12,0,36,"male","UK","Android"
"M701",2023-09-12,0,39,"male","US","iOS"
"S2091",2023-09-12,0,34,"female","AUS","macOS Desktop"
"W2793",2023-09-12,0,31,"male","GER","Windows Desktop"
"Z1225",2023-09-12,0,68,"male","AUS","Windows Desktop"
"F288",2023-09-12,0,54,"female","US","Android"
"R1233",2023-09-12,0,41,"male","AUS","Android"
"M2794",2023-09-12,0,50,"male","US","iOS"
"Q1471",2023-09-12,202.27,28,"female","CAN","Android"
"V224",2023-09-12,0,27,"female","UK","Windows Desktop"
"I696",2023-09-12,0,66,"female","US","Windows Desktop"
"E1847",2023-09-12,0,41,"female","UK","Windows Desktop"
"T2673",2023-09-12,0,36,"male","AUS","macOS Desktop"
"A2212",2023-09-12,0,30,"female","AUS","Android"
"O2207",2023-09-12,0,44,"female","CAN","Windows Desktop"
"H1659",2023-09-12,0,55,"female","AUS","Windows Desktop"
"C1112",2023-09-12,0,50,"female","AUS","Windows Desktop"
"F895",2023-09-12,0,17,"male","GER","Android"
"X1596",2023-09-12,0,36,"female","US","Android"
"K1895",2023-09-12,0,29,"non-binary","AUS","Android"
"A2249",2023-09-12,0,38,"male","US","Windows Desktop"
"Y807",2023-09-12,408.5,32,"female","AUS","iOS"
"F2614",2023-09-12,0,70,"male","US","Android"
"M1433",2023-09-12,0,40,"male","US","Linux Desktop"
"W1590",2023-09-12,0,3,"male","UK","Android"
"H2595",2023-09-12,0,17,"male","US","Windows Desktop"
"M288",2023-09-12,0,54,"male","UK","iOS"
"U2082",2023-09-12,0,20,"male","UK","Android"
"J1631",2023-09-12,0,41,"female","GER","Windows Desktop"
"Z118",2023-09-12,0,65,"male","CAN","macOS Desktop"
"Z1315",2023-09-12,0,47,"male","GER","Windows Desktop"
"S1319",2023-09-12,0,25,"female","GER","Linux Desktop"
"K2808",2023-09-12,0,46,"female","MEX","Windows Desktop"
"A1383",2023-09-12,0,33,"male","AUS","Android"
"U1575",2023-09-12,0,27,"female","AUS","Android"
"C368",2023-09-12,0,47,"male","UK","iOS"
"R2598",2023-09-12,0,52,"male","CAN","Android"
"K1242",2023-09-12,0,27,"male","CAN","Android"
"M1418",2023-09-12,0,41,"male","CAN","Android"
"E2810",2023-09-12,427.17,45,"male","CAN","iOS"
"V2342",2023-09-12,0,74,"female","CAN","Android"
"A1498",2023-09-12,0,21,"female","US","macOS Desktop"
"O2754",2023-09-12,0,77,"female","UK","Android"
"E1344",2023-09-12,0,42,"male","US","Android"
"N2914",2023-09-12,0,30,"female","CAN","Android"
"S1084",2023-09-12,0,51,"female","CAN","Android"
"M1831",2023-09-12,0,33,"male","AUS","Android"
"X2299",2023-09-12,153.14,40,"female","UK","Android"
"V1541",2023-09-12,36.5,39,"female","AUS","Android"
"Q857",2023-09-12,0,35,"female","GER","Windows Desktop"
"H1605",2023-09-12,0,46,"male","US","Windows Desktop"
"D153",2023-09-12,0,22,"female","AUS","Android"
"G2124",2023-09-12,0,40,"female","MEX","iOS"
"H2317",2023-09-12,0,55,"female","CAN","iOS"
"Z863",2023-09-12,0,33,"male","MEX","Windows Desktop"
"W1782",2023-09-12,0,51,"female","MEX","Android"
"L1256",2023-09-12,0,60,"male","MEX","macOS Desktop"
"P1074",2023-09-12,215.85,51,"male","GER","Windows Desktop"
"E579",2023-09-12,0,14,"female","UK","Android"
"X2228",2023-09-12,0,40,"female","AUS","Android"
"L2091",2023-09-12,0,68,"non-binary","UK","Android"
"N232",2023-09-12,0,43,"female","AUS","Windows Desktop"
"V1446",2023-09-12,0,44,"male","US","Android"
"G1150",2023-09-12,0,17,"male","UK","Android"
"H132",2023-09-12,290.3,36,"female","GER","iOS"
"Q1284",2023-09-12,0,38,"female","MEX","Android"
"U1726",2023-09-12,0,54,"male","MEX","Windows Desktop"
"V2465",2023-09-12,0,60,"female","CAN","Android"
"S1044",2023-09-12,0,63,"female","AUS","Windows Desktop"
"R2641",2023-09-12,0,53,"male","AUS","Android"
"X121",2023-09-12,0,39,"female","US","iOS"
"C2105",2023-09-12,0,15,"female","GER","Android"
"H388",2023-09-12,0,9,"female","AUS","Android"
"M1568",2023-09-12,0,42,"female","MEX","Windows Desktop"
"H2906",2023-09-12,0,51,"male","CAN","iOS"
"R320",2023-09-12,0,62,"female","MEX","iOS"
"F491",2023-09-12,0,59,"male","UK","Windows Desktop"
"E2562",2023-09-12,0,56,"male","UK","iOS"
"V997",2023-09-12,0,42,"male","GER","Android"
"S2259",2023-09-12,0,56,"female","MEX","Windows Desktop"
"P1288",2023-09-12,0,41,"male","GER","Windows Desktop"
"U1391",2023-09-12,0,36,"female","UK","macOS Desktop"
"W1113",2023-09-12,0,47,"male","CAN","macOS Desktop"
"F1286",2023-09-12,0,27,"female","MEX","Windows Desktop"
"H1496",2023-09-12,0,44,"male","AUS","Android"
"L2400",2023-09-12,0,50,"female","US","iOS"
"N445",2023-09-12,0,24,"female","MEX","Windows Desktop"
"F1819",2023-09-12,0,51,"male","UK","Android"
"W2897",2023-09-12,0,60,"non-binary","AUS","macOS Desktop"
"C1796",2023-09-12,0,29,"male","CAN","iOS"
"W2722",2023-09-12,0,39,"male","GER","Android"
"X2971",2023-09-12,281.14,37,"female","UK","Android"
"J1128",2023-09-12,0,69,"female","MEX","Android"
"B562",2023-09-12,0,58,"male","AUS","Windows Desktop"
"F2319",2023-09-12,0,39,"male","AUS","Android"
"Z2585",2023-09-12,366.1,28,"male","CAN","iOS"
"T2003",2023-09-12,0,57,"female","UK","Windows Desktop"
"C2110",2023-09-12,0,52,"female","GER","Android"
"C2038",2023-09-12,0,40,"male","US","Windows Desktop"
"R1024",2023-09-12,0,33,"male","CAN","Android"
"X2847",2023-09-12,0,20,"male","CAN","Android"
"P1403",2023-09-12,0,33,"female","CAN","Windows Desktop"
"E1031",2023-09-12,0,49,"male","GER","Windows Desktop"
"D1495",2023-09-12,0,25,"female","AUS","Android"
"L933",2023-09-12,0,52,"male","UK","Windows Desktop"
"C915",2023-09-12,0,54,"female","UK","Android"
"S2379",2023-09-12,0,36,"male","CAN","macOS Desktop"
"K881",2023-09-12,0,45,"female","GER","Android"
"G2906",2023-09-12,0,0,"female","AUS","iOS"
"S1055",2023-09-12,0,55,"male","CAN","Windows Desktop"
"Q1487",2023-09-12,0,28,"male","US","Windows Desktop"
"O1419",2023-09-12,0,42,"female","UK","Windows Desktop"
"W758",2023-09-12,0,30,"female","GER","Android"
"C2217",2023-09-12,0,48,"male","AUS","iOS"
"H1168",2023-09-12,0,68,"male","MEX","iOS"
"C2835",2023-09-12,0,30,"female","AUS","Windows Desktop"
"Q102",2023-09-12,0,63,"female","CAN","Windows Desktop"
"N2961",2023-09-12,0,51,"male","GER","Windows Desktop"
"P1885",2023-09-12,0,54,"male","US","iOS"
"K2428",2023-09-12,0,47,"female","GER","Windows Desktop"
"K1216",2023-09-12,0,50,"non-binary","GER","Android"
"M1083",2023-09-12,0,17,"female","US","macOS Desktop"
"J290",2023-09-12,0,11,"female","CAN","Android"
"I2360",2023-09-12,0,18,"male","MEX","Windows Desktop"
"B1574",2023-09-12,0,52,"female","US","Windows Desktop"
"Y644",2023-09-12,0,38,"female","GER","Android"
"O2579",2023-09-12,0,57,"male","US","Android"
"R656",2023-09-12,0,11,"female","UK","Windows Desktop"
"U2525",2023-09-12,236.38,57,"male","US","Android"
"T2026",2023-09-12,0,34,"male","MEX","iOS"
"K2052",2023-09-12,0,63,"female","UK","Windows Desktop"
"Z1632",2023-09-12,0,37,"male","MEX","iOS"
"R2949",2023-09-12,0,30,"non-binary","UK","Windows Desktop"
"W1581",2023-09-12,234.63,75,"female","AUS","Android"
"B2390",2023-09-12,0,58,"male","UK","Android"
"B487",2023-09-12,0,24,"female","MEX","iOS"
"Q200",2023-09-13,0,29,"transgender","UK","Android"
"Z2442",2023-09-13,0,22,"female","CAN","Android"
"G1497",2023-09-13,0,50,"male","CAN","Windows Desktop"
"X1795",2023-09-13,0,14,"female","GER","Windows Desktop"
"K2025",2023-09-13,0,47,"female","GER","Android"
"F2353",2023-09-13,0,90,"male","MEX","Windows Desktop"
"X1746",2023-09-13,140.26,19,"male","GER","iOS"
"Y1810",2023-09-13,0,24,"male","AUS","Android"
"K2320",2023-09-13,0,28,"male","US","iOS"
"P2077",2023-09-13,0,39,"female","CAN","iOS"
"B2928",2023-09-13,0,44,"female","CAN","iOS"
"Y2019",2023-09-13,0,23,"male","UK","Android"
"C2342",2023-09-13,0,18,"female","GER","Android"
"N925",2023-09-13,0,39,"female","GER","Android"
"V407",2023-09-13,0,31,"female","GER","Windows Desktop"
"E1572",2023-09-13,0,12,"male","AUS","Android"
"B614",2023-09-13,40.37,38,"female","CAN","iOS"
"Z1997",2023-09-13,0,39,"male","AUS","Windows Desktop"
"Q993",2023-09-13,0,38,"female","GER","Android"
"Z2476",2023-09-13,0,72,"male","US","Windows Desktop"
"Z298",2023-09-13,0,33,"female","GER","macOS Desktop"
"J1230",2023-09-13,0,57,"male","CAN","Windows Desktop"
"L2161",2023-09-13,138.24,35,"female","GER","Android"
"O1649",2023-09-13,0,54,"female","UK","Android"
"H2209",2023-09-13,0,25,"male","UK","Android"
"R1979",2023-09-13,0,19,"male","GER","Windows Desktop"
"K1041",2023-09-13,0,53,"female","US","Windows Desktop"
"U2988",2023-09-13,0,49,"male","MEX","Windows Desktop"
"Z411",2023-09-13,0,51,"female","AUS","Linux Desktop"
"T410",2023-09-13,0,22,"female","AUS","Android"
"W1214",2023-09-13,0,8,"female","MEX","Android"
"J1899",2023-09-13,0,20,"female","AUS","iOS"
"C1059",2023-09-13,0,28,"female","US","Windows Desktop"
"L2331",2023-09-13,0,43,"female","CAN","Android"
"E1190",2023-09-13,0,65,"male","AUS","macOS Desktop"
"F775",2023-09-13,0,21,"female","GER","Android"
"G2165",2023-09-13,0,20,"male","US","iOS"
"W357",2023-09-13,0,34,"female","UK","Android"
"K1189",2023-09-13,0,38,"female","UK","Android"
"V840",2023-09-13,0,55,"female","AUS","Android"
"J378",2023-09-13,0,42,"female","UK","Windows Desktop"
"F853",2023-09-13,0,7,"female","CAN","Windows Desktop"
"J2165",2023-09-13,245.88,67,"non-binary","UK","Android"
"J680",2023-09-13,0,48,"female","CAN","Android"
"N946",2023-09-13,0,23,"male","CAN","Windows Desktop"
"I2470",2023-09-13,51.11,49,"female","MEX","Android"
"F1141",2023-09-13,0,78,"female","CAN","Android"
"M614",2023-09-13,0,6,"female","US","Android"
"R1800",2023-09-13,706.18,6,"female","CAN","macOS Desktop"
"Q1131",2023-09-13,0,39,"male","AUS","Android"
"H2325",2023-09-13,0,15,"male","UK","Windows Desktop"
"S1945",2023-09-13,0,28,"male","UK","Android"
"V2518",2023-09-13,226.52,38,"male","AUS","Android"
"X1036",2023-09-13,0,21,"non-binary","CAN","Android"
"P2950",2023-09-13,0,66,"female","US","Windows Desktop"
"N2655",2023-09-13,0,49,"female","CAN","Android"
"W2079",2023-09-13,0,46,"male","US","Android"
"D486",2023-09-13,0,34,"male","GER","Windows Desktop"
"T1174",2023-09-13,0,14,"male","US","Android"
"T1237",2023-09-13,55.16,45,"female","AUS","Windows Desktop"
"A629",2023-09-13,0,33,"female","US","Android"
"R1673",2023-09-13,0,50,"female","MEX","Windows Desktop"
"J1086",2023-09-13,0,52,"male","US","Windows Desktop"
"B2575",2023-09-13,0,78,"female","CAN","Windows Desktop"
"R1228",2023-09-13,0,43,"male","UK","Windows Desktop"
"Y995",2023-09-13,0,32,"non-binary","AUS","Android"
"B454",2023-09-13,0,43,"female","US","Windows Desktop"
"H2762",2023-09-13,0,29,"male","US","Android"
"M490",2023-09-13,0,67,"female","UK","Windows Desktop"
"P994",2023-09-13,0,40,"female","UK","iOS"
"G239",2023-09-13,0,33,"male","UK","iOS"
"D614",2023-09-13,0,34,"female","US","Android"
"V613",2023-09-13,247.04,29,"female","CAN","Android"
"A1797",2023-09-13,0,61,"female","CAN","Windows Desktop"
"Q236",2023-09-13,0,57,"male","GER","Windows Desktop"
"I2342",2023-09-13,0,20,"male","US","iOS"
"J1278",2023-09-13,0,39,"female","AUS","Android"
"D1786",2023-09-13,0,39,"male","UK","Windows Desktop"
"Y2079",2023-09-13,0,75,"female","UK","Windows Desktop"
"P223",2023-09-13,0,55,"female","AUS","Android"
"N730",2023-09-13,0,50,"male","GER","Android"
"F1688",2023-09-13,0,32,"male","MEX","macOS Desktop"
"X2264",2023-09-13,0,19,"male","US","iOS"
"H1820",2023-09-13,0,29,"female","AUS","Windows Desktop"
"T1459",2023-09-13,0,53,"female","CAN","iOS"
"D338",2023-09-13,0,58,"male","GER","Windows Desktop"
"F1778",2023-09-13,0,45,"male","UK","iOS"
"B2302",2023-09-13,0,51,"female","CAN","iOS"
"A1064",2023-09-13,0,42,"female","UK","Android"
"K1543",2023-09-13,0,51,"non-binary","CAN","iOS"
"C2347",2023-09-13,0,47,"female","GER","Android"
"G1002",2023-09-13,0,31,"female","US","Android"
"B2929",2023-09-13,0,59,"male","MEX","Android"
"R1715",2023-09-13,0,32,"male","CAN","Windows Desktop"
"L1475",2023-09-13,0,28,"male","CAN","Android"
"K904",2023-09-13,0,32,"non-binary","US","Windows Desktop"
"T1070",2023-09-13,0,51,"non-binary","AUS","iOS"
"S1465",2023-09-13,0,35,"male","US","iOS"
"J2830",2023-09-13,0,49,"female","US","Windows Desktop"
"S2143",2023-09-13,0,52,"female","AUS","macOS Desktop"
"Z2001",2023-09-13,0,24,"female","UK","Windows Desktop"
"C2416",2023-09-13,0,37,"male","US","macOS Desktop"
"O243",2023-09-13,0,37,"male","CAN","macOS Desktop"
"A2763",2023-09-13,0,43,"female","GER","Windows Desktop"
"S733",2023-09-13,323.75,56,"female","MEX","macOS Desktop"
"Z1197",2023-09-13,0,46,"female","AUS","Android"
"O1563",2023-09-13,0,52,"female","CAN","Android"
"J1235",2023-09-13,0,12,"transgender","AUS","Windows Desktop"
"X941",2023-09-13,0,43,"male","GER","Windows Desktop"
"V1757",2023-09-13,0,41,"female","CAN","Android"
"J1417",2023-09-13,0,45,"female","CAN","Android"
"V136",2023-09-13,0,28,"female","US","iOS"
"R832",2023-09-13,0,53,"male","MEX","macOS Desktop"
"F906",2023-09-13,0,50,"non-binary","GER","Windows Desktop"
"D361",2023-09-13,0,47,"female","MEX","Windows Desktop"
"J2615",2023-09-13,0,33,"male","GER","Android"
"W519",2023-09-13,0,35,"male","GER","macOS Desktop"
"N1645",2023-09-13,0,40,"male","UK","Android"
"T851",2023-09-13,0,30,"female","AUS","Windows Desktop"
"B2023",2023-09-13,68.4,50,"female","UK","Windows Desktop"
"L943",2023-09-13,0,27,"female","US","iOS"
"L672",2023-09-13,0,35,"male","MEX","Windows Desktop"
"I880",2023-09-13,107.65,35,"male","CAN","macOS Desktop"
"T1525",2023-09-13,0,32,"male","MEX","iOS"
"U1615",2023-09-13,33.61,41,"female","CAN","Android"
"H1407",2023-09-13,0,33,"non-binary","AUS","Android"
"W1402",2023-09-13,0,34,"non-binary","MEX","Android"
"Q231",2023-09-13,0,39,"non-binary","CAN","Windows Desktop"
"B1890",2023-09-13,0,47,"female","GER","macOS Desktop"
"E2267",2023-09-13,116.07,11,"male","MEX","Android"
"R2596",2023-09-13,0,30,"female","MEX","Windows Desktop"
"K907",2023-09-13,15.73,41,"female","AUS","Android"
"I1875",2023-09-13,0,34,"male","AUS","iOS"
"G289",2023-09-13,0,18,"female","MEX","iOS"
"E1728",2023-09-13,0,64,"male","GER","Windows Desktop"
"P821",2023-09-13,0,45,"female","UK","Windows Desktop"
"C2879",2023-09-13,0,32,"female","CAN","iOS"
"F2840",2023-09-13,0,68,"female","CAN","Windows Desktop"
"H978",2023-09-13,0,76,"non-binary","US","Windows Desktop"
"C370",2023-09-13,0,27,"male","MEX","Windows Desktop"
"Y1029",2023-09-13,0,34,"male","AUS","Windows Desktop"
"Y2399",2023-09-13,0,55,"female","UK","Windows Desktop"
"T2827",2023-09-13,0,36,"male","AUS","iOS"
"O1426",2023-09-13,0,30,"male","UK","Android"
"Y1764",2023-09-13,0,17,"male","CAN","Android"
"P2344",2023-09-13,0,25,"male","AUS","Windows Desktop"
"U1391",2023-09-13,0,43,"non-binary","CAN","Android"
"Q969",2023-09-13,0,61,"female","UK","Android"
"K1503",2023-09-14,0,12,"male","AUS","Android"
"C964",2023-09-14,0,26,"non-binary","MEX","Android"
"O499",2023-09-14,290.54,6,"female","MEX","Android"
"V1030",2023-09-14,0,22,"female","GER","macOS Desktop"
"F786",2023-09-14,217.71,39,"female","CAN","Android"
"D2759",2023-09-14,0,44,"male","AUS","Windows Desktop"
"Q2449",2023-09-14,0,39,"female","MEX","macOS Desktop"
"Q2109",2023-09-14,0,37,"male","US","Windows Desktop"
"Y909",2023-09-14,0,46,"non-binary","US","macOS Desktop"
"I412",2023-09-14,0,43,"male","US","Android"
"S1339",2023-09-14,133.68,30,"male","MEX","Windows Desktop"
"G1643",2023-09-14,0,56,"female","MEX","Windows Desktop"
"L833",2023-09-14,0,33,"male","GER","Windows Desktop"
"Z575",2023-09-14,0,43,"female","MEX","macOS Desktop"
"T1037",2023-09-14,0,44,"female","US","Android"
"V2151",2023-09-14,102.89,41,"female","AUS","Android"
"Z2711",2023-09-14,0,35,"transgender","CAN","Windows Desktop"
"I2073",2023-09-14,0,51,"female","AUS","Windows Desktop"
"T1820",2023-09-14,0,68,"female","US","iOS"
"F601",2023-09-14,0,49,"male","US","Android"
"C2779",2023-09-14,0,39,"non-binary","US","Windows Desktop"
"S587",2023-09-14,0,29,"male","CAN","macOS Desktop"
"C300",2023-09-14,347.76,27,"female","US","Windows Desktop"
"N319",2023-09-14,0,15,"female","UK","Windows Desktop"
"U2064",2023-09-14,0,37,"male","CAN","Windows Desktop"
"D956",2023-09-14,0,46,"female","GER","Windows Desktop"
"T2030",2023-09-14,0,30,"female","US","Windows Desktop"
"R1638",2023-09-14,0,48,"female","AUS","Android"
"F2128",2023-09-14,0,28,"female","GER","Android"
"J1259",2023-09-14,0,70,"female","CAN","Android"
"T959",2023-09-14,0,71,"female","GER","Windows Desktop"
"K1345",2023-09-14,0,73,"female","CAN","Windows Desktop"
"S1878",2023-09-14,0,52,"male","GER","Windows Desktop"
"B2747",2023-09-14,0,27,"female","MEX","iOS"
"D2435",2023-09-14,0,51,"female","GER","iOS"
"Q549",2023-09-14,0,60,"female","CAN","Android"
"B812",2023-09-14,0,59,"male","US","iOS"
"D1433",2023-09-14,0,57,"male","CAN","iOS"
"A1157",2023-09-14,0,52,"male","UK","iOS"
"R2049",2023-09-14,0,58,"male","MEX","Windows Desktop"
"H1103",2023-09-14,0,68,"female","AUS","Windows Desktop"
"S2089",2023-09-14,0,31,"female","CAN","Android"
"I486",2023-09-14,0,55,"female","US","Android"
"G309",2023-09-14,0,33,"male","GER","iOS"
"X1250",2023-09-14,281.09,25,"male","AUS","Android"
"R1591",2023-09-14,0,47,"female","US","Windows Desktop"
"T1637",2023-09-14,0,18,"male","CAN","Windows Desktop"
"N2272",2023-09-14,0,44,"female","MEX","Windows Desktop"
"P1569",2023-09-14,0,38,"female","US","Windows Desktop"
"B1009",2023-09-14,0,22,"male","CAN","Windows Desktop"
"S2364",2023-09-14,0,26,"female","MEX","Android"
"N798",2023-09-14,0,36,"female","CAN","Android"
"P1946",2023-09-14,0,61,"male","AUS","macOS Desktop"
"D102",2023-09-14,0,26,"male","GER","Android"
"U458",2023-09-14,0,63,"female","US","iOS"
"F1461",2023-09-14,0,28,"female","AUS","Windows Desktop"
"X820",2023-09-14,0,42,"non-binary","US","Windows Desktop"
"U111",2023-09-14,0,35,"male","CAN","iOS"
"A2529",2023-09-14,0,29,"male","UK","Windows Desktop"
"C999",2023-09-14,0,23,"male","MEX","Windows Desktop"
"H2316",2023-09-14,0,50,"male","GER","macOS Desktop"
"U1207",2023-09-14,0,27,"female","UK","iOS"
"R2364",2023-09-14,0,45,"female","GER","Android"
"S2886",2023-09-14,0,64,"female","GER","iOS"
"N1806",2023-09-14,0,38,"male","MEX","macOS Desktop"
"C2463",2023-09-14,0,27,"male","US","Windows Desktop"
"T1537",2023-09-14,0,42,"male","AUS","Android"
"O1424",2023-09-14,0,25,"non-binary","GER","Windows Desktop"
"V2126",2023-09-14,0,34,"male","AUS","Android"
"X995",2023-09-14,0,35,"male","AUS","Windows Desktop"
"E261",2023-09-14,73.97,29,"female","CAN","Windows Desktop"
"N983",2023-09-14,0,27,"male","US","iOS"
"C2526",2023-09-14,0,50,"female","UK","Android"
"P2951",2023-09-14,271.47,53,"female","UK","Android"
"R2870",2023-09-14,0,11,"female","US","Android"
"Z2860",2023-09-14,0,40,"male","GER","Android"
"Q672",2023-09-14,281.36,15,"male","GER","Android"
"Z2078",2023-09-14,0,16,"male","UK","Android"
"V590",2023-09-14,0,84,"female","UK","iOS"
"S665",2023-09-14,0,27,"female","AUS","Windows Desktop"
"V662",2023-09-14,0,45,"female","MEX","Windows Desktop"
"R969",2023-09-14,0,58,"male","MEX","Windows Desktop"
"D1319",2023-09-14,0,47,"female","CAN","Android"
"T1294",2023-09-14,0,47,"male","UK","Windows Desktop"
"O541",2023-09-14,0,29,"female","CAN","iOS"
"X627",2023-09-14,44.69,14,"female","CAN","Windows Desktop"
"U684",2023-09-14,0,34,"male","AUS","Android"
"K1716",2023-09-14,0,40,"female","CAN","Windows Desktop"
"H1655",2023-09-14,0,33,"female","CAN","Windows Desktop"
"W2131",2023-09-14,0,48,"female","UK","Windows Desktop"
