"mkt_email","next_mnth_pv","age","tenure","vehicle","kids","clothes","computers","food","furniture","garden","jewelry","music","pets","sports","toys","electronics","beauty","books","games","home","movies","outdoors","shoes","tools","health"
1,113.04,61,3,0,0,2,5,3,0,0,0,1,1,0,2,2,4,2,1,1,2,1,3,0,0
1,156.96,54,0,0,0,2,2,1,0,0,1,1,1,1,2,5,1,1,0,1,1,0,1,3,0
1,146.3,44,7,0,3,4,1,3,0,1,0,5,0,1,1,0,2,0,1,0,0,1,1,0,4
1,224.84,45,9,0,1,0,1,3,0,2,1,1,1,2,0,2,4,0,1,1,1,1,1,1,3
1,208.01,27,1,0,0,5,3,5,1,0,0,0,0,1,0,1,2,0,1,4,4,1,0,0,2
1,222.08,38,5,1,1,3,1,5,2,1,0,1,0,0,0,3,1,1,2,2,0,0,0,0,2
0,183.59,57,2,0,0,1,1,3,1,0,1,0,0,2,1,3,1,2,0,1,0,0,2,0,1
1,130.08,54,3,0,1,0,2,3,0,0,2,1,0,2,0,3,2,0,3,2,0,0,1,2,0
0,132.71,48,3,0,2,3,0,0,0,0,0,0,0,2,0,1,1,0,2,1,0,0,2,0,0
1,95.21,69,5,0,0,1,0,2,0,4,1,1,1,0,1,0,0,0,2,0,1,1,3,0,1
1,105.51,26,4,1,1,3,2,1,1,1,0,2,0,1,0,4,3,2,1,4,0,0,1,0,0
1,121.44,23,4,0,1,1,3,1,0,0,0,0,1,2,0,2,3,0,2,2,0,1,2,1,2
1,201.1,63,4,0,2,3,0,0,0,0,1,1,2,2,0,3,2,3,1,4,0,2,0,2,0
0,154,60,5,1,1,3,1,0,0,2,1,1,2,4,2,0,0,1,0,3,2,1,0,1,2
1,231.83,62,4,0,0,4,2,4,0,1,0,0,1,2,2,1,2,1,4,1,0,1,1,1,2
0,123.67,37,5,0,1,1,0,3,0,2,0,2,0,2,0,2,0,1,0,1,0,3,3,0,0
1,219.62,31,10,0,0,5,1,3,1,0,0,2,0,0,1,2,2,0,4,3,1,2,2,0,0
1,118.81,23,4,0,0,2,2,3,0,1,0,0,1,1,1,3,0,0,1,0,2,0,0,0,1
0,216.84,72,3,0,0,1,2,4,1,1,0,0,2,2,1,4,0,0,0,0,0,2,4,0,0
1,179.52,37,4,1,1,1,2,3,0,0,0,1,1,0,2,1,1,2,1,3,1,2,1,0,1
1,237.08,18,1,1,2,4,0,6,1,1,0,1,0,0,0,1,2,0,0,2,2,0,3,0,0
1,240,33,7,0,0,2,2,1,0,1,0,1,0,1,1,0,2,0,0,0,0,2,0,1,1
0,79.34,58,4,0,1,4,0,3,0,0,0,1,3,0,0,3,2,2,2,0,0,0,4,0,2
1,222.5,30,5,0,0,3,2,1,1,0,0,0,0,0,0,2,2,2,2,3,2,0,4,0,3
1,123.4,35,4,0,0,2,3,3,0,0,0,0,1,1,0,0,0,0,1,3,0,2,1,0,2
0,140.05,56,3,0,0,1,0,6,0,0,2,2,2,2,0,1,2,0,0,2,0,1,1,0,0
1,261.01,49,3,0,0,4,5,3,0,1,1,2,2,1,1,3,3,0,0,2,0,1,2,1,0
1,163.43,60,3,0,0,2,0,3,0,0,0,3,0,2,0,2,2,1,0,0,2,2,0,1,1
1,206.68,26,9,1,0,0,1,3,0,1,1,2,1,0,1,2,3,3,0,3,0,1,0,1,3
0,272.51,42,1,0,2,1,4,4,1,1,0,2,1,1,1,1,3,0,0,2,0,2,2,0,0
1,136.12,40,6,0,2,2,4,2,1,0,0,1,0,0,3,1,0,0,0,1,1,1,2,1,2
1,246.75,60,4,0,2,5,0,2,0,1,0,2,2,2,0,0,2,1,0,3,1,0,0,1,1
0,221.24,33,0,1,0,1,2,5,0,1,0,1,0,1,0,1,1,2,2,3,0,2,3,0,1
1,135.06,70,5,1,0,2,3,3,1,0,0,1,1,1,0,1,1,3,1,3,0,1,0,0,1
0,160.95,55,4,1,2,2,0,3,0,2,1,1,0,0,2,0,2,2,0,4,1,0,2,0,2
1,217.35,54,2,0,0,4,0,7,0,0,0,0,0,3,1,1,0,2,0,1,1,2,0,0,1
1,165.85,55,4,0,1,1,5,3,0,1,1,0,0,2,0,4,4,2,2,0,4,1,2,1,2
1,147.04,55,5,0,1,0,4,1,0,1,1,2,1,0,2,1,1,1,1,1,2,0,1,1,0
0,90.93,59,7,0,0,1,0,5,1,0,0,0,0,2,1,4,3,0,0,1,1,0,0,0,0
0,247.51,53,1,0,0,3,0,1,2,1,1,2,0,2,2,0,0,1,1,0,1,0,1,2,1
1,224.61,53,4,0,0,3,2,2,0,3,0,2,0,2,0,2,0,1,0,2,0,0,3,2,0
0,201.01,43,2,0,1,0,3,7,1,1,1,0,0,1,0,1,3,1,1,1,0,0,3,0,0
1,223.32,43,2,0,0,1,2,4,1,3,1,4,0,1,1,1,1,1,1,1,1,0,1,0,0
1,149.24,48,4,0,1,1,1,2,0,0,1,0,0,1,1,2,1,1,0,1,1,2,1,0,0
1,248.39,43,7,0,2,3,0,0,0,1,2,2,0,2,1,1,2,1,1,2,1,0,0,1,0
1,200.31,37,2,0,0,1,2,3,1,0,0,0,1,0,0,1,3,2,2,2,1,1,2,2,2
1,278.79,70,3,0,0,2,2,4,0,0,0,1,0,2,0,3,1,2,1,0,0,0,2,0,3
1,153.43,23,5,1,2,1,0,6,0,0,0,0,1,1,1,5,0,1,0,1,0,1,2,1,0
1,154,61,1,0,1,2,2,5,1,1,0,2,1,2,1,2,2,3,2,1,2,1,3,1,0
0,147.39,24,2,0,0,3,0,4,0,2,2,3,1,2,0,1,0,1,0,0,2,1,3,0,1
0,169.52,44,6,0,0,3,2,2,0,1,0,0,0,1,1,4,1,1,1,2,1,1,1,0,0
1,202.72,20,2,0,1,3,3,3,1,1,1,0,1,3,0,4,2,1,2,1,2,0,0,0,0
1,121.82,68,5,0,0,5,1,6,0,0,1,0,4,0,1,3,1,1,2,1,2,0,0,0,1
1,209.51,29,2,0,0,5,0,1,1,0,1,2,1,0,2,1,3,1,1,1,2,0,0,1,2
0,201.16,54,6,0,1,3,3,1,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,1,1
1,242.04,53,5,2,2,2,1,4,0,0,0,1,1,2,0,0,0,2,0,0,1,2,2,1,3
1,161.48,43,7,0,2,2,0,0,0,0,0,0,1,3,0,2,2,2,0,1,0,1,0,1,1
1,125.18,43,4,0,0,0,1,5,1,2,0,0,0,0,0,4,0,1,1,1,0,1,1,0,1
0,79.55,26,7,1,0,1,2,4,1,0,2,0,0,2,0,5,2,3,1,2,1,1,0,1,0
1,258.58,47,4,0,1,1,2,1,0,0,1,0,1,0,1,2,0,0,2,1,2,1,0,1,3
1,181.81,52,6,0,0,2,0,0,0,1,0,0,1,2,2,0,2,2,0,2,1,1,0,0,2
0,220.64,44,4,1,0,2,5,6,1,0,1,3,1,0,0,3,1,2,2,0,3,3,1,0,2
0,206.12,56,7,0,2,1,2,4,0,1,1,0,0,2,3,4,2,1,1,2,2,0,1,1,2
0,153.95,23,7,0,0,2,3,4,0,0,0,2,1,1,2,4,4,2,1,1,0,0,0,1,3
1,205.03,32,3,0,1,1,0,3,0,1,0,2,0,2,1,4,0,1,0,0,0,0,0,1,1
1,186.56,63,2,0,2,2,1,8,1,1,0,2,0,2,0,0,0,3,0,3,2,0,1,0,0
0,134.72,27,1,0,0,0,2,2,0,0,0,2,1,4,2,1,2,1,0,0,0,0,1,0,1
1,216.2,59,2,0,1,3,2,3,0,0,1,1,1,1,1,1,0,2,2,0,2,0,3,0,0
0,189.97,23,0,0,1,5,1,3,0,1,1,2,2,0,1,2,0,5,2,2,0,1,1,0,1
1,223.88,40,7,0,1,0,3,1,0,0,0,1,0,1,0,3,1,1,0,0,0,1,1,1,0
1,215.46,28,3,1,1,1,0,2,0,1,0,1,0,0,0,4,0,1,1,1,3,0,3,0,0
1,173.84,42,1,1,0,2,0,2,0,2,1,1,0,0,0,0,1,2,1,1,1,0,1,1,1
1,177.13,64,0,1,0,3,2,3,0,0,0,0,1,0,0,2,0,0,2,1,2,1,3,0,1
1,248.29,61,5,0,2,3,1,7,0,0,0,1,1,1,1,6,4,4,5,2,1,0,1,3,0
1,143.52,55,1,1,1,3,1,4,0,2,0,1,1,3,3,2,1,3,0,1,1,1,0,1,2
0,237.06,59,4,0,0,3,3,6,1,0,0,0,1,1,2,1,1,0,1,6,0,0,2,0,2
0,189.94,28,1,0,0,3,3,4,0,0,1,4,0,1,2,2,3,0,1,0,1,0,1,1,0
0,93.81,18,2,0,0,3,0,4,2,2,0,0,2,0,3,0,1,1,0,1,0,1,2,0,1
1,168.2,21,5,0,0,0,3,5,0,0,0,0,0,0,3,4,1,2,3,1,0,1,3,0,2
1,130.95,67,8,1,1,0,0,2,0,1,0,2,1,2,1,4,1,0,1,1,0,2,1,0,3
1,189.23,18,4,0,2,1,2,4,0,0,0,1,1,0,0,1,0,0,4,0,1,1,2,1,1
1,212.88,51,5,0,1,3,0,2,0,2,0,1,0,1,0,1,0,0,4,1,1,1,1,0,1
1,168.35,27,3,0,0,5,2,7,0,1,0,0,0,0,0,0,3,1,1,1,1,1,2,0,1
1,195.83,32,0,0,1,3,3,2,0,0,1,1,0,0,2,1,1,2,1,2,1,2,0,0,2
0,260.62,55,6,0,1,2,0,4,0,3,0,0,1,1,1,2,4,2,1,4,5,0,2,1,2
1,206.68,29,6,0,1,2,3,2,2,0,0,3,0,1,3,1,0,3,1,0,1,3,1,0,0
1,238.91,24,6,1,2,1,2,3,1,2,1,3,0,2,0,3,0,1,2,3,1,1,1,1,0
1,235.95,56,2,0,0,2,2,7,1,1,1,2,0,2,1,4,1,1,2,1,1,1,0,0,0
1,227.41,51,1,0,2,1,3,2,0,1,0,0,1,0,0,0,0,1,2,0,0,1,2,1,2
0,262.99,70,5,0,1,2,3,4,0,2,0,1,1,2,0,3,4,1,1,1,1,0,1,0,1
1,181.09,70,0,0,1,1,5,5,0,0,0,0,0,2,0,0,5,0,1,2,0,2,2,0,1
1,94.89,64,0,0,0,1,4,3,0,0,1,1,0,1,0,3,1,0,1,1,3,0,1,0,2
1,166.04,19,2,1,2,2,2,4,0,0,0,0,2,1,1,0,1,1,3,1,2,0,1,1,3
1,191.67,36,4,1,1,4,0,2,0,0,0,0,0,0,0,2,1,0,3,2,1,0,1,0,2
0,256.25,42,0,0,1,2,0,2,1,1,1,0,0,2,2,0,1,0,0,1,1,0,2,0,1
1,115.58,30,3,0,0,4,1,5,0,2,0,0,1,1,1,2,2,5,0,4,0,1,0,0,0
0,167.96,27,2,0,0,3,5,1,1,1,0,2,1,2,2,4,1,2,2,2,2,0,2,0,2
1,190.67,27,4,1,0,3,0,1,2,2,1,1,1,0,0,3,2,0,2,0,0,1,2,1,1
1,201.03,63,0,1,0,4,1,4,2,1,1,1,0,0,0,0,4,1,1,2,1,0,0,0,1
1,334.68,61,7,0,0,2,3,6,1,0,0,1,2,4,0,2,0,2,0,3,1,0,1,1,1
1,161.21,45,3,0,0,0,5,4,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,3
1,148.46,33,6,0,2,3,0,2,1,1,0,1,0,1,2,1,0,2,1,2,1,0,2,1,2
1,162.32,52,4,1,0,3,4,6,0,3,0,1,1,2,1,2,1,3,0,1,0,1,0,0,0
0,112.19,53,0,0,1,0,0,3,0,1,0,2,2,1,1,2,1,3,0,1,0,1,2,0,3
0,254.49,49,3,0,0,1,2,2,1,0,0,0,0,0,2,3,2,2,0,0,2,3,1,0,0
1,201.59,51,8,0,1,1,0,1,0,0,0,1,1,3,3,4,0,0,2,1,0,1,2,0,1
1,177.11,50,6,0,1,2,3,1,2,0,0,1,0,0,1,2,0,2,0,1,1,0,1,0,2
0,159.52,22,4,0,0,2,0,4,1,2,0,1,1,0,0,0,2,0,1,2,2,1,0,1,2
1,191.8,52,6,0,0,0,1,2,0,1,0,1,1,0,2,1,4,3,1,0,0,1,0,0,1
1,111.13,50,0,0,0,1,1,3,2,0,0,0,0,0,0,1,1,2,3,2,2,1,0,0,1
1,93.6,27,4,1,0,3,0,3,0,2,1,1,3,0,0,0,2,3,0,1,2,0,0,2,1
1,33.79,31,9,0,0,2,1,4,0,0,0,4,0,0,1,1,1,0,0,2,0,6,0,1,0
0,189.62,67,2,0,1,1,0,1,1,0,1,1,0,0,2,1,1,3,1,1,0,0,0,0,1
1,229.02,33,6,0,2,1,1,4,1,1,0,1,0,0,0,7,0,3,1,2,1,4,1,1,1
1,122.06,69,2,0,1,1,3,3,2,0,0,4,0,3,0,1,1,1,0,2,0,0,0,0,1
0,196.82,62,6,2,0,1,1,5,1,2,1,1,1,1,0,1,1,2,0,3,0,1,3,0,0
1,98.6,42,3,0,2,2,2,2,1,0,0,0,1,1,3,3,0,1,0,2,3,1,0,1,1
0,232.78,26,4,0,1,1,1,1,2,1,0,0,1,3,1,3,0,2,0,1,1,0,0,1,0
1,276.29,41,2,0,1,2,3,5,1,1,0,4,1,1,0,0,0,2,1,4,0,0,1,0,0
1,199.93,70,5,0,1,1,1,6,0,0,0,0,0,0,0,2,2,2,0,3,1,0,2,0,0
1,212.94,20,7,0,1,1,2,3,0,1,0,3,2,0,1,3,1,3,0,1,1,0,1,0,2
0,225.79,32,6,0,0,2,3,4,1,2,0,2,0,4,1,2,2,0,1,2,0,1,2,0,1
1,145.2,49,0,0,0,2,4,4,0,0,0,2,2,5,2,2,0,0,0,1,2,1,1,0,0
0,156.36,43,4,1,2,1,1,4,1,1,0,5,2,0,1,3,1,0,2,2,0,0,0,0,2
1,137.58,19,0,0,1,3,1,5,1,1,0,2,1,1,1,5,1,2,2,1,0,2,1,0,0
1,124.07,47,5,1,0,3,0,1,1,0,0,2,2,1,0,3,1,3,3,1,1,3,3,1,1
1,225.98,41,5,0,0,1,2,3,1,1,0,1,1,0,1,1,1,0,0,2,1,1,2,0,0
1,177.24,43,5,0,1,2,2,4,0,0,1,1,0,2,1,2,2,2,3,0,1,0,2,0,0
1,246.09,22,4,0,1,1,1,3,0,0,1,0,2,3,0,3,2,0,1,1,1,0,1,0,1
1,189.73,28,6,0,0,3,0,3,0,1,0,2,0,0,1,1,1,3,2,1,0,0,4,0,0
1,222.35,29,0,1,0,3,1,2,0,0,0,0,0,2,1,2,1,1,0,0,1,0,1,0,1
1,143.03,56,3,0,1,2,3,0,2,1,0,0,1,1,1,1,2,1,3,2,0,0,0,1,2
0,117.63,41,3,0,1,4,1,3,1,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,2
1,105.54,71,6,0,0,1,1,3,0,0,0,0,1,3,0,2,3,1,0,2,0,1,1,0,3
1,189.75,56,5,1,0,2,1,4,1,0,1,0,1,0,1,2,1,0,2,2,0,2,2,0,1
0,136.08,46,7,0,0,1,1,5,3,0,0,4,0,3,3,0,1,0,0,1,2,2,2,0,0
1,225.41,68,2,0,0,3,2,4,0,2,0,1,3,3,0,2,3,1,1,1,0,2,1,0,0
1,250.04,26,1,0,0,2,2,2,1,1,0,0,0,0,0,3,0,1,1,1,3,2,2,0,0
0,106.85,36,3,1,0,2,3,4,0,1,1,1,0,0,1,2,0,1,1,4,0,0,2,0,1
1,167.12,45,6,0,0,2,2,2,0,2,0,2,1,3,1,1,0,4,0,2,0,0,0,1,0
1,168.15,40,7,0,0,4,2,4,0,0,0,2,0,1,0,2,3,2,1,1,1,0,1,0,1
0,143.46,40,6,0,2,4,3,5,2,0,0,0,0,0,1,1,0,1,1,2,0,1,1,0,0
0,96.97,40,4,0,1,1,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,2,1,0,0
1,184.19,65,2,0,1,4,2,0,2,0,0,1,1,0,2,1,2,1,0,3,0,1,0,0,1
0,100.71,35,7,0,1,3,0,3,1,1,0,2,0,0,0,1,1,0,0,3,0,3,1,0,3
0,167.93,28,5,0,0,2,2,3,0,0,1,0,0,2,2,1,3,0,0,4,1,1,2,0,1
0,149.07,38,5,1,1,2,0,1,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,1
1,145.58,39,5,2,0,3,0,2,1,1,2,2,2,2,0,2,2,1,1,1,0,0,0,1,1
1,86.54,59,3,0,0,3,2,7,0,1,0,4,0,1,1,0,0,2,2,1,1,1,1,0,0
1,268.86,64,4,0,1,2,1,4,1,1,0,0,0,2,3,1,1,0,2,2,2,0,4,2,1
1,140.82,70,9,1,0,1,0,4,0,1,0,1,1,2,1,1,2,3,0,4,0,1,0,1,0
0,250.41,50,1,1,1,3,1,6,0,2,0,0,0,0,0,1,0,0,1,1,0,2,1,1,2
1,260.22,69,3,0,0,1,0,3,2,2,1,1,0,0,1,3,0,1,2,2,0,1,0,0,1
1,176.64,66,2,1,1,0,1,3,0,0,1,3,1,1,0,2,3,1,3,4,2,1,3,0,0
0,236.67,43,6,0,1,3,2,4,1,1,0,1,1,1,0,0,0,1,2,0,3,0,0,0,0
0,150.33,21,1,0,1,3,1,1,0,1,0,0,3,4,2,1,1,0,0,1,1,0,2,1,1
1,101.21,57,3,0,0,2,0,2,1,2,0,1,1,0,0,1,3,1,0,3,3,2,0,0,2
1,184.01,31,6,0,1,2,3,4,1,0,0,0,3,1,0,4,3,1,3,0,1,1,1,1,1
1,194.57,33,5,0,1,1,2,3,4,1,0,0,2,1,0,0,1,0,1,1,0,2,2,1,1
0,128.25,31,4,2,1,2,0,1,1,0,1,2,0,2,1,2,2,1,0,1,0,2,0,0,2
0,165.71,22,8,1,1,1,0,1,0,0,0,1,0,1,2,1,2,0,2,3,0,0,0,0,2
1,238.64,43,0,0,1,0,0,1,0,1,0,1,1,0,0,1,2,0,1,1,0,1,1,0,0
0,246.58,56,4,0,0,0,2,4,0,1,0,1,0,1,1,1,0,0,0,4,1,0,1,2,2
0,153.42,24,1,0,2,1,0,3,0,1,0,2,0,0,0,2,1,0,0,0,0,1,2,0,0
1,151.32,53,6,0,1,2,2,3,0,2,0,1,0,0,2,2,1,2,2,2,0,0,1,0,1
0,189.95,33,4,0,1,0,2,2,1,1,0,0,1,1,3,3,1,1,2,2,0,0,2,0,0
0,208.18,69,5,0,2,0,0,1,0,1,0,1,1,2,2,5,3,0,0,1,2,1,3,0,0
0,146.45,20,4,2,0,2,1,2,0,1,0,3,0,0,0,2,2,1,0,0,0,0,2,0,1
1,135.08,41,6,1,0,0,0,5,1,1,0,0,1,2,1,0,3,1,1,0,0,4,0,1,0
1,221.45,58,4,0,0,2,0,2,0,0,0,2,0,0,0,2,5,1,1,1,2,0,1,1,0
1,233.02,20,0,0,1,4,1,4,0,0,1,2,0,4,0,0,1,1,0,2,1,1,1,0,0
1,94.91,36,3,0,3,0,1,3,0,2,0,0,0,2,5,0,1,1,3,2,1,2,3,0,0
1,258.14,51,0,0,1,1,1,5,1,0,0,4,1,3,0,1,1,3,1,2,0,2,2,0,0
1,151.51,50,1,0,1,1,1,2,0,0,0,0,0,0,0,4,0,3,4,0,0,2,0,1,2
1,122.96,22,2,1,1,2,3,4,0,2,0,0,0,1,0,2,1,1,0,3,3,2,2,1,3
0,213.26,43,3,0,3,1,3,2,1,1,1,4,0,1,0,2,0,1,1,0,0,1,1,1,1
1,232,25,4,0,1,0,3,3,0,0,0,1,0,1,2,6,1,2,1,5,0,1,0,1,0
0,58.99,57,3,0,2,2,0,2,0,0,0,4,0,1,1,0,1,1,0,1,1,2,1,2,1
1,177.86,35,1,0,0,1,0,3,0,1,0,0,0,1,0,2,0,2,2,4,2,0,1,0,2
1,285.47,54,7,0,0,2,3,1,0,0,0,2,0,0,0,1,1,3,0,4,0,2,1,3,1
1,138.28,36,3,0,1,0,2,1,0,0,0,0,1,1,0,1,0,0,1,0,2,2,0,0,0
0,247.72,20,4,0,1,0,1,2,0,0,0,0,0,2,1,4,3,1,1,2,1,0,1,1,1
0,157.56,23,4,0,1,0,2,4,0,2,1,0,0,2,0,0,2,5,0,1,1,1,3,1,0
1,146.48,23,5,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2
1,188.05,64,0,0,2,0,0,7,0,0,1,0,0,1,0,2,4,0,0,5,0,2,1,0,1
1,253.3,28,7,0,0,2,0,2,0,1,1,1,1,1,0,2,1,1,1,1,2,1,4,0,0
0,234.54,51,3,1,0,1,1,1,0,0,0,1,2,2,3,2,1,5,2,1,1,1,0,0,2
1,183.8,20,5,0,2,1,5,6,0,1,0,1,0,1,2,2,0,2,1,4,1,1,2,2,0
1,151.57,28,2,1,0,1,1,3,0,0,0,1,2,0,0,0,2,1,1,2,1,0,1,1,2
1,146.28,19,5,1,2,2,0,0,0,1,1,1,0,0,1,1,2,0,0,2,2,0,0,0,0
1,185.13,29,4,0,0,1,1,5,1,1,0,0,1,1,1,0,2,2,3,0,1,1,1,0,0
0,102.98,63,4,0,1,4,0,3,0,0,3,1,2,2,2,2,3,2,0,1,0,1,2,0,1
1,157.52,24,4,2,1,0,3,5,0,2,0,0,1,1,1,2,2,1,1,1,0,3,3,1,1
0,254.91,43,2,0,1,3,1,4,1,1,0,2,2,1,0,1,2,0,0,1,1,1,2,1,1
1,216.73,52,2,1,0,1,0,2,0,0,3,2,0,1,2,3,3,4,0,0,1,1,2,1,0
1,138.35,42,4,0,1,2,0,4,1,1,0,0,2,1,1,2,3,0,0,1,0,2,2,1,0
1,130.78,62,4,0,1,2,5,3,1,1,0,0,0,0,2,4,1,0,0,2,0,3,1,0,0
1,218.87,39,3,0,1,3,1,4,2,0,0,0,0,0,1,2,2,2,1,0,2,1,2,0,0
1,242.34,36,3,0,1,2,2,4,1,2,1,4,1,1,0,3,1,3,0,2,3,2,2,1,0
1,79.12,26,0,0,0,2,0,6,0,1,0,3,0,3,1,0,1,2,0,0,1,2,1,2,0
0,224.1,64,4,1,1,1,0,3,0,0,1,0,1,1,0,0,2,1,1,0,0,1,2,1,0
1,124.13,56,8,0,0,2,2,1,1,0,0,0,1,0,2,2,0,1,0,1,2,0,0,0,0
1,256.33,38,8,0,0,0,1,1,0,0,0,1,1,0,1,2,3,0,1,1,1,2,3,1,1
1,300.3,51,9,0,0,3,0,5,0,0,0,2,0,0,0,2,4,0,1,1,2,1,5,0,0
0,190.78,50,6,1,1,2,3,1,0,0,0,0,2,1,1,1,4,0,1,1,0,1,2,1,0
1,205.36,43,8,0,2,3,1,3,0,4,1,0,0,2,1,5,0,1,3,1,1,2,0,1,1
1,131.11,65,4,0,0,1,0,2,2,0,0,1,0,0,0,1,0,3,0,1,1,2,1,0,0
1,211.67,54,5,0,1,1,1,2,1,0,0,0,0,0,0,3,0,1,1,1,2,0,1,0,2
0,196.72,30,2,0,1,3,5,5,1,0,1,0,2,1,0,4,3,1,4,0,0,1,0,1,0
1,236.08,65,6,2,1,0,1,2,0,0,0,1,0,2,1,0,3,1,0,1,2,0,2,1,1
1,216.96,47,1,0,0,3,0,3,0,0,0,1,1,0,0,1,2,1,0,2,1,0,0,0,0
0,199.06,22,8,0,0,5,2,4,0,0,2,0,1,3,3,4,3,1,3,2,1,1,0,1,1
1,200.6,56,6,0,0,6,2,3,0,1,0,2,1,0,0,2,3,2,1,0,0,0,2,0,1
1,165.98,59,5,0,1,1,0,3,0,2,1,1,1,0,1,2,2,0,0,2,3,2,1,0,0
1,165.88,36,6,0,0,0,2,2,0,0,1,0,1,4,2,4,2,0,1,0,0,1,0,0,0
1,202.81,63,2,0,1,5,0,4,0,0,1,1,0,6,2,4,1,0,0,2,3,1,1,1,1
1,252.58,48,5,0,0,5,0,3,0,1,1,2,0,1,0,0,1,0,0,1,1,0,1,0,0
1,181.55,42,1,0,0,3,1,4,2,0,0,2,1,1,0,1,2,2,0,5,0,0,0,0,0
1,234.34,53,3,0,2,1,2,5,0,0,0,4,1,0,0,1,0,0,1,4,3,0,1,0,4
0,120.51,40,7,0,1,1,4,4,0,0,0,1,1,1,0,3,3,1,4,2,0,1,1,4,0
1,153.25,66,5,0,0,2,3,3,0,0,1,0,1,0,2,0,3,0,1,4,2,1,1,0,2
0,134.4,56,6,0,2,1,1,1,1,3,1,2,1,2,0,4,1,2,1,6,0,0,2,2,1
1,242.23,62,6,1,0,0,1,7,0,0,1,1,1,2,0,1,2,0,0,0,0,1,0,0,2
1,168.67,23,1,0,2,2,1,4,0,0,0,1,2,2,1,1,3,2,0,1,1,2,0,2,2
1,186.43,37,4,0,1,4,4,4,0,1,0,0,1,1,2,4,0,1,3,0,0,1,2,0,0
1,231.65,50,6,0,0,6,1,2,2,1,1,0,1,1,2,4,0,2,0,0,2,2,2,0,2
0,185.29,57,9,1,0,1,1,5,2,0,0,2,0,2,1,1,3,0,1,2,0,0,1,0,1
1,131.34,47,0,1,1,3,1,3,0,0,1,1,0,0,0,1,2,0,1,2,2,0,2,1,0
1,141.12,69,7,1,1,4,4,3,0,0,0,0,2,0,1,1,4,1,1,2,3,2,1,2,2
1,161.27,54,0,0,1,2,0,2,0,0,1,3,0,5,0,1,2,0,1,2,2,1,2,0,0
0,168.46,32,1,0,0,2,1,4,0,1,0,1,1,1,2,3,1,0,0,1,1,3,1,0,0
0,121.65,45,10,0,0,3,0,4,1,4,0,1,1,1,0,1,0,2,0,2,1,1,2,0,1
0,270.3,68,7,2,0,3,1,0,1,2,2,1,1,0,0,3,0,0,0,1,0,1,1,0,1
1,119.2,45,3,0,2,2,2,4,1,1,0,0,1,0,0,1,1,1,0,2,1,2,1,1,1
1,192.6,23,2,0,0,3,0,4,0,1,1,0,0,3,0,1,2,1,0,1,1,0,1,1,2
1,209.59,38,6,0,0,2,6,3,1,0,2,2,0,1,0,3,0,4,0,1,2,2,0,1,0
1,202.2,28,5,2,0,1,2,4,0,0,1,1,1,1,1,0,3,2,0,3,2,1,1,0,5
0,185.57,56,6,0,0,1,6,4,0,2,0,0,0,2,0,3,3,2,2,1,0,0,2,1,0
1,166.52,48,8,0,1,1,2,3,0,1,0,1,0,1,1,7,2,1,4,1,0,0,4,1,1
1,224.34,29,7,0,2,2,2,4,1,0,0,0,2,1,0,1,1,0,2,1,0,1,0,0,1
0,90.09,20,1,0,0,1,3,3,0,0,0,1,1,0,2,2,2,1,2,2,1,0,3,0,1
1,175.73,62,5,0,2,4,2,1,0,0,0,1,0,2,0,1,0,3,2,0,0,1,0,1,2
1,106.67,52,4,1,1,1,0,4,0,0,0,1,1,5,3,4,1,0,0,1,1,2,1,0,2
0,148.44,26,3,0,0,3,1,7,0,3,0,0,0,1,1,0,1,2,0,2,0,4,1,1,0
1,120.76,19,7,0,0,1,2,2,0,0,1,0,1,2,0,0,0,0,0,3,2,1,0,0,0
0,91.3,51,2,0,1,1,0,4,0,1,1,3,0,2,2,4,2,2,3,2,4,1,1,0,2
1,175.77,30,4,0,1,3,0,2,0,1,1,1,0,4,1,2,3,2,0,2,0,2,1,2,1
1,166.15,47,1,0,0,3,0,5,0,1,1,1,0,1,2,6,1,2,1,1,0,0,2,0,0
0,199.01,27,6,0,2,0,2,4,1,0,0,0,0,1,1,0,2,0,1,1,0,1,0,0,0
1,117.14,72,3,1,1,1,2,9,0,2,0,0,0,1,1,0,2,1,1,1,3,0,0,0,1
0,173.7,63,1,0,2,1,2,3,0,1,0,0,0,1,1,2,2,1,2,0,0,1,1,1,0
1,138.31,45,8,0,0,2,0,2,0,0,0,1,0,3,1,0,1,1,0,2,1,0,1,1,1
0,124.91,25,6,0,2,1,1,3,2,2,0,2,2,0,0,3,0,3,1,2,1,1,1,0,0
1,224.05,23,4,0,2,1,2,2,0,1,0,2,0,1,0,2,0,1,1,0,1,0,1,0,1
1,254.52,67,4,0,0,1,1,3,0,0,3,0,0,0,0,1,0,0,1,2,3,0,2,1,0
1,204.51,32,4,0,0,5,2,9,0,0,0,2,2,3,1,3,1,2,1,3,0,1,1,0,1
1,120.19,29,2,1,1,1,2,4,1,2,0,0,0,0,1,1,4,0,0,0,0,0,1,0,2
