"departament_id","intervention","engagement_score","tenure","n_of_reports","gender","role","last_engagement_score","department_score","department_size"
21,0,-0.29,7,8,2,4,-2.3,0,830
21,1,-0.1,6,8,1,4,-0.11,0,830
21,0,-1.48,5,8,1,4,0.83,0,830
21,0,-0.43,6,2,2,4,0.4,0,830
21,1,-1.11,5,4,1,4,-0.92,0,830
21,0,-0.78,4,8,1,4,-1.05,0,830
21,1,0.23,5,5,2,4,-1.93,0,830
21,0,1.04,7,8,1,4,-1.26,0,830
21,0,0.12,6,4,1,4,-1.83,0,830
20,0,0.96,5,4,1,4,-0.73,0,710
20,0,-0.26,3,8,1,4,-0.28,0,710
20,1,0.78,5,4,2,4,0.45,0,710
20,0,1.33,7,5,2,4,0.6,0,710
20,0,1.02,7,5,1,4,0.56,0,710
20,1,1.32,6,8,1,4,-0.38,0,710
20,1,0.64,6,1,2,4,1.52,0,710
20,0,-0.78,5,2,1,4,1.14,0,710
20,1,0.63,5,5,1,4,0.22,0,710
20,0,1.45,7,2,2,4,-0.71,0,710
20,1,0.09,6,4,2,4,-0.78,0,710
20,1,-0.1,7,4,1,4,1.37,0,710
20,0,1.35,7,2,2,4,-1.54,0,710
20,0,1.3,7,1,1,4,0.69,0,710
20,0,-0.49,6,8,1,4,-0.34,0,710
20,1,-0.58,6,4,1,4,2.91,0,710
20,1,1.03,6,4,1,4,-1.94,0,710
20,0,-1.04,3,8,1,4,0,0,710
20,1,1.37,5,8,2,4,0.74,0,710
20,1,0.49,7,4,2,4,0.76,0,710
20,0,-1.36,5,4,1,4,-0.17,0,710
20,0,0.45,7,4,2,4,-1.27,0,710
20,0,-0.91,5,4,2,4,-0.44,0,710
20,1,0.85,6,4,1,4,1.19,0,710
20,0,-0.82,4,4,1,4,-1.01,0,710
20,0,0.09,5,8,1,4,0.76,0,710
20,0,-0.64,6,4,1,4,0.31,0,710
20,0,0.09,6,4,2,4,-0.19,0,710
20,0,-1.7,3,4,2,4,-1.24,0,710
20,0,0.72,7,8,1,4,-0.37,0,710
20,1,-0.2,6,8,1,4,-1.31,0,710
20,0,-0.14,5,4,1,4,0.76,0,710
20,0,-0.47,4,4,1,4,2.79,0,710
20,1,-1,6,4,1,4,0.03,0,710
20,1,0.15,6,4,1,4,-1.11,0,710
20,1,0.91,6,8,2,4,1.37,0,710
20,1,-0.94,6,4,2,4,-0.36,0,710
20,0,1.36,5,8,2,4,-2.14,0,710
20,1,0.91,6,4,2,4,0.41,0,710
20,1,2.31,6,4,1,4,-1.67,0,710
20,0,0.74,7,4,2,4,0.22,0,710
20,1,0.84,7,4,1,4,2.7,0,710
20,1,-0.06,6,4,2,4,0.55,0,710
20,0,-0.72,3,2,1,4,-2.1,0,710
20,0,-0.76,6,2,2,4,0.34,0,710
20,0,1.1,6,4,2,4,1.04,0,710
20,0,-0.72,1,4,2,4,0.02,0,710
20,0,-1.25,5,4,1,4,0.56,0,710
20,0,0.99,4,4,2,4,1.08,0,710
20,0,-0.86,6,8,1,4,-0.52,0,710
20,1,0.74,6,4,1,4,-0.31,0,710
20,0,0.68,7,4,1,4,1.96,0,710
20,0,0.17,5,8,1,4,-1.79,0,710
20,1,1.41,7,8,2,4,0.9,0,710
20,0,-0.17,4,4,1,4,-1.4,0,710
20,0,-0.28,5,4,2,4,-0.52,0,710
20,1,0.57,6,5,1,4,0.18,0,710
20,0,1.88,5,2,1,4,-1.71,0,710
20,0,-0.89,5,4,2,4,-0.42,0,710
20,1,-1.37,5,1,1,4,1.46,0,710
20,0,0.69,6,4,2,4,0.44,0,710
20,0,-1.09,5,4,2,4,0.75,0,710
20,0,0.68,6,4,2,4,-0.16,0,710
20,0,0.76,7,4,1,4,0.4,0,710
20,0,-0.11,5,4,1,4,0.36,0,710
20,0,0.85,6,4,1,4,1.28,0,710
20,0,1.5,5,4,1,4,-0.63,0,710
20,0,1.39,7,4,2,4,-0.06,0,710
20,0,1.98,7,4,2,4,0.19,0,710
20,1,-0.37,5,4,2,4,-0.62,0,710
20,0,0.33,6,4,1,4,0.84,0,710
20,1,1.8,6,4,2,4,-2.51,0,710
20,0,-0.96,5,2,1,4,-0.66,0,710
20,0,-0.34,5,4,1,4,0.94,0,710
20,0,-0.56,6,4,2,4,1.09,0,710
20,0,0.31,6,4,1,4,1.12,0,710
20,0,1.53,7,4,1,4,-1.8,0,710
20,1,-1.31,6,4,2,4,1.29,0,710
20,0,-0.06,6,4,1,4,0.54,0,710
20,0,1.5,7,2,1,4,1.26,0,710
20,0,0.13,6,4,2,4,-0.76,0,710
20,0,0.01,5,4,2,4,-0.25,0,710
20,0,0.3,6,4,2,4,0.65,0,710
20,0,1.14,5,2,2,4,0.13,0,710
20,0,0.78,6,4,2,4,0.63,0,710
20,0,0.18,6,4,1,4,-0.5,0,710
20,0,0.25,7,4,1,4,-0.39,0,710
20,0,2.34,7,4,2,4,-0.08,0,710
20,0,0.38,6,4,2,4,0,0,710
20,1,0.29,5,5,1,4,-0.44,0,710
20,0,-0.31,4,4,1,4,0.45,0,710
20,0,0.23,6,4,2,4,-0.65,0,710
20,0,-0.38,7,8,2,4,1.83,0,710
20,0,0.25,6,2,2,4,1.6,0,710
20,1,1.39,7,4,2,4,-0.15,0,710
20,0,0.61,6,4,2,4,0.43,0,710
20,1,0.09,6,4,2,4,0.04,0,710
20,0,0.71,4,8,2,4,0.23,0,710
20,0,0.01,6,4,1,4,1.68,0,710
20,1,1.46,5,2,1,4,-0.73,0,710
20,0,0.29,3,1,1,4,1.7,0,710
20,0,-0.24,5,2,2,4,0.52,0,710
20,0,0.83,6,4,1,4,-0.77,0,710
20,0,-1.07,3,4,2,4,0.48,0,710
20,0,-0.33,1,8,1,4,-1.07,0,710
20,0,-0.82,5,8,1,4,1.69,0,710
20,1,-0.27,4,8,1,4,-1.36,0,710
20,1,-0.04,5,4,1,4,1.31,0,710
20,1,0.66,7,4,2,4,0.43,0,710
20,1,2.47,6,8,1,4,-1.48,0,710
20,0,-0.13,2,8,1,4,-0.53,0,710
20,0,-1.34,3,4,2,4,1.18,0,710
19,0,-0.29,6,4,2,4,0.27,0,490
19,1,-0.42,5,4,1,4,-0.94,0,490
19,0,0.62,6,4,1,4,0.21,0,490
19,1,0.14,5,4,1,4,-1.82,0,490
19,1,1.08,7,4,2,4,0.12,0,490
19,0,-0.5,5,8,1,4,-0.79,0,490
19,1,-0.15,7,4,2,4,-0.24,0,490
19,0,0.62,6,4,1,4,-0.24,0,490
19,0,-0.8,5,8,2,4,0.88,0,490
19,0,1,6,8,1,4,-0.75,0,490
19,0,0.56,5,2,1,4,1.01,0,490
19,0,-1.17,5,4,1,4,-1.78,0,490
19,1,1.49,6,4,2,4,-1.93,0,490
19,1,2.33,7,5,2,4,0.61,0,490
19,0,1.9,7,8,1,4,1.69,0,490
19,0,0.51,6,4,1,4,-2,0,490
19,0,0.15,6,2,2,4,-1.42,0,490
19,0,0.82,5,4,2,4,-2.45,0,490
19,0,-0.04,6,4,2,4,-2.35,0,490
19,0,1.58,7,4,1,4,0.18,0,490
19,0,0.66,5,8,2,4,0.45,0,490
19,0,0.63,6,4,2,4,-0.11,0,490
19,0,1.34,6,4,1,4,-0.61,0,490
19,1,-0.04,5,8,1,4,-2.61,0,490
19,0,0.82,6,4,2,4,-1.95,0,490
19,0,0,6,4,2,4,0.09,0,490
19,0,0.15,2,2,1,4,-0.68,0,490
19,0,0.12,2,8,1,4,-1.1,0,490
19,0,-0.66,5,4,2,4,0.08,0,490
19,0,0.61,6,4,2,4,-0.06,0,490
19,0,-1.33,2,8,2,4,0.79,0,490
19,1,1.52,7,4,1,4,-1.39,0,490
19,0,1.6,6,4,2,4,-0.66,0,490
19,1,1.37,6,4,2,4,0.48,0,490
19,0,-0.16,5,4,2,4,0.17,0,490
19,0,0.83,5,4,2,4,-1.91,0,490
19,1,-0.68,6,5,2,4,0.25,0,490
19,1,0.63,5,4,1,4,-1.01,0,490
19,0,0.83,6,4,1,4,-1.97,0,490
19,0,1.5,7,4,2,4,0.66,0,490
19,1,1.12,7,4,2,4,-0.28,0,490
19,1,0.84,6,8,2,4,-0.31,0,490
19,0,2.08,6,4,2,4,-1.57,0,490
19,0,-1.5,5,4,1,4,-2.05,0,490
19,0,0.42,6,4,2,4,-1.12,0,490
19,0,-0.56,3,8,2,4,-0.32,0,490
19,0,-2.15,5,4,2,4,-0.71,0,490
19,1,-0.08,5,8,1,4,-1.14,0,490
19,0,-0.97,5,4,2,4,-2.96,0,490
19,1,0.01,6,4,2,4,0.26,0,490
19,1,3.04,7,4,1,4,0.59,0,490
19,0,0.13,6,4,1,4,-0.81,0,490
19,0,0.36,6,4,1,4,-0.69,0,490
19,0,-0.44,5,4,2,4,-0.66,0,490
19,0,0.22,6,4,1,4,-1.95,0,490
19,0,-0.23,5,4,1,4,0.85,0,490
19,0,-0.25,5,4,2,4,-0.77,0,490
19,0,2.11,6,4,2,4,-1.74,0,490
19,0,0.04,3,6,1,4,-1.06,0,490
19,0,-0.31,3,4,2,4,1.65,0,490
19,0,2.1,7,4,1,4,-1.18,0,490
19,0,-0.11,5,4,1,4,0.5,0,490
19,0,-0.12,5,8,1,4,-0.34,0,490
19,0,-1.02,4,4,1,4,1.18,0,490
19,1,-0.32,6,4,2,4,-1,0,490
19,0,2.02,6,8,1,4,-0.89,0,490
19,0,1.07,6,4,1,4,-1.15,0,490
19,1,0.96,7,4,1,4,1.47,0,490
19,1,-0.46,6,4,1,4,-2.72,0,490
19,0,-1.43,3,4,1,4,-0.59,0,490
19,0,1.95,6,4,2,4,0.12,0,490
18,0,-0.63,5,4,1,4,0.21,1,655
18,1,1.06,5,8,1,4,-0.18,1,655
18,0,0.98,7,8,1,4,-0.91,1,655
18,1,-0.37,7,8,1,4,0.92,1,655
18,0,-0.85,3,8,1,4,2.33,1,655
18,0,-0.99,5,1,2,4,-1.15,1,655
18,0,-0.36,4,1,1,4,1.15,1,655
18,0,-0.48,2,8,1,4,1.23,1,655
18,0,-2.27,4,1,2,4,-1.17,1,655
18,0,-0.87,6,1,1,4,1.29,1,655
18,0,-0.81,5,4,2,4,-1.22,1,655
18,0,-0.47,7,4,1,4,-0.86,1,655
18,0,0.34,6,1,1,4,-0.46,1,655
18,1,-0.08,6,8,2,4,-0.81,1,655
18,0,0.52,6,4,1,4,-0.99,1,655
18,0,0.39,4,1,2,4,0.67,1,655
18,0,1.2,6,1,2,4,-0.08,1,655
18,0,-1.92,5,4,1,4,-1.1,1,655
18,1,-0.24,5,1,1,4,0.94,1,655
18,0,-0.08,2,4,2,4,-2.1,1,655
18,0,0.26,5,4,2,4,-0.39,1,655
18,0,1.72,6,1,1,4,-1.87,1,655
18,1,-0.6,5,1,1,4,-1.63,1,655
18,0,1.25,6,4,2,4,-2.75,1,655
18,0,-1.38,6,8,2,4,0.46,1,655
18,1,-0.07,5,1,2,4,-2.03,1,655
18,0,1.36,6,8,1,4,-0.81,1,655
18,1,0.75,6,8,1,4,-1.94,1,655
18,0,-1.93,5,8,1,4,0.34,1,655
18,0,-0.9,2,1,2,4,0.67,1,655
18,0,-0.19,4,4,1,4,-0.09,1,655
18,1,0.67,7,4,1,4,-0.47,1,655
18,0,-0.83,4,8,2,4,0.54,1,655
18,0,0.44,4,4,1,4,-0.22,1,655
18,0,-1.38,5,4,2,4,-0.24,1,655
18,0,0.21,5,8,1,4,-1.41,1,655
18,0,-0.63,5,8,1,4,-2.79,1,655
18,0,0.27,5,1,2,4,0.83,1,655
18,0,1.32,6,1,2,4,-0.09,1,655
18,0,-1.64,3,8,2,4,-0.07,1,655
18,0,-0.14,5,1,2,4,-2.02,1,655
18,0,1.34,6,1,1,4,0.37,1,655
18,0,1.37,6,4,1,4,-2.66,1,655
18,0,0.72,6,2,2,4,-1.56,1,655
18,0,-0.21,5,1,1,4,-0.17,1,655
18,0,0.19,5,8,1,4,-0.11,1,655
18,0,-0.93,3,4,2,4,0.33,1,655
18,0,0.36,6,1,1,4,0.01,1,655
18,0,0.11,5,1,1,4,0.97,1,655
18,0,1,7,4,1,4,-0.2,1,655
18,0,1.07,6,1,1,4,-0.43,1,655
18,0,-1.34,4,4,1,4,-0.83,1,655
18,1,-0.36,5,8,2,4,-0.36,1,655
18,0,0.12,4,4,2,4,-0.34,1,655
18,1,0.22,6,1,2,4,0,1,655
18,0,0.99,6,1,1,4,0.24,1,655
18,1,0.5,6,4,2,4,1.12,1,655
18,0,-0.04,6,8,1,4,-0.51,1,655
18,0,-0.65,5,4,1,4,0.9,1,655
18,0,0.94,6,1,1,4,-0.95,1,655
18,0,-0.91,4,4,1,4,-0.11,1,655
18,0,-1.18,5,8,1,4,-0.75,1,655
18,0,-0.68,6,8,2,4,-1.42,1,655
18,0,-2.3,3,1,2,4,0.77,1,655
18,0,-0.15,6,8,1,4,-1.25,1,655
18,0,-0.07,4,8,1,4,-0.7,1,655
18,1,0.67,7,1,2,4,1.61,1,655
18,0,0.34,5,4,1,4,-1.15,1,655
18,1,0.07,6,1,2,4,-0.12,1,655
18,0,-0.2,5,4,1,4,0.52,1,655
18,0,0.42,6,1,2,4,-1.8,1,655
18,1,1.67,5,1,1,4,-1.32,1,655
18,0,0.64,7,8,2,4,-1.45,1,655
18,0,-1.42,5,4,2,4,2.96,1,655
18,0,-0.3,5,4,1,4,0.8,1,655
18,0,-0.55,4,1,1,4,0.66,1,655
18,0,0.76,5,1,1,4,0.3,1,655
18,0,-0.98,5,8,2,4,0.49,1,655
18,1,1.92,5,8,1,4,-0.25,1,655
18,0,-1.4,5,1,2,4,-0.83,1,655
18,0,0.94,6,4,1,4,0.12,1,655
18,0,0.88,5,1,1,4,-1.06,1,655
18,0,1.21,5,5,2,4,-0.1,1,655
18,0,-1.46,4,8,1,4,-1.34,1,655
18,1,0.06,6,4,1,4,-0.74,1,655
18,0,1.36,4,2,1,4,-0.03,1,655
18,0,-0.72,5,4,2,4,-0.01,1,655
18,0,-0.18,5,4,2,4,0.19,1,655
18,0,0.54,6,1,2,4,-1.85,1,655
18,0,-0.17,6,1,2,4,1.06,1,655
18,1,0.51,3,8,1,4,-0.95,1,655
18,0,-0.56,5,4,2,4,-0.33,1,655
18,0,-0.38,6,4,2,4,1.02,1,655
18,0,-0.86,5,1,2,4,-2.73,1,655
18,0,-0.07,5,8,1,4,-1.18,1,655
18,0,-0.05,6,4,2,4,-1.24,1,655
18,0,-0.15,6,1,2,4,0.73,1,655
18,0,0.79,6,1,1,4,1.65,1,655
18,0,0.74,6,8,1,4,-1.22,1,655
18,0,-0.28,5,1,1,4,1.05,1,655
18,0,0.6,6,1,2,4,-1.29,1,655
18,0,0.12,5,1,1,4,-1.3,1,655
18,0,-0.29,5,4,1,4,-1.38,1,655
18,0,0.81,4,1,2,4,-0.5,1,655
18,0,0.87,6,1,2,4,-2.16,1,655
18,1,-0.1,5,8,1,4,-1.26,1,655
18,0,0.89,5,1,2,4,-0.47,1,655
18,0,-0.14,6,8,1,4,-0.49,1,655
18,0,-1.08,5,4,2,4,-0.23,1,655
18,1,0.71,7,1,1,4,0.32,1,655
18,0,0.46,5,1,1,4,-0.16,1,655
18,1,0.81,4,1,1,4,2.1,1,655
18,0,0.44,5,1,2,4,-0.46,1,655
18,0,-0.2,5,4,1,4,2.62,1,655
18,0,-1.3,3,4,1,4,0.75,1,655
18,0,-0.07,5,2,2,4,-2.89,1,655
18,1,-0.31,6,4,1,4,-0.17,1,655
18,1,-0.36,4,4,1,4,-0.94,1,655
18,0,-0.6,5,8,1,4,1.14,1,655
18,0,-0.58,5,4,2,4,1.25,1,655
18,1,0.92,3,4,1,4,1.33,1,655
18,0,0.29,5,8,1,4,-0.52,1,655
18,1,0.53,3,4,2,4,0.05,1,655
18,0,-1.83,4,8,1,4,-0.3,1,655
18,0,-0.59,5,4,2,4,1.52,1,655
17,0,1.85,6,1,1,4,-0.15,1,559
17,0,-0.45,6,4,1,4,-1.72,1,559
17,1,0.67,6,4,1,4,-1,1,559
17,0,0.31,3,8,1,4,-2.39,1,559
17,1,0.96,7,8,2,4,-1.66,1,559
17,0,0.28,3,4,2,4,-1.78,1,559
17,0,-1.74,4,4,2,4,-2.2,1,559
17,0,-0.18,6,8,1,4,-1.37,1,559
17,0,0.22,4,1,1,4,0.35,1,559
17,0,-0.88,5,2,2,4,-0.75,1,559
17,0,0.87,3,8,2,4,-1.4,1,559
17,1,-0.24,6,1,2,4,-1.45,1,559
17,0,1.28,7,8,1,4,-1.96,1,559
17,1,1.07,6,1,1,4,-1.21,1,559
17,0,-1.62,1,1,2,4,-1.99,1,559
17,0,0.22,6,1,2,4,-1.02,1,559
17,1,0.32,6,4,2,4,-2,1,559
17,0,-2.02,5,1,2,4,0.05,1,559
17,0,0.91,5,1,2,4,0.36,1,559
17,0,0.71,1,4,1,4,-1.1,1,559
17,0,0.63,6,4,2,4,-0.97,1,559
17,0,1.57,5,8,2,4,-1.38,1,559
17,0,1.07,6,1,1,4,-1.67,1,559
17,0,0.3,7,1,2,4,-1.97,1,559
17,1,0.34,6,1,2,4,-1.66,1,559
17,0,0.93,3,8,2,4,-1.51,1,559
17,0,-0.15,5,1,2,4,-0.25,1,559
17,0,0.8,5,8,1,4,-0.59,1,559
17,0,0.18,5,4,1,4,-0.7,1,559
17,0,-1.13,5,4,2,4,0.75,1,559
17,0,-0.24,5,1,1,4,-1.67,1,559
17,0,-0.34,5,1,2,4,-0.82,1,559
17,0,0.58,4,8,1,4,0.22,1,559
17,0,0.65,4,4,1,4,-0.8,1,559
17,0,0.39,4,4,2,4,-0.66,1,559
17,0,-0.75,3,1,2,4,-2.2,1,559
17,0,-1.11,5,8,2,4,-1.83,1,559
17,1,-1.12,6,1,2,4,-0.65,1,559
17,0,0.52,7,1,2,4,-1.11,1,559
17,0,0.26,6,4,2,4,-1.9,1,559
17,1,-0.2,4,8,2,4,-0.48,1,559
17,0,1.54,6,4,2,4,0.03,1,559
17,1,1.42,7,8,1,4,-1.75,1,559
17,0,0.54,5,4,1,4,0.54,1,559
17,0,0.39,6,4,2,4,-0.75,1,559
17,0,-0.1,5,1,2,4,0,1,559
17,0,-1.7,4,4,2,4,-1.16,1,559
17,0,1.76,6,1,1,4,-1.64,1,559
17,1,0.32,6,1,2,4,-2.78,1,559
17,0,-0.39,6,4,1,4,-0.71,1,559
17,1,0.57,6,4,1,4,-1.05,1,559
17,0,1.59,4,4,1,4,-0.9,1,559
17,1,1.09,6,8,1,4,-2.36,1,559
17,0,0.93,5,5,2,4,-0.06,1,559
17,0,-0.85,5,8,1,4,-1.96,1,559
17,0,1.31,6,4,2,4,-0.87,1,559
17,0,-1.16,6,4,2,4,-0.89,1,559
17,0,-0.48,4,8,2,4,0.05,1,559
17,0,-1.28,5,4,1,4,1.54,1,559
17,0,-0.48,5,4,2,4,-0.94,1,559
17,0,0.97,4,8,1,4,-2.11,1,559
17,1,0.89,7,4,1,4,-2.08,1,559
17,0,0.08,6,4,2,4,-0.86,1,559
17,0,-0.24,5,4,2,4,-2.24,1,559
17,0,1.8,5,8,2,4,-0.26,1,559
17,0,-0.4,1,4,2,4,-0.98,1,559
17,0,-0.11,5,8,1,4,-0.79,1,559
17,0,-0.94,6,4,2,4,-0.35,1,559
17,0,-1.34,5,3,2,4,-0.54,1,559
17,0,0.13,4,8,2,4,-0.4,1,559
17,0,-1.62,3,8,2,4,-0.86,1,559
17,0,0.67,5,4,2,4,-0.87,1,559
17,0,-0.41,2,8,2,4,-1.69,1,559
17,0,-0.53,4,8,1,4,-0.12,1,559
17,0,1.73,7,8,1,4,-2.43,1,559
17,1,-0.19,4,4,2,4,-1.14,1,559
17,0,-0.34,6,4,2,4,-1.26,1,559
17,1,0.07,7,8,2,4,-2.16,1,559
17,0,1.08,6,1,2,4,-0.17,1,559
17,0,0.18,6,1,2,4,-0.27,1,559
17,0,0,5,8,1,4,-1.48,1,559
17,1,0.53,5,8,1,4,-2,1,559
17,0,1.31,5,5,1,4,-0.18,1,559
16,1,-0.75,6,4,2,1,2.09,-1,1014
16,0,-0.31,4,8,2,1,0.97,-1,1014
16,1,0.82,6,8,2,1,2.19,-1,1014
16,0,-0.27,6,8,1,1,1.61,-1,1014
16,1,0.17,6,2,1,1,1.6,-1,1014
16,1,0.06,4,2,2,1,0.53,-1,1014
16,0,0.96,5,4,1,1,2.7,-1,1014
16,1,-0.08,6,4,1,1,2,-1,1014
16,1,-0.14,6,4,1,1,3.21,-1,1014
16,1,-1.18,5,1,1,1,1.93,-1,1014
16,0,-0.05,5,1,1,1,1,-1,1014
16,0,-1.34,4,2,2,1,1.19,-1,1014
16,1,-0.75,5,4,2,1,0.74,-1,1014
16,1,-0.37,6,2,2,1,0.68,-1,1014
16,1,-0.63,4,2,2,1,0.08,-1,1014
16,0,-0.1,5,8,2,1,2.6,-1,1014
16,1,-1.13,6,4,2,1,2.09,-1,1014
16,1,-1.02,5,2,2,1,1.31,-1,1014
16,1,-0.93,4,2,1,1,0.9,-1,1014
16,0,-1.87,4,4,1,1,2.94,-1,1014
16,0,-0.62,5,6,2,1,1.18,-1,1014
16,0,1.33,6,8,1,1,0.14,-1,1014
16,0,-0.14,5,8,1,1,1.24,-1,1014
16,0,1.46,5,8,1,1,1.51,-1,1014
16,1,0.35,6,2,1,1,0.69,-1,1014
16,1,-0.86,5,8,2,1,1.04,-1,1014
16,1,-0.82,5,4,1,1,1.72,-1,1014
16,0,0.97,6,5,1,1,1.18,-1,1014
16,0,-0.46,5,4,1,1,0.95,-1,1014
16,1,0.32,5,1,1,1,1.06,-1,1014
16,1,0.93,5,4,1,1,3.2,-1,1014
16,1,-0.56,4,8,2,1,2.59,-1,1014
16,0,-0.11,6,8,1,1,2.7,-1,1014
16,1,-0.19,5,2,1,1,0.82,-1,1014
16,1,2.22,7,8,1,1,0.11,-1,1014
16,0,-0.27,6,8,1,1,1.6,-1,1014
16,1,-1.09,6,2,1,1,3.19,-1,1014
16,0,0.51,6,2,1,1,2.04,-1,1014
16,0,-0.69,5,4,2,1,0.77,-1,1014
16,0,-0.32,5,8,2,1,2.11,-1,1014
16,1,1.96,6,4,2,1,0.57,-1,1014
16,0,-1.15,6,4,2,1,1.28,-1,1014
16,1,1.03,5,4,1,1,0.15,-1,1014
16,1,1.17,6,8,1,1,1.55,-1,1014
16,0,0.19,5,4,2,1,2.3,-1,1014
16,1,0.23,6,8,1,1,1.52,-1,1014
16,0,0.42,6,4,2,1,2.97,-1,1014
16,0,-0.34,5,8,2,1,2.7,-1,1014
16,0,-1.59,5,4,2,1,-0.24,-1,1014
16,1,-0.67,5,2,2,1,1.89,-1,1014
16,1,0.23,6,4,2,1,1.66,-1,1014
16,0,1.68,6,4,1,1,1.12,-1,1014
16,1,0.27,6,4,2,1,-0.44,-1,1014
16,0,0.03,5,4,1,1,2.1,-1,1014
16,0,-0.65,4,4,1,1,1.79,-1,1014
16,1,0.4,6,2,1,1,0.99,-1,1014
16,1,0.32,6,1,1,1,-0.11,-1,1014
16,1,0.29,5,1,1,1,1.17,-1,1014
16,1,1.14,5,2,1,1,2.58,-1,1014
16,1,-0.31,5,1,2,1,2.23,-1,1014
16,0,0.61,7,4,2,1,1.11,-1,1014
16,1,0.46,5,1,2,1,1.8,-1,1014
16,0,-0.06,5,5,1,1,0.07,-1,1014
16,1,-0.64,5,4,1,1,0.4,-1,1014
16,1,0.38,6,1,1,1,1.76,-1,1014
16,1,0.07,6,4,2,1,2.92,-1,1014
16,0,-0.8,4,8,1,1,0.46,-1,1014
16,0,0.31,5,4,2,1,1.72,-1,1014
16,1,1.29,6,8,2,1,0.68,-1,1014
16,0,-0.05,3,8,1,1,1.87,-1,1014
16,0,0.07,6,4,1,1,-0.79,-1,1014
16,1,-0.6,5,4,2,1,0.87,-1,1014
16,1,0.53,7,4,2,1,1.27,-1,1014
16,0,-0.78,3,4,2,1,2.18,-1,1014
16,1,-0.03,5,4,1,1,2.92,-1,1014
16,0,-0.25,5,4,2,1,1.42,-1,1014
16,1,-0.66,5,2,2,1,1.81,-1,1014
16,0,-1.76,4,2,1,1,2.33,-1,1014
16,1,-0.25,6,8,2,1,-0.04,-1,1014
16,0,0.61,6,5,1,1,2.91,-1,1014
16,1,0.28,6,4,2,1,2.61,-1,1014
16,0,0.38,6,8,2,1,1.67,-1,1014
16,1,-0.9,6,1,2,1,1.91,-1,1014
16,1,0.03,3,8,1,1,2.31,-1,1014
16,1,0.03,6,4,1,1,1.05,-1,1014
16,0,-0.85,3,8,1,1,2.43,-1,1014
16,0,0.72,6,2,2,1,-0.8,-1,1014
16,1,-1.5,5,8,2,1,1.55,-1,1014
16,1,0.76,6,4,2,1,4.29,-1,1014
16,0,0.12,5,2,2,1,0.03,-1,1014
16,1,0.63,6,4,2,1,0.75,-1,1014
16,1,0.55,6,4,1,1,2.4,-1,1014
16,0,-2.08,5,8,1,1,3.11,-1,1014
16,0,-0.71,4,8,1,1,1.26,-1,1014
16,0,-0.01,3,2,2,1,3.56,-1,1014
16,1,0.58,6,2,2,1,-0.21,-1,1014
16,0,-0.04,5,8,2,1,-0.33,-1,1014
16,0,-0.3,5,4,2,1,1.59,-1,1014
16,1,0.56,6,2,1,1,0.49,-1,1014
16,1,1.07,6,1,1,1,0.84,-1,1014
16,0,-0.1,5,4,2,1,1.36,-1,1014
16,1,-0.18,6,4,1,1,1.59,-1,1014
16,1,0.43,6,4,1,1,2.11,-1,1014
16,1,-0.03,5,8,1,1,2.01,-1,1014
16,1,0.5,6,8,2,1,-0.59,-1,1014
16,0,1.16,6,4,2,1,0.15,-1,1014
16,0,0.51,5,1,1,1,2.19,-1,1014
16,0,-0.43,5,8,2,1,1.75,-1,1014
16,0,-1.62,4,4,2,1,3.08,-1,1014
16,0,-1.33,5,4,1,1,2.8,-1,1014
16,0,0.06,6,4,1,1,0.59,-1,1014
16,0,0.22,5,2,1,1,0.73,-1,1014
16,1,1.18,6,4,1,1,1.58,-1,1014
16,0,0.34,5,8,2,1,1.03,-1,1014
16,0,0.23,6,4,2,1,1.14,-1,1014
16,1,-0.09,5,4,2,1,0.64,-1,1014
16,1,0.66,5,2,1,1,1.26,-1,1014
16,1,0.24,6,2,1,1,0.26,-1,1014
16,0,-0.13,5,8,2,1,1.02,-1,1014
16,0,-0.17,4,8,2,1,0.36,-1,1014
16,1,-0.98,5,8,1,1,3.47,-1,1014
16,0,0.17,6,4,2,1,3.55,-1,1014
16,1,1.73,7,8,2,1,2.6,-1,1014
16,1,-0.33,7,8,2,1,0.61,-1,1014
16,1,2.03,7,4,1,1,1.73,-1,1014
16,1,0.42,4,8,2,1,-0.47,-1,1014
16,0,0.24,7,8,2,1,0.73,-1,1014
16,1,-0.79,5,4,2,1,0.4,-1,1014
16,0,-0.16,6,4,2,1,1.61,-1,1014
16,0,0.29,6,2,2,1,0.7,-1,1014
16,1,0.98,5,4,1,1,2.99,-1,1014
16,1,0.15,6,4,2,1,1,-1,1014
16,0,-0.38,6,4,1,1,3.12,-1,1014
16,0,-1.75,5,4,2,1,2.13,-1,1014
16,1,-0.64,6,4,1,1,1.61,-1,1014
16,0,-0.72,6,4,2,1,0.03,-1,1014
16,1,-2.07,5,4,2,1,2.76,-1,1014
16,0,0.39,5,4,1,1,2.07,-1,1014
16,1,0.86,6,2,1,1,1.82,-1,1014
16,0,-0.51,4,2,2,1,0.98,-1,1014
16,1,0.01,5,4,2,1,1.75,-1,1014
16,0,0.3,6,1,1,1,1.05,-1,1014
16,1,0.5,6,1,2,1,1.13,-1,1014
16,1,0.48,5,4,2,1,2.2,-1,1014
16,0,-1.25,5,2,2,1,2.41,-1,1014
16,0,0.02,3,4,2,1,2.11,-1,1014
16,0,-1.01,5,8,1,1,1.83,-1,1014
16,0,0.13,6,8,1,1,0.61,-1,1014
