customer_id,group,plan,date,month,paid,type
NJ88462,treatment,free,2025-03-20,3,0,subscription
NL20941,treatment,free,2025-03-20,3,0,subscription
NQ74004,control,free,2025-03-20,3,0,subscription
NR12164,treatment,free,2025-03-20,3,0,subscription
NX84494,control,free,2025-03-20,3,0,subscription
NZ17869,treatment,free,2025-03-20,3,0,subscription
NZ56493,treatment,free,2025-03-20,3,0,subscription
OA68137,control,free,2025-03-20,3,0,subscription
OE20133,treatment,free,2025-03-20,3,6.08,purchase
OG10488,treatment,pro,2025-03-20,3,14.99,subscription
OJ21467,control,free,2025-03-20,3,0,subscription
OP49480,control,free,2025-03-20,3,0,subscription
OQ38138,control,free,2025-03-20,3,0,subscription
OQ49376,treatment,free,2025-03-20,3,2.36,purchase
OR20431,control,free,2025-03-20,3,0,subscription
OR67062,treatment,plus,2025-03-20,3,9.99,subscription
OR76951,treatment,pro,2025-03-20,3,14.99,subscription
OS31837,treatment,free,2025-03-20,3,84.44,purchase
OS83251,treatment,free,2025-03-20,3,0,subscription
OT63372,control,free,2025-03-20,3,0,subscription
OU22880,control,free,2025-03-20,3,0,subscription
OU29331,control,free,2025-03-20,3,0,subscription
OW56951,treatment,free,2025-03-20,3,1.87,purchase
OZ93496,control,free,2025-03-20,3,0,subscription
PB64298,treatment,free,2025-03-20,3,0,subscription
PE82994,control,free,2025-03-20,3,0,subscription
PF59570,treatment,free,2025-03-20,3,0,subscription
PG12916,treatment,free,2025-03-20,3,0,subscription
PI21014,control,free,2025-03-20,3,10.65,purchase
PO55058,treatment,free,2025-03-20,3,0,subscription
PP67679,control,free,2025-03-20,3,0,subscription
PS88357,control,free,2025-03-20,3,0,subscription
PT55791,treatment,free,2025-03-20,3,0,subscription
QC66815,control,free,2025-03-20,3,0,subscription
QD65882,control,free,2025-03-20,3,2.31,purchase
QD89377,control,free,2025-03-20,3,0,subscription
QI15329,control,free,2025-03-20,3,0,subscription
QI69306,control,free,2025-03-20,3,0,subscription
QJ49404,control,free,2025-03-20,3,9.26,purchase
QN14143,control,free,2025-03-20,3,15.42,purchase
QN55486,treatment,free,2025-03-20,3,0,subscription
QP50614,treatment,free,2025-03-20,3,0,subscription
QP73484,control,free,2025-03-20,3,0,subscription
QP83305,control,free,2025-03-20,3,9.6,purchase
QR77427,treatment,pro,2025-03-20,3,9.84,purchase
QT65952,treatment,free,2025-03-20,3,0,subscription
QV85264,treatment,free,2025-03-20,3,0.08,purchase
QV85264,treatment,free,2025-03-20,3,5.21,purchase
QY48288,control,free,2025-03-20,3,0,subscription
RA62308,control,free,2025-03-20,3,0,subscription
RB78962,control,free,2025-03-20,3,0,subscription
RC98722,treatment,free,2025-03-20,3,0,subscription
RD96471,control,plus,2025-03-20,3,0,subscription
RE71054,treatment,free,2025-03-20,3,0,subscription
RH61650,control,free,2025-03-20,3,0,subscription
RI65878,treatment,free,2025-03-20,3,0,subscription
RO85841,control,free,2025-03-20,3,1.84,purchase
RO89547,control,free,2025-03-20,3,0,subscription
RP58055,treatment,free,2025-03-20,3,0,subscription
RQ68517,treatment,free,2025-03-20,3,0,subscription
RR15596,treatment,free,2025-03-20,3,0,subscription
RR90912,control,free,2025-03-20,3,0,subscription
RX62270,control,free,2025-03-20,3,0,subscription
RY29888,control,free,2025-03-20,3,0,subscription
RZ19174,control,free,2025-03-20,3,0,subscription
RZ24152,control,free,2025-03-20,3,0,subscription
SA80719,treatment,free,2025-03-20,3,0,subscription
SF56253,control,free,2025-03-20,3,0,subscription
SH58064,treatment,free,2025-03-20,3,0,subscription
SH97942,treatment,free,2025-03-20,3,0,subscription
SI47215,control,free,2025-03-20,3,0,subscription
SO49227,treatment,free,2025-03-20,3,0,subscription
SQ30166,control,free,2025-03-20,3,0,subscription
SQ94694,control,free,2025-03-20,3,0,subscription
SS28085,control,free,2025-03-20,3,18.89,purchase
ST93357,control,free,2025-03-20,3,0,subscription
SU44321,treatment,free,2025-03-20,3,0,subscription
SV10452,control,free,2025-03-20,3,0,subscription
SV39532,treatment,free,2025-03-20,3,0,subscription
TG37324,treatment,free,2025-03-20,3,0,subscription
TI94315,control,free,2025-03-20,3,0,subscription
TI96208,treatment,free,2025-03-20,3,0,subscription
TK96754,control,free,2025-03-20,3,0,subscription
TL57239,control,plus,2025-03-20,3,9.99,subscription
TN33622,treatment,free,2025-03-20,3,0,subscription
TS27813,control,free,2025-03-20,3,0,subscription
TS84000,control,free,2025-03-20,3,7.88,purchase
TT13232,control,free,2025-03-20,3,24.26,purchase
TT88647,control,free,2025-03-20,3,0,subscription
TW46940,control,free,2025-03-20,3,0,subscription
TX40708,treatment,pro,2025-03-20,3,0,subscription
TX48835,control,free,2025-03-20,3,0,subscription
TZ50348,treatment,free,2025-03-20,3,0,subscription
TZ75281,control,free,2025-03-20,3,0,subscription
TZ78731,control,free,2025-03-20,3,0,subscription
TZ97763,control,free,2025-03-20,3,0,subscription
UC48846,treatment,free,2025-03-20,3,0,subscription
UE14935,control,free,2025-03-20,3,1.38,purchase
UE59170,control,free,2025-03-20,3,0,subscription
UF15779,control,free,2025-03-20,3,0,subscription
UF17732,control,free,2025-03-20,3,0,subscription
UH89966,treatment,free,2025-03-20,3,0,subscription
UI38659,treatment,pro,2025-03-20,3,14.99,subscription
UJ10369,control,free,2025-03-20,3,0,subscription
UV62837,treatment,free,2025-03-20,3,0,subscription
UV72054,control,free,2025-03-20,3,0,subscription
UV86077,treatment,free,2025-03-20,3,0,subscription
UX47234,control,free,2025-03-20,3,0,subscription
UY46937,control,free,2025-03-20,3,0,subscription
UY82169,treatment,free,2025-03-20,3,0,subscription
VA64909,control,free,2025-03-20,3,4.5,purchase
VA94929,control,free,2025-03-20,3,0,subscription
VF82714,control,free,2025-03-20,3,0,subscription
VI87669,treatment,free,2025-03-20,3,0,subscription
VK65542,control,free,2025-03-20,3,0,subscription
VN66557,treatment,free,2025-03-20,3,0,subscription
VO72096,treatment,free,2025-03-20,3,0,subscription
VR92658,treatment,free,2025-03-20,3,0,subscription
VS12175,treatment,free,2025-03-20,3,0,subscription
VT36329,control,free,2025-03-20,3,0,subscription
VU28007,control,free,2025-03-20,3,0,subscription
VU60989,treatment,free,2025-03-20,3,0,subscription
VX21644,control,free,2025-03-20,3,0,subscription
VZ21162,control,free,2025-03-20,3,0,subscription
WA50872,control,plus,2025-03-20,3,9.99,subscription
WG76348,control,free,2025-03-20,3,4.75,purchase
WG92779,treatment,free,2025-03-20,3,0,subscription
WJ52842,treatment,free,2025-03-20,3,0,subscription
WK23740,control,free,2025-03-20,3,0,subscription
WL91264,treatment,free,2025-03-20,3,0,subscription
WN59776,control,free,2025-03-20,3,0,subscription
WS67834,treatment,free,2025-03-20,3,0,subscription
WY46360,control,free,2025-03-20,3,0,subscription
WZ53191,treatment,free,2025-03-20,3,0,subscription
WZ57324,control,free,2025-03-20,3,0,subscription
XC63817,control,free,2025-03-20,3,0,subscription
XF65668,treatment,free,2025-03-20,3,0,subscription
XH90664,treatment,free,2025-03-20,3,0,subscription
XI13093,control,free,2025-03-20,3,0,subscription
XJ41418,treatment,pro,2025-03-20,3,0,subscription
XL72257,control,free,2025-03-20,3,0,subscription
XL85099,control,free,2025-03-20,3,0,subscription
XM86262,control,free,2025-03-20,3,0,subscription
XO92156,control,free,2025-03-20,3,0,subscription
XQ42539,treatment,free,2025-03-20,3,0,subscription
XR20158,treatment,free,2025-03-20,3,0,subscription
XU41574,control,free,2025-03-20,3,0,subscription
XW25968,treatment,free,2025-03-20,3,2.67,purchase
XY73446,control,free,2025-03-20,3,0,subscription
YA49379,treatment,free,2025-03-20,3,0,subscription
YA85248,control,free,2025-03-20,3,0,subscription
YB76629,treatment,free,2025-03-20,3,0,subscription
YB99782,treatment,free,2025-03-20,3,0,subscription
YC80745,control,free,2025-03-20,3,0,subscription
YH75665,control,free,2025-03-20,3,0,subscription
YI63850,treatment,free,2025-03-20,3,0,subscription
YI74540,control,plus,2025-03-20,3,0,subscription
YJ36912,control,free,2025-03-20,3,0,subscription
YL63733,control,free,2025-03-20,3,0,subscription
YM98596,control,free,2025-03-20,3,0,subscription
YQ11010,treatment,free,2025-03-20,3,0,subscription
YS52820,treatment,free,2025-03-20,3,0,subscription
YT71338,treatment,free,2025-03-20,3,0,subscription
YW83397,treatment,free,2025-03-20,3,0,subscription
YX20945,treatment,free,2025-03-20,3,0,subscription
YY10788,control,free,2025-03-20,3,0.83,purchase
YZ89134,treatment,free,2025-03-20,3,0,subscription
ZB33451,control,free,2025-03-20,3,0,subscription
ZE24171,control,free,2025-03-20,3,0,subscription
ZE49255,control,free,2025-03-20,3,0,subscription
ZG50274,treatment,pro,2025-03-20,3,0,subscription
ZH57911,control,free,2025-03-20,3,0,subscription
ZH77380,treatment,free,2025-03-20,3,0,subscription
ZI64214,treatment,free,2025-03-20,3,0,subscription
ZN74633,treatment,free,2025-03-20,3,0,subscription
ZP26341,control,free,2025-03-20,3,0,subscription
ZS38016,control,free,2025-03-20,3,0,subscription
ZU16323,treatment,free,2025-03-20,3,0,subscription
ZV10557,treatment,free,2025-03-20,3,0,subscription
ZY39529,control,free,2025-03-20,3,0,subscription
AB77661,control,free,2025-03-21,3,0,subscription
AB86226,treatment,free,2025-03-21,3,0,subscription
AF31857,treatment,free,2025-03-21,3,0,subscription
AG43256,control,free,2025-03-21,3,0,subscription
AH55229,treatment,free,2025-03-21,3,0,subscription
AL36978,control,free,2025-03-21,3,0,subscription
AN24544,treatment,free,2025-03-21,3,0,subscription
AP37531,treatment,free,2025-03-21,3,0,subscription
AT88281,treatment,free,2025-03-21,3,0,subscription
AV89713,treatment,free,2025-03-21,3,0,subscription
AV93188,treatment,free,2025-03-21,3,0,subscription
AW22883,treatment,free,2025-03-21,3,30.59,purchase
AY94182,control,free,2025-03-21,3,0,subscription
AZ47235,treatment,pro,2025-03-21,3,14.99,subscription
BA27630,control,free,2025-03-21,3,0,subscription
BC23670,control,free,2025-03-21,3,0,subscription
BH96468,control,free,2025-03-21,3,8.67,purchase
BJ73957,treatment,free,2025-03-21,3,0,subscription
BJ97878,control,free,2025-03-21,3,0,subscription
BK54253,control,free,2025-03-21,3,0,subscription
BK58287,treatment,free,2025-03-21,3,0,subscription
BM48573,control,free,2025-03-21,3,0,subscription
BM55684,treatment,free,2025-03-21,3,0,subscription
BM68980,control,free,2025-03-21,3,0,subscription
BM86982,control,free,2025-03-21,3,0,subscription
BO93969,control,free,2025-03-21,3,0,subscription
BP16449,control,free,2025-03-21,3,0,subscription
BR50993,treatment,free,2025-03-21,3,0,subscription
BS12613,control,free,2025-03-21,3,0,subscription
BT19411,treatment,free,2025-03-21,3,0,subscription
BU27038,control,free,2025-03-21,3,0,subscription
BU76277,control,free,2025-03-21,3,3.31,purchase
BW66768,treatment,free,2025-03-21,3,0,subscription
BX13087,control,free,2025-03-21,3,0,subscription
BY66789,control,free,2025-03-21,3,0,subscription
CA71260,treatment,free,2025-03-21,3,0,subscription
CE22733,control,free,2025-03-21,3,0,subscription
CH85035,treatment,free,2025-03-21,3,0,subscription
CK35348,treatment,free,2025-03-21,3,0,subscription
CK95667,control,free,2025-03-21,3,0,subscription
CL19692,treatment,free,2025-03-21,3,0,subscription
CM36051,treatment,free,2025-03-21,3,0,subscription
CP31433,control,free,2025-03-21,3,0,subscription
CP83488,control,free,2025-03-21,3,0,subscription
CS56497,control,free,2025-03-21,3,0,subscription
CV19754,control,free,2025-03-21,3,0,subscription
CW91699,control,free,2025-03-21,3,0,subscription
CX99878,treatment,free,2025-03-21,3,0,subscription
CZ63338,control,free,2025-03-21,3,0,subscription
DA63434,treatment,free,2025-03-21,3,0,subscription
DA64888,treatment,free,2025-03-21,3,0,subscription
DA85718,control,free,2025-03-21,3,0,subscription
DB50478,treatment,free,2025-03-21,3,0,subscription
DB51682,treatment,free,2025-03-21,3,0,subscription
DB66232,control,free,2025-03-21,3,0,subscription
DC12909,control,free,2025-03-21,3,0,subscription
DC78567,control,free,2025-03-21,3,0,subscription
DG44800,treatment,free,2025-03-21,3,0,subscription
DH37389,treatment,free,2025-03-21,3,0,subscription
DM92350,control,free,2025-03-21,3,0,subscription
DN52042,control,free,2025-03-21,3,0,subscription
DN69624,treatment,free,2025-03-21,3,0,subscription
DN74411,control,free,2025-03-21,3,0,subscription
DO60906,treatment,free,2025-03-21,3,0,subscription
DP11103,treatment,free,2025-03-21,3,0,subscription
DP27527,treatment,free,2025-03-21,3,0,subscription
DP69026,control,free,2025-03-21,3,0,subscription
DQ19925,treatment,free,2025-03-21,3,0,subscription
DR48332,treatment,free,2025-03-21,3,0,subscription
DR52225,treatment,free,2025-03-21,3,0,subscription
DT24343,treatment,free,2025-03-21,3,0,subscription
DV18616,control,free,2025-03-21,3,0,subscription
DV26865,control,free,2025-03-21,3,0,subscription
DW87980,treatment,free,2025-03-21,3,0,subscription
DX16606,control,free,2025-03-21,3,16.24,purchase
DY78718,treatment,free,2025-03-21,3,0,subscription
EA89996,control,free,2025-03-21,3,0,subscription
EB29598,control,free,2025-03-21,3,0,subscription
EG16855,control,plus,2025-03-21,3,0,subscription
EG91092,control,free,2025-03-21,3,0,subscription
EH57547,control,free,2025-03-21,3,0,subscription
EH96983,control,free,2025-03-21,3,0,subscription
EI56818,control,free,2025-03-21,3,0,subscription
EJ20836,treatment,free,2025-03-21,3,0,subscription
EL64329,treatment,free,2025-03-21,3,7.38,purchase
EN46462,treatment,free,2025-03-21,3,0,subscription
EP24826,control,plus,2025-03-21,3,0,subscription
EP68437,control,free,2025-03-21,3,0,subscription
EQ87007,treatment,free,2025-03-21,3,0,subscription
ER80028,treatment,free,2025-03-21,3,0,subscription
ES60695,treatment,free,2025-03-21,3,23.37,purchase
ET95353,treatment,free,2025-03-21,3,0,subscription
EW43367,treatment,free,2025-03-21,3,0,subscription
EY99981,treatment,free,2025-03-21,3,0,subscription
EZ49901,control,free,2025-03-21,3,0,subscription
FA52114,treatment,free,2025-03-21,3,0,subscription
FA59017,control,free,2025-03-21,3,0,subscription
FB39224,control,free,2025-03-21,3,0,subscription
FC84844,treatment,free,2025-03-21,3,0,subscription
FE41276,treatment,free,2025-03-21,3,0,subscription
FJ27591,control,free,2025-03-21,3,0,subscription
FJ42235,control,free,2025-03-21,3,0,subscription
FK24786,control,free,2025-03-21,3,0,subscription
FK34201,treatment,free,2025-03-21,3,0,subscription
FK58216,treatment,free,2025-03-21,3,0,subscription
FK89508,treatment,free,2025-03-21,3,0,subscription
FL76006,control,free,2025-03-21,3,0,subscription
FL96660,treatment,pro,2025-03-21,3,14.99,subscription
FO56283,treatment,free,2025-03-21,3,8.59,purchase
FO57774,treatment,free,2025-03-21,3,0,subscription
FQ15737,control,free,2025-03-21,3,0,subscription
FQ21838,control,free,2025-03-21,3,0,subscription
FR10108,control,free,2025-03-21,3,0,subscription
FS34922,control,free,2025-03-21,3,20.72,purchase
FT85851,treatment,free,2025-03-21,3,0,subscription
FU58217,treatment,free,2025-03-21,3,0,subscription
FW17548,treatment,free,2025-03-21,3,0,subscription
FW27213,control,free,2025-03-21,3,0,subscription
FZ80616,control,free,2025-03-21,3,0,subscription
GB82632,treatment,free,2025-03-21,3,0,subscription
GH22021,control,free,2025-03-21,3,0,subscription
GH91717,treatment,free,2025-03-21,3,0,subscription
GJ99491,treatment,free,2025-03-21,3,0,subscription
GL87236,control,free,2025-03-21,3,0,subscription
GN13146,control,free,2025-03-21,3,0,subscription
GR94082,control,free,2025-03-21,3,27.51,purchase
GS31054,treatment,free,2025-03-21,3,0,subscription
GU59214,control,free,2025-03-21,3,0,subscription
GV88245,treatment,free,2025-03-21,3,0,subscription
GY20479,treatment,free,2025-03-21,3,0,subscription
GY50953,treatment,free,2025-03-21,3,3.05,purchase
GZ39234,control,free,2025-03-21,3,0,subscription
HC25975,control,free,2025-03-21,3,0,subscription
HC53009,control,free,2025-03-21,3,0,subscription
HD82480,treatment,free,2025-03-21,3,0,subscription
HD86540,treatment,free,2025-03-21,3,0,subscription
HK54769,treatment,free,2025-03-21,3,0,subscription
HO47558,treatment,free,2025-03-21,3,3.14,purchase
HO69125,control,free,2025-03-21,3,0,subscription
HP94120,control,free,2025-03-21,3,25.55,purchase
HR23144,control,free,2025-03-21,3,0,subscription
HV49494,control,free,2025-03-21,3,0,subscription
HW54115,control,free,2025-03-21,3,0,subscription
IA95657,control,free,2025-03-21,3,0,subscription
ID95820,control,free,2025-03-21,3,0,subscription
IF15136,control,free,2025-03-21,3,0,subscription
IF46132,treatment,free,2025-03-21,3,7.54,purchase
IH39964,control,free,2025-03-21,3,0,subscription
IH77731,control,free,2025-03-21,3,0,subscription
IH97459,treatment,free,2025-03-21,3,11.19,purchase
II61369,control,free,2025-03-21,3,36.3,purchase
II95093,treatment,free,2025-03-21,3,0,subscription
IJ68869,control,free,2025-03-21,3,0,subscription
IM44998,treatment,free,2025-03-21,3,0,subscription
IM88033,control,free,2025-03-21,3,0,subscription
IO13202,treatment,free,2025-03-21,3,0,subscription
IO69853,treatment,free,2025-03-21,3,0,subscription
IQ78281,treatment,free,2025-03-21,3,0,subscription
IQ92799,treatment,free,2025-03-21,3,0,subscription
IS14202,treatment,free,2025-03-21,3,0,subscription
IS67727,control,free,2025-03-21,3,0,subscription
IV22351,treatment,free,2025-03-21,3,0.97,purchase
IV61686,control,free,2025-03-21,3,0,subscription
IV82201,treatment,free,2025-03-21,3,0,subscription
IW19485,treatment,free,2025-03-21,3,0,subscription
IY73276,control,free,2025-03-21,3,0,subscription
JB47559,treatment,free,2025-03-21,3,0,subscription
JC94973,control,free,2025-03-21,3,0,subscription
JD99106,treatment,free,2025-03-21,3,0,subscription
JE73038,control,free,2025-03-21,3,0,subscription
JG22651,control,free,2025-03-21,3,0,subscription
JL91959,treatment,free,2025-03-21,3,0,subscription
JS50584,treatment,free,2025-03-21,3,0,subscription
JS50584,treatment,free,2025-03-21,3,3.1,purchase
JW60907,treatment,free,2025-03-21,3,0,subscription
JX92171,treatment,free,2025-03-21,3,0,subscription
JY95465,control,free,2025-03-21,3,0,subscription
JZ12878,treatment,free,2025-03-21,3,0,subscription
KA91311,treatment,free,2025-03-21,3,5.88,purchase
KG39578,treatment,free,2025-03-21,3,0,subscription
KG64011,treatment,free,2025-03-21,3,0,subscription
KH90029,treatment,free,2025-03-21,3,0,subscription
KJ83496,control,free,2025-03-21,3,0,subscription
KJ92399,control,plus,2025-03-21,3,0,subscription
KK58017,control,free,2025-03-21,3,0,subscription
KL55226,control,free,2025-03-21,3,0,subscription
KN66857,treatment,free,2025-03-21,3,0,subscription
KO12608,treatment,free,2025-03-21,3,0,subscription
KP32892,treatment,free,2025-03-21,3,0,subscription
KR96177,treatment,free,2025-03-21,3,0,subscription
KV74026,control,free,2025-03-21,3,0,subscription
KZ64238,control,free,2025-03-21,3,0,subscription
LB56985,control,free,2025-03-21,3,0,subscription
LD64851,control,free,2025-03-21,3,0,subscription
LF52297,treatment,free,2025-03-21,3,0,subscription
LF88067,control,free,2025-03-21,3,0,subscription
LG81013,control,free,2025-03-21,3,0,subscription
LS33074,control,free,2025-03-21,3,0,subscription
LS68606,control,free,2025-03-21,3,0,subscription
LW31848,treatment,free,2025-03-21,3,0,subscription
LW72570,treatment,free,2025-03-21,3,0,subscription
LY62566,control,free,2025-03-21,3,0,subscription
LZ38040,treatment,free,2025-03-21,3,0,subscription
MC28695,treatment,free,2025-03-21,3,0,subscription
MC96898,treatment,free,2025-03-21,3,0,subscription
ME96903,treatment,free,2025-03-21,3,0,subscription
MF31914,treatment,free,2025-03-21,3,0,subscription
MF35931,control,free,2025-03-21,3,0,subscription
MJ14906,treatment,free,2025-03-21,3,0,subscription
MJ85987,control,free,2025-03-21,3,0,subscription
MN33059,control,free,2025-03-21,3,0,subscription
MN53299,treatment,free,2025-03-21,3,0,subscription
MO13369,control,free,2025-03-21,3,0,subscription
MQ66411,treatment,free,2025-03-21,3,0,subscription
MQ87809,control,free,2025-03-21,3,0,subscription
MR66735,control,free,2025-03-21,3,0,subscription
MT11260,control,plus,2025-03-21,3,0,subscription
MT15928,treatment,free,2025-03-21,3,0,subscription
MU60913,control,free,2025-03-21,3,0,subscription
MV50794,control,free,2025-03-21,3,0,subscription
NI10803,treatment,free,2025-03-21,3,6.74,purchase
NM98826,treatment,free,2025-03-21,3,0,subscription
NN12106,control,free,2025-03-21,3,0,subscription
NQ97362,control,free,2025-03-21,3,0,subscription
NS71295,control,free,2025-03-21,3,18.64,purchase
NU77995,treatment,free,2025-03-21,3,0,subscription
NV11497,control,free,2025-03-21,3,0,subscription
NW84894,treatment,free,2025-03-21,3,0,subscription
OA69373,treatment,free,2025-03-21,3,0,subscription
OD20076,control,free,2025-03-21,3,0,subscription
OD75111,control,free,2025-03-21,3,0,subscription
OE66321,control,free,2025-03-21,3,0,subscription
OH82795,treatment,free,2025-03-21,3,0,subscription
OJ62683,treatment,free,2025-03-21,3,0,subscription
OJ77057,control,free,2025-03-21,3,0,subscription
OL10729,control,free,2025-03-21,3,0,subscription
OM87564,treatment,free,2025-03-21,3,0,subscription
OO84207,treatment,free,2025-03-21,3,0,subscription
OR94169,treatment,free,2025-03-21,3,0,subscription
OS54781,control,free,2025-03-21,3,0,subscription
OT29346,treatment,free,2025-03-21,3,0,subscription
OW62199,control,free,2025-03-21,3,0,subscription
OY76269,treatment,free,2025-03-21,3,0,subscription
OY77716,control,free,2025-03-21,3,0,subscription
PA85894,treatment,free,2025-03-21,3,7.68,purchase
PB56331,control,free,2025-03-21,3,0,subscription
PB96765,treatment,free,2025-03-21,3,0,subscription
PG52555,control,free,2025-03-21,3,0,subscription
PH88479,control,free,2025-03-21,3,0,subscription
PI63725,control,free,2025-03-21,3,0,subscription
PI93138,treatment,free,2025-03-21,3,0,subscription
PM97097,treatment,free,2025-03-21,3,0,subscription
PO65985,treatment,free,2025-03-21,3,0,subscription
PS54350,treatment,free,2025-03-21,3,0,subscription
PS96097,treatment,free,2025-03-21,3,0,subscription
PV11257,control,free,2025-03-21,3,0,subscription
PW92183,control,free,2025-03-21,3,0,subscription
PY14807,control,plus,2025-03-21,3,0,subscription
PZ56578,treatment,free,2025-03-21,3,0,subscription
QA10474,treatment,free,2025-03-21,3,0,subscription
QA70299,control,free,2025-03-21,3,0,subscription
QB42358,control,free,2025-03-21,3,0,subscription
QC44046,treatment,free,2025-03-21,3,0,subscription
QC99139,control,free,2025-03-21,3,0,subscription
QD93050,control,free,2025-03-21,3,0,subscription
QE82538,control,free,2025-03-21,3,0,subscription
QG42442,treatment,free,2025-03-21,3,0,subscription
QG59016,treatment,free,2025-03-21,3,0,subscription
QI62495,control,free,2025-03-21,3,0,subscription
QL74849,control,plus,2025-03-21,3,9.99,subscription
QN21755,control,free,2025-03-21,3,0,subscription
QN23956,control,free,2025-03-21,3,0,subscription
QN23956,control,free,2025-03-21,3,10.59,purchase
QN79407,control,free,2025-03-21,3,0,subscription
QN91486,treatment,free,2025-03-21,3,0,subscription
QQ67080,treatment,free,2025-03-21,3,16.05,purchase
QV92134,control,free,2025-03-21,3,1.66,purchase
QY16923,treatment,free,2025-03-21,3,0,subscription
QY66850,treatment,free,2025-03-21,3,0,subscription
RB53305,treatment,free,2025-03-21,3,0,subscription
RC11078,control,free,2025-03-21,3,0,subscription
RE83795,treatment,free,2025-03-21,3,0,subscription
RG51916,control,free,2025-03-21,3,0,subscription
RJ86494,control,free,2025-03-21,3,0,subscription
RL69676,treatment,free,2025-03-21,3,0,subscription
RN14517,treatment,free,2025-03-21,3,0,subscription
RN51118,treatment,free,2025-03-21,3,0,subscription
RS12630,control,free,2025-03-21,3,0,subscription
RT38164,control,free,2025-03-21,3,0,subscription
RV53277,control,free,2025-03-21,3,0,subscription
RV62011,control,free,2025-03-21,3,0,subscription
RX64669,treatment,free,2025-03-21,3,0,subscription
RY11251,control,free,2025-03-21,3,0,subscription
RY65568,control,free,2025-03-21,3,0,subscription
SA55059,control,free,2025-03-21,3,0,subscription
SD29255,control,free,2025-03-21,3,0,subscription
SH14647,treatment,free,2025-03-21,3,0,subscription
SL52123,control,free,2025-03-21,3,0,subscription
SL83779,control,free,2025-03-21,3,0,subscription
SM14155,treatment,free,2025-03-21,3,0,subscription
SN25599,control,free,2025-03-21,3,0,subscription
SN47348,treatment,free,2025-03-21,3,0,subscription
ST31625,treatment,free,2025-03-21,3,0,subscription
ST48671,treatment,free,2025-03-21,3,0,subscription
SU20670,treatment,free,2025-03-21,3,0,subscription
SU86584,control,free,2025-03-21,3,0,subscription
SV14925,treatment,free,2025-03-21,3,0,subscription
SV42256,treatment,free,2025-03-21,3,0,subscription
SV76643,control,plus,2025-03-21,3,0,subscription
SW58552,control,free,2025-03-21,3,18.16,purchase
SW94640,treatment,free,2025-03-21,3,0,subscription
SX15670,control,free,2025-03-21,3,0,subscription
SX67187,treatment,free,2025-03-21,3,0,subscription
SY83759,control,free,2025-03-21,3,0,subscription
TE25471,treatment,free,2025-03-21,3,0,subscription
TE35978,treatment,pro,2025-03-21,3,14.99,subscription
TJ10532,treatment,free,2025-03-21,3,0,subscription
TM60532,control,free,2025-03-21,3,0,subscription
TM83255,treatment,free,2025-03-21,3,9.37,purchase
TN98693,treatment,pro,2025-03-21,3,14.99,subscription
TO88098,control,free,2025-03-21,3,0,subscription
TP51411,treatment,free,2025-03-21,3,0,subscription
TP90726,treatment,free,2025-03-21,3,0,subscription
TQ69943,control,free,2025-03-21,3,11.32,purchase
TR61224,treatment,pro,2025-03-21,3,0,subscription
TS84000,control,free,2025-03-21,3,0,subscription
TU51691,treatment,pro,2025-03-21,3,8.06,purchase
TX75407,control,free,2025-03-21,3,0,subscription
UA47860,control,free,2025-03-21,3,0,subscription
UA80009,control,free,2025-03-21,3,0,subscription
UC18430,control,plus,2025-03-21,3,9.99,subscription
UD42196,control,free,2025-03-21,3,3.68,purchase
UE60762,treatment,free,2025-03-21,3,0,subscription
UH45410,treatment,free,2025-03-21,3,0,subscription
UI68581,control,free,2025-03-21,3,0,subscription
UJ91417,control,free,2025-03-21,3,0,subscription
UK21883,treatment,free,2025-03-21,3,0,subscription
UL93799,control,free,2025-03-21,3,0,subscription
UM76988,treatment,free,2025-03-21,3,0,subscription
UN19900,control,free,2025-03-21,3,0,subscription
UP12039,control,plus,2025-03-21,3,9.99,subscription
UP37769,control,free,2025-03-21,3,0,subscription
UQ76039,treatment,free,2025-03-21,3,0,subscription
UR17219,treatment,free,2025-03-21,3,0,subscription
US11074,treatment,free,2025-03-21,3,0,subscription
US40892,treatment,free,2025-03-21,3,0,subscription
US84857,control,free,2025-03-21,3,0,subscription
UT22926,control,free,2025-03-21,3,0,subscription
UU70847,treatment,free,2025-03-21,3,0,subscription
UW38054,control,free,2025-03-21,3,0,subscription
UW75521,control,free,2025-03-21,3,0,subscription
UX41272,treatment,pro,2025-03-21,3,14.99,subscription
VF12994,treatment,free,2025-03-21,3,0,subscription
VF99441,treatment,free,2025-03-21,3,0,subscription
VI79017,control,free,2025-03-21,3,0,subscription
VI87669,treatment,free,2025-03-21,3,1.29,purchase
VI90536,treatment,free,2025-03-21,3,0,subscription
VL46095,treatment,free,2025-03-21,3,0,subscription
VV13175,control,free,2025-03-21,3,0,subscription
VY55453,control,free,2025-03-21,3,0,subscription
VZ17640,treatment,free,2025-03-21,3,0,subscription
VZ24482,treatment,free,2025-03-21,3,0,subscription
WA16320,treatment,free,2025-03-21,3,0,subscription
WF94329,control,free,2025-03-21,3,0,subscription
WG27429,treatment,free,2025-03-21,3,0,subscription
WH27410,treatment,free,2025-03-21,3,0,subscription
WH58344,treatment,free,2025-03-21,3,0,subscription
WI41320,treatment,free,2025-03-21,3,0,subscription
WK77381,treatment,free,2025-03-21,3,0,subscription
WM75047,control,free,2025-03-21,3,0,subscription
