"mkt_email","next_mnth_pv","age","tenure","vehicle","kids","clothes","computers","food","furniture","garden","jewelry","music","pets","sports","toys","electronics","beauty","books","games","home","movies","outdoors","shoes","tools","health"
1,114.62,20,3,0,1,2,4,5,0,0,1,1,1,3,0,3,2,1,1,1,1,0,1,1,1
1,203.02,49,3,0,0,4,4,3,1,0,0,2,0,1,3,2,2,0,1,1,4,2,1,0,1
1,126.72,59,6,0,2,0,2,4,0,0,0,0,1,1,0,4,0,1,2,1,0,1,0,0,1
0,160.35,65,4,0,4,0,0,3,1,2,0,4,0,2,0,1,4,3,0,1,1,0,1,1,1
1,210.31,21,8,0,0,2,3,4,1,1,0,2,1,1,0,1,0,1,1,1,0,0,0,1,1
1,192.89,30,2,0,0,5,2,5,1,0,1,1,0,3,0,1,2,1,1,2,0,0,3,1,2
0,192.91,40,0,0,2,4,0,5,0,0,0,4,0,1,1,0,2,2,0,2,1,0,0,1,0
0,96.2,40,4,0,0,4,0,4,0,1,0,0,1,0,0,0,2,3,0,0,1,2,2,0,0
1,200.19,49,6,0,0,1,1,2,0,1,0,3,2,0,3,1,0,0,1,1,1,2,1,1,0
1,174.17,69,4,1,3,4,0,0,0,0,0,0,1,0,3,3,4,0,2,1,0,0,0,2,1
1,154.03,71,0,0,1,2,2,3,0,0,2,0,0,2,1,1,2,0,0,1,0,1,2,2,1
1,174.54,25,3,0,0,3,2,3,0,0,2,0,0,1,0,1,3,0,0,0,0,1,4,0,3
0,184.41,33,4,1,0,2,0,2,0,1,2,0,0,0,2,2,1,1,0,0,1,1,1,0,0
0,161.94,63,7,1,0,0,3,1,0,1,2,1,1,0,3,3,1,1,3,1,2,0,0,1,2
0,211.04,72,7,0,3,0,0,2,1,1,0,2,2,3,1,2,0,4,1,1,2,1,0,0,1
0,233.63,54,6,0,0,1,1,4,0,1,1,2,1,0,1,4,0,2,0,1,2,1,1,0,1
0,173.81,22,5,0,0,2,1,1,0,0,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1
1,150.1,25,2,0,0,2,2,4,1,1,0,1,0,1,0,1,3,0,0,1,0,1,1,1,0
1,253.53,36,6,1,4,2,3,3,0,0,1,0,0,2,1,5,1,2,3,1,0,1,2,1,1
0,197.51,32,7,1,3,4,3,5,0,2,0,0,0,1,0,2,1,0,2,3,1,0,1,0,1
1,218.03,32,6,0,0,3,2,4,1,0,0,3,0,1,0,1,0,2,0,0,1,1,1,0,1
1,214.88,60,7,0,0,2,2,0,0,0,0,3,2,1,3,2,2,1,0,2,0,0,0,0,0
1,130.3,27,5,0,1,2,1,4,0,3,0,1,1,4,2,1,4,0,1,2,0,0,1,0,2
0,199.53,50,7,0,1,2,1,2,1,0,1,1,1,1,0,1,0,1,0,2,1,0,1,1,1
1,228.68,55,8,0,3,0,2,5,0,2,1,4,0,1,2,2,2,1,2,2,3,0,1,0,0
1,279.01,68,2,0,0,1,1,5,0,3,0,1,0,1,1,1,4,2,1,3,1,2,0,1,2
0,242.2,55,8,0,0,3,4,3,0,2,1,1,0,1,0,3,2,2,1,3,2,0,1,0,0
1,175.64,33,6,0,1,3,3,3,0,1,0,1,2,1,0,1,2,1,2,3,3,0,0,0,2
0,139.76,19,6,1,1,4,1,7,0,0,0,3,0,0,2,0,1,4,0,1,1,2,1,0,2
1,245.15,20,4,0,1,2,0,6,1,2,1,1,0,4,0,1,3,1,0,2,1,2,0,0,1
0,117.67,27,2,1,1,3,4,3,1,0,0,1,0,0,0,3,1,2,1,4,1,1,3,0,0
1,196.49,64,1,0,2,1,1,6,0,2,0,1,3,1,0,0,1,1,3,3,1,1,4,0,2
1,179.16,20,5,0,1,4,0,3,0,0,0,0,0,1,1,2,1,1,0,2,0,0,0,0,1
0,305.56,33,4,0,4,1,0,4,0,3,0,3,0,1,0,3,1,1,0,1,3,3,3,0,2
1,225.55,66,7,0,2,1,1,5,1,2,0,4,1,4,0,2,3,1,1,3,2,0,1,0,1
0,156.59,48,4,0,0,7,1,4,0,0,1,1,0,3,0,0,1,1,0,2,3,1,1,0,1
1,162.64,61,3,0,1,2,2,2,0,2,1,1,0,3,1,1,1,0,0,1,1,0,0,2,1
1,238.79,70,8,0,1,2,3,2,2,1,0,0,0,0,0,3,1,2,0,3,1,1,1,1,2
0,131.83,55,3,0,0,2,2,2,1,0,0,2,1,0,1,3,1,0,2,2,0,0,1,2,0
0,165.03,40,2,1,0,1,1,4,2,1,1,2,1,0,2,0,1,2,0,0,3,1,0,1,2
1,169.1,70,6,0,0,3,0,4,0,2,0,1,1,0,2,0,2,1,2,1,0,3,2,0,2
0,224.85,69,8,0,1,2,1,4,0,0,0,1,1,4,0,4,1,3,3,1,1,1,0,0,0
0,205.55,46,2,0,0,3,3,7,0,0,1,1,0,1,0,2,1,1,5,3,0,1,2,2,1
0,140.13,25,3,0,0,1,1,2,1,0,0,0,1,2,1,1,2,1,1,1,2,0,0,0,0
0,188.24,52,3,0,1,2,2,1,0,0,0,0,1,1,0,3,1,2,2,3,0,1,0,1,1
0,183.72,62,4,0,3,1,2,2,0,0,0,1,1,2,0,3,2,4,1,0,1,1,3,0,2
1,223.28,25,5,3,0,4,3,1,1,1,3,0,1,1,1,2,1,1,2,0,1,1,2,0,1
0,221.44,50,6,1,3,1,1,0,1,0,1,0,0,3,1,1,1,3,0,1,1,1,1,2,0
1,195.56,71,7,0,0,3,2,1,1,0,0,1,0,1,1,1,0,2,1,2,0,0,1,0,3
0,102.56,30,2,0,1,0,1,2,0,2,0,1,1,2,0,2,1,0,0,0,0,2,1,2,0
0,152.66,41,4,0,2,2,0,4,0,0,0,0,0,1,0,1,2,1,0,1,2,2,0,1,1
1,120.89,23,6,0,1,4,0,1,0,0,0,1,1,0,0,3,0,1,0,1,0,2,2,2,0
1,141.67,33,3,0,1,1,1,3,1,1,0,0,1,0,3,1,3,2,1,2,0,0,1,0,0
1,132.92,47,5,0,0,4,0,0,1,0,0,1,0,3,0,1,0,1,0,1,0,0,2,0,0
0,182.47,35,8,1,3,2,1,3,0,1,0,3,0,0,0,3,2,1,1,1,0,2,0,1,0
1,167.33,50,1,0,1,3,2,1,0,1,0,1,0,0,0,1,3,2,0,4,0,0,1,0,1
1,221.3,71,6,0,1,5,2,4,0,0,0,0,0,1,0,2,0,2,1,2,0,0,2,1,2
0,223.28,51,4,1,0,3,1,2,0,0,0,0,1,1,0,5,3,2,3,2,1,0,1,0,2
1,123.27,26,1,0,0,0,0,3,0,1,1,2,0,1,1,0,3,4,0,2,2,0,1,0,0
0,209.11,56,5,0,0,1,1,2,0,0,0,0,0,0,2,3,1,1,3,3,1,0,4,0,2
1,104.69,55,4,0,2,1,0,4,1,2,0,0,0,2,2,3,2,1,1,2,0,0,1,1,1
0,119.17,35,1,0,0,1,0,5,0,0,0,1,1,1,1,4,2,2,0,1,0,1,1,2,2
0,201.26,41,4,0,2,1,0,5,0,1,1,1,0,2,2,3,2,4,5,1,1,0,0,0,1
1,232.85,34,5,0,1,0,0,5,0,0,0,0,0,0,0,1,2,4,0,1,2,0,0,0,0
1,192.65,63,4,0,0,3,3,3,1,1,0,0,0,2,3,3,1,1,1,2,0,3,0,1,1
1,237.51,50,8,0,0,5,2,1,0,1,0,1,1,0,0,0,2,4,3,1,2,2,3,0,1
1,208.86,62,8,0,0,3,6,2,0,0,1,1,1,0,0,1,0,1,0,1,1,1,3,2,2
1,162.48,34,2,0,0,5,0,2,1,0,1,2,0,2,2,3,1,3,2,1,1,0,1,0,2
1,101.71,26,7,0,1,5,0,2,1,0,0,1,0,0,1,1,0,1,2,2,2,0,1,0,0
1,78.01,66,7,0,0,1,0,4,3,1,0,3,0,0,0,2,2,4,0,0,1,2,1,0,0
1,131.76,18,2,0,1,1,0,4,1,0,2,5,0,0,0,2,0,2,1,2,0,1,3,0,0
1,232.62,49,8,0,2,2,2,5,0,0,0,2,1,0,1,5,1,1,1,1,1,1,2,2,0
1,197.06,70,8,0,0,2,0,3,0,2,0,0,1,1,0,0,0,0,2,3,0,0,3,0,1
1,135.4,33,6,1,0,1,3,2,1,0,1,1,1,0,1,2,0,1,3,4,1,1,1,0,1
0,208.91,71,6,0,2,1,1,3,1,2,0,1,1,1,1,2,0,3,1,3,1,0,0,0,1
0,58.15,20,1,0,1,0,2,3,0,0,0,1,2,2,1,2,1,2,0,1,1,2,0,1,0
0,188.22,32,9,0,2,3,2,4,0,1,0,1,1,2,0,4,2,2,1,1,2,1,1,2,0
0,164.73,32,3,1,2,2,2,2,0,0,1,3,0,4,1,3,3,0,3,0,0,2,0,1,0
0,232.54,69,3,0,1,1,0,4,0,0,0,1,0,2,0,1,1,1,0,1,0,3,1,0,2
0,102.65,71,5,0,2,1,1,1,2,0,0,0,1,0,1,0,2,1,2,1,3,1,2,0,1
1,210.58,58,4,0,0,3,0,2,0,1,0,1,0,2,2,1,1,2,1,1,1,0,1,0,0
1,151.91,34,8,0,1,2,1,3,0,0,0,1,0,1,1,2,3,2,0,0,2,1,3,0,1
0,165.81,40,2,0,0,0,6,3,0,0,0,2,1,1,1,2,6,0,2,3,3,1,0,0,4
1,142.2,29,3,2,0,1,2,5,0,0,0,0,0,3,0,4,1,2,1,3,3,1,1,3,1
0,270.32,59,5,0,1,1,4,4,0,0,1,0,0,0,0,5,4,2,1,2,1,3,0,0,3
1,164.24,58,5,1,0,3,1,1,0,2,1,2,1,1,3,1,3,1,3,1,0,0,0,1,2
1,208.85,45,11,0,1,2,3,5,0,0,0,0,1,0,2,6,1,1,1,2,0,0,0,3,0
0,122.9,54,1,1,0,2,0,3,0,0,0,0,1,0,0,0,4,3,0,0,0,0,3,0,0
1,142.27,59,7,0,0,0,1,3,2,2,0,2,1,1,0,1,1,1,1,1,0,0,0,2,0
0,249.13,60,6,0,0,4,1,5,3,1,0,2,0,2,1,0,3,3,0,3,0,1,0,1,1
1,254.58,51,7,1,1,1,0,3,2,0,0,2,2,0,0,1,5,2,1,1,0,0,1,0,2
0,89.55,39,1,0,1,1,3,1,1,1,0,0,0,2,2,0,3,3,2,2,1,1,1,0,1
0,137.94,54,5,0,0,3,1,1,1,1,0,2,2,2,2,1,1,0,1,1,0,0,1,0,0
0,158.26,65,3,0,1,1,0,4,0,0,0,1,0,0,0,1,1,0,2,3,1,0,1,0,1
0,103.31,42,0,0,2,1,1,1,1,1,0,2,1,3,2,0,1,2,1,4,3,1,2,0,1
0,133.88,25,2,0,2,2,0,2,0,0,0,2,0,2,0,0,4,0,4,4,1,0,1,0,0
1,181.55,51,1,0,1,1,3,6,0,0,0,0,2,0,0,1,2,0,1,1,0,1,1,0,2
1,153.29,44,8,0,1,4,5,0,1,0,0,1,0,0,1,4,3,2,2,2,1,0,2,0,1
0,183.46,68,2,1,0,4,1,3,0,1,0,1,0,3,2,1,1,2,0,0,0,2,2,0,1
0,234.14,31,6,0,1,1,0,4,0,0,0,1,0,0,0,2,2,3,0,1,1,1,1,0,0
1,99.78,60,6,0,1,3,0,4,0,0,0,0,1,0,1,2,0,2,1,0,0,1,0,2,3
1,212.19,59,2,0,0,3,2,4,0,1,1,1,0,0,1,5,0,2,2,0,0,3,2,0,1
1,240.35,55,5,1,1,2,4,4,0,2,2,1,0,1,1,1,2,5,2,0,0,1,1,2,0
1,129.29,48,5,0,1,1,1,1,0,1,0,0,0,1,0,3,2,1,0,1,0,1,1,0,2
1,184.24,50,1,0,1,3,2,6,1,1,0,2,0,1,1,1,3,1,2,1,0,1,0,1,0
0,240.31,65,6,0,0,3,5,3,0,0,1,1,2,2,0,4,2,1,0,2,0,0,0,0,1
1,245.68,45,4,0,0,2,1,3,0,0,0,1,2,1,0,6,3,0,2,4,2,1,0,0,1
1,241.35,71,3,0,0,1,4,3,0,0,0,2,2,0,1,1,3,1,0,1,1,3,2,0,0
1,234.8,22,2,0,0,0,2,5,0,1,0,2,0,1,0,3,2,2,0,3,2,0,0,0,1
1,104.74,48,4,0,0,2,0,1,0,0,1,2,1,1,0,0,0,0,0,1,1,1,2,1,1
0,259.08,28,1,1,1,4,3,6,0,1,1,1,0,2,0,1,0,1,1,1,0,1,1,0,0
0,148.53,34,4,0,1,5,0,4,0,2,1,2,0,1,1,1,3,2,2,1,0,2,1,1,0
1,257.16,63,4,0,0,3,1,2,0,0,1,0,1,1,1,1,1,0,0,4,1,0,0,0,0
1,246.84,29,3,0,3,2,0,2,0,0,0,1,0,2,1,2,1,2,3,4,1,0,2,0,0
0,221.91,49,7,1,1,0,2,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,2,0
0,144.83,39,2,0,0,0,2,5,0,2,0,2,1,2,0,1,0,1,1,1,0,2,1,2,0
0,136.55,35,4,1,1,3,2,3,2,0,2,4,0,0,1,1,3,0,5,0,0,0,2,0,2
1,211.59,44,6,0,0,3,0,5,2,2,0,2,4,0,0,4,3,0,3,0,0,0,1,0,3
1,117.29,58,7,2,0,0,1,3,1,0,2,0,1,1,0,0,3,1,2,4,0,0,2,0,1
1,76.88,71,4,0,0,2,4,0,0,1,0,3,0,0,1,4,1,1,1,1,0,0,0,1,1
1,172.5,26,4,0,0,1,1,5,0,0,0,1,2,3,1,3,2,1,2,2,5,0,2,0,0
0,49.88,25,7,2,1,2,1,3,0,1,0,2,0,1,2,0,2,2,1,0,1,3,1,1,0
1,244.36,49,5,1,1,2,2,4,0,0,0,1,1,0,0,2,1,1,0,2,0,2,0,0,2
0,89.36,25,5,0,0,1,1,2,0,1,0,1,0,3,1,2,2,2,1,1,0,0,2,1,0
1,224.19,29,3,0,1,0,0,4,0,0,1,0,1,2,0,2,2,2,0,1,0,1,0,1,2
0,165.06,36,4,1,0,0,2,4,0,1,1,0,1,2,1,1,1,3,0,3,1,0,2,1,0
1,226.99,32,4,2,2,1,0,3,1,1,0,1,0,1,0,1,2,3,0,1,0,0,3,1,2
0,184.91,57,5,0,0,0,0,4,0,0,0,0,1,0,2,1,2,1,2,0,0,1,0,0,2
0,246.04,56,4,0,0,4,2,3,0,0,0,0,0,4,0,2,0,1,1,1,0,0,1,0,1
1,167.47,61,3,0,1,3,0,4,0,2,0,0,1,2,0,1,0,0,0,4,2,0,2,2,1
1,182.4,33,4,1,0,4,2,0,1,1,1,3,0,1,2,2,3,4,0,1,0,2,2,0,3
1,181.05,28,3,0,2,3,2,1,0,1,1,1,2,0,2,4,3,0,2,2,0,0,0,0,1
0,219.91,43,8,0,1,2,0,2,0,0,0,2,0,0,0,2,0,1,3,1,0,1,1,0,2
1,112.41,48,1,1,1,1,1,5,1,1,0,0,1,1,2,0,1,2,2,1,0,2,1,1,0
1,175.7,52,7,1,2,8,2,3,1,0,0,0,2,4,1,2,1,0,0,2,0,0,1,0,2
0,188.79,44,4,0,1,0,2,3,1,0,0,3,0,4,1,5,2,3,0,3,0,0,2,2,2
1,198.39,25,0,0,1,2,2,3,0,0,0,1,0,0,0,1,2,1,1,0,0,0,4,2,3
0,173.83,66,3,0,0,1,3,5,1,1,0,0,0,1,0,2,1,0,1,1,2,1,1,0,2
0,271.96,72,7,0,0,2,3,2,0,0,0,1,0,1,1,6,1,1,0,2,0,4,2,0,1
0,143.58,65,1,0,0,0,3,2,0,0,1,1,0,0,0,1,0,2,0,0,0,2,3,0,0
1,199.52,64,4,0,1,1,2,6,1,0,0,1,1,2,1,4,1,1,2,0,1,0,0,0,1
0,174.38,38,1,0,0,1,2,3,0,1,1,0,0,1,1,4,0,2,1,2,0,1,1,1,0
0,174.52,51,4,0,0,1,0,0,0,1,0,1,0,0,2,1,3,0,0,1,0,0,1,0,2
0,236.87,46,7,0,0,0,2,1,1,2,0,1,0,0,1,2,0,2,1,1,0,3,2,1,0
1,228.25,20,3,0,2,3,1,5,2,2,0,2,0,0,0,4,0,2,0,0,1,0,1,1,1
1,191.81,58,6,0,0,4,0,1,0,0,1,1,0,2,1,1,1,0,0,3,0,0,2,0,4
1,112.39,63,6,0,0,3,1,2,1,0,0,0,1,0,3,2,0,2,1,0,0,0,2,0,2
1,175.73,21,7,0,2,2,2,1,1,1,0,1,0,1,1,4,2,3,2,2,0,0,1,0,1
1,217.66,66,7,0,0,2,1,3,0,0,0,0,0,1,1,1,4,1,0,3,2,0,0,2,0
1,202.64,38,7,0,0,5,2,4,0,1,0,2,0,1,2,1,2,1,4,0,0,2,1,0,1
1,164.42,56,5,0,0,4,0,1,0,0,0,3,0,3,1,1,2,0,2,3,1,0,1,0,1
0,113.75,57,4,0,1,3,0,1,0,0,1,0,1,4,0,0,0,0,0,1,0,1,1,2,0
0,247.16,55,4,1,0,1,2,3,0,1,1,0,0,2,2,2,3,2,1,4,1,2,2,0,2
0,138.61,34,5,0,1,1,3,3,1,1,0,3,0,0,1,4,0,2,2,2,0,1,3,2,1
0,95.1,34,2,0,1,2,0,1,0,1,0,0,2,1,1,1,2,2,1,1,2,2,2,0,2
1,131.54,44,3,2,0,1,0,4,0,2,0,0,0,1,1,0,1,1,0,2,0,1,0,0,0
1,174.21,21,3,1,1,1,2,0,0,0,2,0,0,1,1,1,3,1,2,1,1,0,4,0,2
0,210.81,45,3,0,1,3,1,0,0,1,1,1,1,0,2,0,3,1,0,3,1,2,0,0,2
0,160.22,50,3,0,0,3,1,4,0,1,0,2,0,1,1,3,1,0,5,1,0,0,0,0,1
0,177.78,31,4,0,2,3,2,1,0,1,0,0,1,1,1,0,2,2,3,2,3,0,1,1,1
1,245.95,70,2,0,0,3,1,5,3,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
0,193.06,27,0,0,0,3,2,1,0,1,1,0,2,1,0,1,1,1,1,0,1,1,0,1,1
1,319.52,49,9,0,1,0,1,9,1,0,0,3,0,0,1,3,1,1,0,1,4,1,3,0,1
0,144.45,41,2,1,1,0,2,1,0,0,1,1,0,1,0,1,4,1,0,4,0,1,3,1,3
1,195.7,25,7,0,0,1,1,2,1,0,0,1,0,0,1,4,3,1,4,2,0,1,1,0,0
1,264.4,38,2,0,1,3,1,5,0,2,1,0,1,3,0,1,0,0,1,3,2,0,2,1,0
1,259.58,72,5,0,1,1,1,4,1,1,0,2,1,0,0,2,2,2,0,0,1,2,1,0,0
0,104.07,61,4,0,0,1,0,2,0,0,1,1,0,1,0,0,2,0,0,3,1,4,2,0,3
0,164.52,37,6,1,2,2,2,5,2,0,1,1,3,2,1,3,2,2,1,2,1,1,0,0,3
0,191.99,69,0,1,0,0,3,5,1,3,0,0,1,0,2,4,1,1,1,0,1,1,0,0,1
1,150.64,57,5,0,0,1,1,7,0,0,0,1,0,2,1,1,1,0,1,0,0,1,0,0,0
0,252.55,45,4,0,1,3,2,1,1,1,0,1,0,2,1,2,1,1,1,1,1,4,0,1,1
0,280,62,7,0,0,2,1,2,0,0,0,3,0,3,1,1,3,3,0,0,0,0,0,0,2
0,171.35,53,3,0,1,2,1,0,1,1,0,0,0,1,1,1,2,2,1,4,1,1,0,0,1
0,101.34,37,3,0,1,5,1,2,0,0,0,0,2,2,0,2,4,1,1,1,1,2,0,2,0
0,160.21,43,0,0,0,2,0,4,0,0,1,0,0,3,1,2,0,1,1,3,0,1,1,1,0
0,197.5,50,4,0,0,4,4,5,0,1,0,0,1,3,0,4,2,0,1,2,1,3,0,0,1
1,114.04,57,6,0,0,2,0,4,1,1,0,1,0,3,0,1,1,1,0,2,1,0,1,1,0
1,210.2,37,3,0,1,3,0,1,0,3,1,2,1,0,1,1,1,1,1,0,3,1,2,2,0
0,143.25,50,3,1,4,0,0,1,0,0,0,0,0,2,1,2,0,2,2,1,1,0,0,1,1
1,187.78,46,5,0,1,3,1,2,0,0,0,1,1,0,0,2,1,2,1,1,0,1,5,1,1
1,167.78,50,1,0,0,1,2,2,0,2,0,2,2,3,0,0,0,2,0,2,0,1,0,0,0
1,98.96,66,5,0,0,2,2,3,2,1,0,0,0,2,2,1,0,1,0,0,0,1,2,1,2
0,139.98,65,7,0,2,2,0,6,0,0,0,2,1,1,1,1,2,1,0,1,0,0,2,0,0
1,205.83,63,4,0,1,2,3,2,0,2,0,1,0,1,0,3,0,0,1,2,2,2,1,0,2
1,163.11,27,3,1,2,4,0,2,0,2,0,2,1,0,1,2,0,2,1,0,2,1,1,0,1
1,244.94,36,3,0,0,3,2,4,0,0,0,1,1,2,0,4,0,0,0,0,1,0,1,2,0
0,220.25,68,5,0,0,1,4,3,0,0,0,0,0,0,1,3,2,3,2,1,0,0,2,0,3
0,121.49,68,1,0,0,1,1,4,0,0,1,1,1,0,0,1,0,3,0,0,1,1,2,1,0
1,193.59,52,2,0,0,2,4,2,2,0,0,0,1,0,0,3,1,1,1,1,1,1,1,1,0
1,132.61,61,0,0,0,2,3,2,1,0,1,2,0,3,0,0,0,1,1,0,0,0,0,0,1
0,150.68,49,3,0,0,0,1,0,0,0,0,1,2,0,1,3,1,0,2,0,0,1,0,0,0
1,158.9,20,4,1,1,0,1,1,0,1,0,1,2,0,1,0,1,3,0,3,0,4,1,0,0
0,206.07,34,4,0,0,2,1,3,0,1,1,4,1,2,0,4,1,1,3,4,0,0,4,1,0
1,142.29,44,4,0,1,1,0,4,0,0,1,2,0,1,1,3,2,1,0,0,0,1,1,1,0
0,181.29,41,0,0,1,3,2,0,0,2,0,1,0,1,1,1,0,6,1,2,0,0,2,2,1
0,174.07,68,1,0,0,4,3,3,1,1,0,1,1,1,0,1,0,1,1,1,3,1,2,0,1
1,186.16,53,3,0,1,4,5,2,0,1,0,1,0,0,1,2,3,1,2,0,2,1,2,0,1
0,160.73,18,5,0,0,3,4,3,0,0,1,2,1,1,2,3,3,0,2,2,2,1,1,0,3
1,109.31,19,4,0,0,0,2,4,0,2,1,2,2,0,0,0,4,3,1,0,0,0,2,0,1
0,209.47,34,1,0,0,4,2,3,2,0,0,0,0,1,0,4,1,3,4,2,0,1,0,1,1
1,207.49,33,7,1,1,1,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,2,3,1,2
0,221.85,63,4,0,0,2,2,0,0,0,3,0,0,2,1,2,2,1,0,3,1,1,2,0,1
0,183.8,57,3,1,1,5,0,4,1,0,0,0,0,0,1,0,3,0,0,3,1,0,1,1,4
0,197.62,55,5,0,1,7,0,6,0,2,0,3,0,3,0,2,0,1,1,2,1,2,3,0,2
0,167.42,39,6,1,1,1,3,4,1,1,0,3,0,1,1,3,1,2,4,2,0,0,1,1,1
1,140.94,28,6,0,1,2,3,3,1,0,0,2,1,4,0,0,0,1,2,0,0,0,1,1,0
0,123.99,29,3,1,0,2,2,2,2,1,0,0,0,3,2,1,2,1,1,2,1,0,1,0,0
1,191.16,56,1,1,3,1,2,5,1,0,0,2,1,0,0,1,1,4,1,1,3,0,2,0,1
0,183.34,32,6,0,3,1,1,5,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,2,1
1,119.07,30,1,0,1,1,4,1,0,0,0,0,1,1,0,4,1,0,0,0,1,1,2,0,0
0,177.46,50,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,3,3,1,1,1,0,1,2
1,205.53,26,7,1,0,0,3,3,0,0,1,1,1,3,2,2,1,1,0,2,0,1,1,0,1
0,136.83,21,3,0,0,2,0,2,0,0,0,1,1,4,0,0,2,0,0,1,0,0,1,1,0
0,106.95,19,3,0,0,0,1,3,0,2,0,2,1,1,1,3,2,2,0,0,1,0,2,0,1
0,211.93,62,5,0,3,2,0,2,0,1,0,2,3,1,0,2,1,0,1,3,0,0,1,0,1
0,176.55,61,7,0,1,2,1,0,0,0,2,1,0,0,0,4,1,2,1,1,0,1,2,0,1
1,136.54,19,2,0,0,4,1,5,0,1,0,2,1,1,0,1,1,3,1,3,0,3,0,0,1
1,215.1,50,6,0,2,0,5,4,0,1,0,0,0,0,0,2,1,0,1,1,0,0,2,1,1
1,186.08,35,4,0,1,1,1,5,0,0,1,1,1,0,2,3,2,0,3,1,1,0,1,1,0
0,192.25,51,8,1,1,0,3,3,0,1,1,2,1,1,2,4,2,2,0,2,0,2,1,1,0
1,196.54,30,6,2,0,3,1,3,0,2,1,1,1,2,2,0,1,3,1,0,0,1,0,1,2
1,185.6,69,4,0,1,1,0,5,1,0,0,1,2,1,1,0,0,3,0,2,0,0,1,2,1
1,173.63,24,2,0,1,1,0,4,0,1,0,1,2,1,1,3,2,1,0,0,0,0,1,0,1
0,159.81,24,1,1,0,3,2,2,0,0,0,1,0,2,3,0,0,0,0,2,1,0,0,0,1
0,156.47,26,1,2,0,1,0,3,2,0,1,0,1,3,1,0,5,0,0,1,0,0,1,2,1
1,283.98,34,3,1,0,2,2,5,1,2,1,2,0,0,1,6,1,1,0,0,0,1,0,0,1
0,182.99,50,1,0,1,2,0,1,0,1,1,5,1,0,1,4,2,2,1,1,0,1,1,1,2
1,188.81,29,4,0,0,3,0,3,1,0,0,0,0,2,1,2,1,1,0,0,1,1,2,0,0
0,217.37,42,3,0,2,0,2,5,0,0,0,0,1,1,0,1,2,1,0,2,1,2,0,1,2
1,197.79,42,9,0,3,5,1,4,0,2,0,0,3,3,1,1,2,1,0,0,1,1,1,1,0
0,209.32,39,7,0,1,2,1,7,2,0,1,1,1,3,0,1,0,0,0,3,2,1,2,0,1
0,212.94,71,5,1,2,0,0,3,0,1,1,0,0,1,0,3,1,3,1,2,1,0,2,0,1
1,224.34,19,3,1,0,4,0,3,0,0,0,2,0,0,1,1,2,2,0,1,2,1,2,0,0
1,200.39,65,9,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0
1,152.73,23,3,0,0,1,4,1,1,1,0,2,1,0,1,1,2,1,0,1,0,1,3,1,3
0,153.28,28,4,0,2,1,1,4,1,1,0,0,0,1,0,0,1,1,2,0,1,0,2,0,1
1,33.39,42,0,1,2,4,1,3,1,2,1,1,0,0,0,0,2,0,0,4,0,1,1,0,1
0,113.06,57,7,0,1,3,1,2,0,2,0,1,0,1,1,4,0,2,0,1,1,0,1,1,2
0,217.69,28,4,0,0,2,0,4,0,0,1,1,3,1,0,2,0,0,0,0,1,0,2,0,1
0,139.05,26,1,0,0,3,2,3,0,0,0,0,1,3,2,2,2,0,0,0,0,1,0,0,1
0,179.56,29,4,1,1,1,1,4,1,0,0,1,0,0,1,2,3,1,0,3,1,3,0,0,1
0,148.99,27,7,0,0,4,2,3,1,0,0,0,1,0,0,1,1,0,1,0,0,1,2,0,0
0,180.67,64,4,0,1,4,3,5,0,2,0,0,1,1,0,2,2,1,0,1,0,1,1,1,1
1,207.25,58,5,0,1,1,2,5,1,0,1,0,0,1,0,1,2,2,2,1,3,0,3,0,2
1,197.05,49,7,0,1,1,1,5,0,0,0,0,0,1,0,2,0,3,2,1,1,0,2,0,1
1,181.77,64,2,0,2,4,0,3,3,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2
1,174.37,26,3,0,1,1,0,4,0,2,0,0,0,0,1,1,1,0,0,0,1,0,3,0,1
0,167.64,38,6,0,1,4,1,5,0,0,0,2,0,3,2,2,1,0,2,1,1,2,2,0,2
0,155.45,35,1,0,2,3,2,4,0,2,0,1,0,1,1,1,2,0,0,2,2,1,2,0,0
0,194.79,20,7,0,2,2,1,3,0,0,0,0,1,2,1,1,2,0,0,3,1,0,0,1,2
0,212.62,39,1,0,0,2,5,2,0,1,0,1,1,0,2,0,1,3,2,1,1,1,0,1,2
0,181.93,56,5,1,2,2,1,4,0,1,1,1,0,0,2,2,0,0,0,1,4,2,2,1,3
0,113.6,31,4,0,0,2,1,3,1,0,0,3,1,1,1,0,0,0,0,4,2,1,1,2,0
1,138.63,53,3,1,0,2,2,2,1,0,2,1,0,2,2,0,4,0,1,1,0,2,1,0,2
0,86.2,27,5,0,1,3,1,3,1,1,0,1,0,1,1,4,0,0,1,0,0,2,2,1,1
0,124.81,60,4,0,0,2,3,3,1,1,0,2,1,1,1,2,1,2,0,2,2,2,2,1,1
