"customer_id","free_shipping","customer_type","order_total","visit_duration","purchase"
"C46988","yes","new",66.9,10.9,TRUE
"C51838","yes","returning",0,9.5,FALSE
"C33622","yes","returning",0,11.1,FALSE
"C41380","yes","new",55.93,12.3,TRUE
"C53447","yes","new",0,5.5,FALSE
"C15152","yes","new",0,5.3,FALSE
"C50347","yes","returning",0,11,FALSE
"C43413","yes","returning",0,11.8,FALSE
"C38177","yes","returning",0,1.3,FALSE
"C49050","yes","new",0,0.9,FALSE
"C30866","yes","returning",70.36,13.9,TRUE
"C82109","yes","returning",0,15.1,FALSE
"C22767","yes","new",0,10,FALSE
"C85052","yes","returning",99.16,15.1,TRUE
"C76488","yes","returning",0,9.5,FALSE
"C61704","yes","returning",0,16.8,FALSE
"C71060","yes","new",0,5.6,FALSE
"C77806","yes","new",37.53,9.6,TRUE
"C22645","yes","returning",0,8.6,FALSE
"C87581","yes","returning",86.16,15.4,TRUE
"C60944","yes","returning",89.4,5.8,TRUE
"C70929","yes","new",0,15,FALSE
"C90805","yes","returning",78.18,18.2,TRUE
"C61731","yes","returning",56.33,6.7,TRUE
"C42194","yes","returning",0,2.3,FALSE
"C33100","yes","new",44.61,8.8,TRUE
"C32889","yes","new",45.8,13,TRUE
"C25972","yes","returning",76.89,16.9,TRUE
"C32998","yes","new",41.96,14.8,TRUE
"C25476","yes","new",0,12,FALSE
"C57903","yes","new",0,17.5,FALSE
"C79039","yes","new",45.01,7.1,TRUE
"C45009","yes","new",0,15.1,FALSE
"C93663","yes","new",0,14,FALSE
"C69306","yes","returning",0,8.5,FALSE
"C40931","yes","new",46.24,6.9,TRUE
"C81487","yes","new",49.15,9.6,TRUE
"C58460","yes","new",10.6,6.1,TRUE
"C32026","yes","returning",66.52,5.4,TRUE
"C47234","yes","returning",41.34,5.6,TRUE
"C54139","yes","returning",53.71,3.4,TRUE
"C80622","yes","new",0,11.1,FALSE
"C13619","yes","returning",30.53,1.7,TRUE
"C10294","yes","returning",55.24,1.9,TRUE
"C88083","yes","returning",0,12.4,FALSE
"C70949","yes","returning",0,10.2,FALSE
"C76321","yes","new",0,10.5,FALSE
"C69700","yes","new",0,13.1,FALSE
"C94210","yes","new",0,12.9,FALSE
"C75563","yes","returning",0,11.3,FALSE
"C96786","yes","new",0,10,FALSE
"C73455","yes","returning",0,14.2,FALSE
"C44443","yes","returning",0,7.8,FALSE
"C90176","yes","returning",64.97,11.5,TRUE
"C21931","yes","returning",62.96,10.1,TRUE
"C26999","yes","new",0,7.1,FALSE
"C51890","yes","new",59.12,16.5,TRUE
"C95616","yes","new",0,9.9,FALSE
"C93548","yes","new",59.78,14.6,TRUE
"C99346","yes","returning",53.92,8.5,TRUE
"C98437","yes","new",0,6.2,FALSE
"C94056","yes","returning",0,17.8,FALSE
"C13932","yes","new",45.58,11.1,TRUE
"C55119","yes","returning",52.01,4.7,TRUE
"C72871","yes","returning",0,6.4,FALSE
"C72081","yes","new",0,18.7,FALSE
"C82169","yes","new",57.2,13.2,TRUE
"C88813","yes","returning",0,21.5,FALSE
"C97264","yes","returning",0,15.6,FALSE
"C88105","yes","returning",0,11.2,FALSE
"C32665","yes","new",0,17.6,FALSE
"C16815","yes","returning",0,7,FALSE
"C42331","yes","returning",0,5.1,FALSE
"C25365","yes","new",0,21.5,FALSE
"C30309","yes","returning",56.68,2.4,TRUE
"C79061","yes","returning",0,2.3,FALSE
"C90802","yes","new",42.84,11.7,TRUE
"C18831","yes","returning",0,9.8,FALSE
"C82101","yes","new",0,3.7,FALSE
"C16401","yes","returning",62.68,4.3,TRUE
"C69429","yes","new",0,14.9,FALSE
"C75047","yes","new",42.72,10.5,TRUE
"C67420","yes","new",0,8.9,FALSE
"C47215","yes","new",60.76,22.8,TRUE
"C31217","yes","new",31.22,7.8,TRUE
"C94793","yes","returning",90.66,10.4,TRUE
"C78014","yes","returning",0,11.6,FALSE
"C85902","yes","new",0,10.9,FALSE
"C42062","yes","new",37.93,3.4,TRUE
"C96717","yes","returning",0,9.1,FALSE
"C72021","yes","new",55.7,10.3,TRUE
"C23615","yes","returning",77.08,5.3,TRUE
"C38381","yes","new",0,16.3,FALSE
"C89866","yes","returning",56.48,5.3,TRUE
"C37319","yes","returning",54.76,2.4,TRUE
"C48974","yes","returning",82.69,16.8,TRUE
"C56478","yes","new",39.49,7.2,TRUE
"C25234","yes","returning",0,1.8,FALSE
"C78353","yes","new",0,0.1,FALSE
"C34732","yes","new",0,21.6,FALSE
"C21150","yes","returning",49.13,8.2,TRUE
"C56349","yes","returning",0,8.1,FALSE
"C98098","yes","new",0,14.1,FALSE
"C92440","yes","new",59.42,11,TRUE
"C59618","yes","returning",99.84,5,TRUE
"C22689","yes","returning",0,3.2,FALSE
"C93145","yes","returning",68.53,7.5,TRUE
"C78962","yes","returning",66.87,7.2,TRUE
"C64909","yes","new",0,10.8,FALSE
"C83523","yes","new",0,9.8,FALSE
"C10149","yes","returning",54.2,1.1,TRUE
"C84836","yes","returning",96.82,13.8,TRUE
"C84494","yes","returning",0,0,FALSE
"C67834","yes","returning",0,0.1,FALSE
"C14138","yes","new",0,5.7,FALSE
"C91760","yes","returning",39.18,7.7,TRUE
"C61543","yes","new",56.39,8.4,TRUE
"C22924","yes","new",0,9,FALSE
"C11509","yes","returning",37.92,6.7,TRUE
"C31226","yes","new",0,2.8,FALSE
"C99428","yes","new",38.05,9.5,TRUE
"C28321","yes","new",0,17.2,FALSE
"C95934","yes","returning",79.88,10.1,TRUE
"C46747","yes","returning",83.03,10.1,TRUE
"C54383","yes","returning",77.1,12,TRUE
"C29011","yes","new",34.94,12.7,TRUE
"C90221","yes","returning",0,6.7,FALSE
"C83616","yes","returning",0,14.2,FALSE
"C43112","yes","returning",73.61,9.8,TRUE
"C41744","yes","returning",76.79,19.7,TRUE
"C93614","yes","returning",92.4,15.1,TRUE
"C19212","yes","returning",88.29,5,TRUE
"C25471","yes","returning",70.06,2.7,TRUE
"C56663","yes","returning",26.92,0.1,TRUE
"C66460","yes","returning",0,13.8,FALSE
"C32892","yes","returning",44.74,10.1,TRUE
"C91316","yes","returning",56.47,13,TRUE
"C20628","yes","new",16.66,1.8,TRUE
"C41512","yes","returning",68.16,8.1,TRUE
"C68980","yes","returning",0,2.9,FALSE
"C95478","yes","new",0,13.9,FALSE
"C72814","yes","returning",64.94,11.9,TRUE
"C36801","yes","returning",0,8.2,FALSE
"C32622","yes","new",0,4.5,FALSE
"C96675","yes","returning",82.4,8.3,TRUE
"C30617","yes","returning",52.53,4.5,TRUE
"C12800","yes","new",0,15.1,FALSE
"C71912","yes","returning",73.04,13.8,TRUE
"C10825","yes","new",0,14.4,FALSE
"C79279","yes","new",0,12.4,FALSE
"C98840","yes","new",14.71,8.6,TRUE
"C29208","yes","new",0,8,FALSE
"C22162","yes","returning",68.41,11,TRUE
"C60942","yes","new",0,14.9,FALSE
"C22114","yes","returning",0,2.7,FALSE
"C84286","yes","new",46.09,9.6,TRUE
"C49938","yes","new",40.77,13,TRUE
"C96234","yes","returning",64.39,6,TRUE
"C64011","yes","returning",74.77,9.3,TRUE
"C42757","yes","returning",88.91,21.1,TRUE
"C51916","yes","new",0,2.9,FALSE
"C42590","yes","new",0,12.6,FALSE
"C26525","yes","returning",60.34,8.6,TRUE
"C15236","yes","new",45.24,7.8,TRUE
"C25975","yes","returning",0,11.9,FALSE
"C14458","yes","returning",51.33,4.9,TRUE
"C61908","yes","returning",73.47,8.8,TRUE
"C92879","yes","returning",53.63,10.7,TRUE
"C42211","yes","returning",52.09,4,TRUE
"C41680","yes","returning",0,5.5,FALSE
"C15744","yes","returning",62.44,9.1,TRUE
"C37879","yes","new",58.34,5.9,TRUE
"C13365","yes","new",77.29,16.3,TRUE
"C16324","yes","new",0,14.7,FALSE
"C70096","yes","new",37.94,17.9,TRUE
"C93036","yes","new",52.94,11.8,TRUE
"C79438","yes","new",0,9.9,FALSE
"C82032","yes","returning",0,17.1,FALSE
"C38861","yes","returning",0,15.5,FALSE
"C91458","yes","returning",0,12,FALSE
"C60462","yes","returning",0,12.6,FALSE
"C12799","yes","returning",60.59,6.7,TRUE
"C98032","yes","returning",0,13,FALSE
"C49747","yes","returning",53.09,1.7,TRUE
"C14580","yes","new",15.22,7,TRUE
"C65968","yes","new",23.43,0.3,TRUE
"C14202","yes","new",19.35,10.4,TRUE
"C19900","yes","new",27.23,13.8,TRUE
"C11881","yes","new",57.59,9.8,TRUE
"C57108","yes","new",0,11.9,FALSE
"C46847","yes","new",25.76,5.1,TRUE
"C52537","yes","returning",0,3.1,FALSE
"C38568","yes","returning",62.54,9,TRUE
"C15596","yes","new",41.31,18.7,TRUE
"C60607","yes","new",39.91,23.2,TRUE
"C30112","yes","returning",0,11,FALSE
"C33167","yes","returning",0,9.9,FALSE
"C87732","yes","returning",0,8.4,FALSE
"C22220","yes","returning",0,5.4,FALSE
"C39052","yes","new",0,4.4,FALSE
"C53528","yes","new",0,7.1,FALSE
"C67742","yes","new",51.83,1.2,TRUE
"C54927","yes","new",32.09,6.3,TRUE
"C27700","yes","returning",35.04,7,TRUE
"C48437","yes","new",0,8.1,FALSE
"C71793","yes","new",0,12,FALSE
"C57891","yes","new",0,6.7,FALSE
"C38420","yes","new",47.26,15.3,TRUE
"C70574","yes","returning",0,11.3,FALSE
"C27145","yes","returning",52,4.4,TRUE
"C78058","yes","returning",62.5,6.5,TRUE
"C62321","yes","returning",82.22,8.8,TRUE
"C41465","yes","returning",56.24,12.3,TRUE
"C22325","yes","returning",0,12.5,FALSE
"C72928","yes","returning",61.48,12.4,TRUE
"C92702","yes","returning",78.68,12.2,TRUE
"C31072","yes","returning",57.63,8,TRUE
"C67885","yes","returning",0,11.9,FALSE
"C84715","yes","returning",58.45,11.6,TRUE
"C94332","yes","new",0,11.1,FALSE
"C47883","yes","returning",0,9.1,FALSE
"C81299","yes","returning",0,12.1,FALSE
"C38394","yes","new",0,15.4,FALSE
"C60243","yes","returning",74.88,7.5,TRUE
"C16329","yes","new",42.4,4.9,TRUE
"C68837","yes","returning",62.24,12,TRUE
"C24740","yes","returning",83.53,6.7,TRUE
"C74888","yes","returning",35.99,10.6,TRUE
"C29359","yes","new",0,4.3,FALSE
"C76751","yes","returning",0,0.6,FALSE
"C16855","yes","returning",67.11,13.4,TRUE
"C39702","yes","new",39.13,9.4,TRUE
"C93480","yes","returning",93.25,14.4,TRUE
"C86212","yes","returning",50.11,11.6,TRUE
"C46341","yes","returning",0,11.8,FALSE
"C45748","yes","new",0,14,FALSE
"C75914","yes","new",49.23,7.2,TRUE
"C67187","yes","new",0,6.7,FALSE
"C64756","yes","returning",0,10.6,FALSE
"C24395","yes","returning",61.35,6.1,TRUE
"C83837","yes","returning",59.42,16.5,TRUE
"C34087","yes","returning",62.3,9.4,TRUE
"C20922","yes","new",0,16.1,FALSE
"C76499","yes","new",0,11.5,FALSE
"C23778","yes","returning",60.83,4.8,TRUE
"C59592","yes","returning",65.12,14.8,TRUE
"C38153","yes","new",0,6.2,FALSE
"C80109","yes","new",48.34,15.5,TRUE
"C27372","yes","new",0,7.5,FALSE
"C46785","yes","new",0,21.6,FALSE
"C52475","yes","new",0,11.3,FALSE
"C29020","yes","new",49.04,16.6,TRUE
"C58217","yes","returning",0,2.6,FALSE
"C42539","yes","returning",0,2.5,FALSE
"C23818","yes","returning",61.66,8.5,TRUE
"C17218","yes","returning",82.12,13.3,TRUE
"C96793","yes","returning",57.34,10.6,TRUE
"C27937","yes","new",0,8.3,FALSE
"C66900","yes","new",0,8.3,FALSE
"C65317","yes","new",0,14.4,FALSE
"C25274","yes","returning",68.32,6.1,TRUE
"C81148","yes","returning",64.36,17,TRUE
"C81447","yes","returning",59.63,10.8,TRUE
"C87044","yes","new",0,11.2,FALSE
"C55171","yes","new",0,7.3,FALSE
"C15433","yes","new",57.58,7.9,TRUE
"C86753","yes","returning",0,8.3,FALSE
"C44082","yes","returning",67.71,9.9,TRUE
"C10645","yes","new",0,13.4,FALSE
"C76417","yes","new",0,17.4,FALSE
"C53924","yes","returning",58.37,7.5,TRUE
"C14016","yes","new",0,13.6,FALSE
"C70758","yes","new",0,10.7,FALSE
"C59687","yes","returning",0,6.3,FALSE
"C52370","yes","returning",0,15.3,FALSE
"C81023","yes","returning",0,9.9,FALSE
"C58660","yes","new",0,12.7,FALSE
"C11111","yes","returning",68.57,1.5,TRUE
"C39686","yes","new",0,8,FALSE
"C95006","yes","new",53.06,11.6,TRUE
"C88815","yes","returning",78.16,8.4,TRUE
"C73460","yes","returning",75.86,6.5,TRUE
"C86252","yes","returning",65.31,12.2,TRUE
"C92892","yes","new",0,6.3,FALSE
"C83719","yes","new",0,14.4,FALSE
"C58364","yes","new",39.97,13.3,TRUE
"C60192","yes","new",16.99,3,TRUE
"C26962","yes","new",0,5.3,FALSE
"C84894","yes","returning",65.65,8.5,TRUE
"C74197","yes","returning",60.33,9.6,TRUE
"C42943","yes","new",44.2,10.4,TRUE
"C57774","yes","new",37.49,11.4,TRUE
"C27178","yes","returning",22.93,12.7,TRUE
"C43685","yes","new",0,6.3,FALSE
"C93207","yes","returning",90.47,16.2,TRUE
"C13555","yes","new",54.96,15.6,TRUE
"C12976","yes","returning",0,8.3,FALSE
"C35412","yes","returning",98.92,9.8,TRUE
"C98330","yes","new",0,11.3,FALSE
"C91765","yes","new",0,10.9,FALSE
"C80620","yes","new",0,4.7,FALSE
"C68921","yes","new",35.97,12.8,TRUE
"C37902","yes","returning",0,18.4,FALSE
"C85651","yes","returning",90.73,17,TRUE
"C63420","yes","returning",107.51,18.6,TRUE
"C68160","yes","new",0,8.1,FALSE
"C77104","yes","new",45.95,4.5,TRUE
"C66417","yes","returning",52.79,14.8,TRUE
"C58811","yes","returning",0,6,FALSE
"C53560","yes","new",0,17.7,FALSE
"C23428","yes","new",49.43,0.3,TRUE
"C87475","yes","new",40.47,6.1,TRUE
"C36161","yes","returning",60.93,9.7,TRUE
"C15640","yes","returning",56.57,11.3,TRUE
"C34996","yes","returning",0,7.8,FALSE
"C72879","yes","new",33.83,0.9,TRUE
"C74445","yes","new",46.95,9.7,TRUE
"C15459","yes","returning",0,19.8,FALSE
"C82096","yes","new",48.22,10,TRUE
"C84271","yes","new",43.68,22.9,TRUE
"C71578","yes","returning",37.35,6.3,TRUE
"C58096","yes","new",0,15.2,FALSE
"C71423","yes","new",0,7.8,FALSE
"C41794","yes","returning",0,12.3,FALSE
"C23696","yes","new",0,17.4,FALSE
"C63434","yes","returning",57.74,9,TRUE
"C69780","yes","returning",47.21,18.3,TRUE
"C75402","yes","new",0,12.2,FALSE
"C86422","yes","new",0,14.4,FALSE
"C44722","yes","returning",0,12.9,FALSE
"C49447","yes","returning",48.55,7.7,TRUE
"C15543","yes","new",33.95,5.2,TRUE
"C85057","yes","new",52.15,9.6,TRUE
"C14935","yes","returning",0,12.1,FALSE
"C90930","yes","new",0,9.8,FALSE
"C12905","yes","new",0,6.9,FALSE
"C52065","yes","new",35.97,12.6,TRUE
"C87505","yes","new",0,4.2,FALSE
"C63469","yes","returning",68.5,13.6,TRUE
"C76485","yes","returning",55.87,13.4,TRUE
"C59102","yes","returning",0,5.5,FALSE
"C50584","yes","returning",71.98,8.7,TRUE
"C83204","yes","returning",79.02,5,TRUE
"C61011","yes","returning",111.55,13.8,TRUE
"C82013","yes","returning",0,12.9,FALSE
"C69220","yes","new",0,8.8,FALSE
"C32114","yes","returning",0,7.6,FALSE
"C31024","yes","returning",86.52,11.7,TRUE
"C52458","yes","returning",0,6.5,FALSE
"C81235","yes","new",74.51,12,TRUE
"C53074","yes","new",0,16.2,FALSE
"C66288","yes","new",0,15,FALSE
"C22755","yes","returning",0,4.4,FALSE
"C65129","yes","returning",75.69,16,TRUE
"C21628","yes","returning",0,8,FALSE
"C74877","yes","new",45.81,18,TRUE
"C67344","yes","returning",0,15.2,FALSE
"C95540","yes","new",51.77,6.1,TRUE
"C51866","yes","new",43.84,4.5,TRUE
"C22637","yes","new",0,2.4,FALSE
"C64248","yes","returning",61.55,9.4,TRUE
"C73277","yes","new",0,15.9,FALSE
"C18313","yes","new",43.53,8.9,TRUE
"C35365","yes","new",0,12.6,FALSE
"C16396","yes","new",22.88,3,TRUE
"C75104","yes","new",0,4.3,FALSE
"C17614","yes","returning",0,2,FALSE
"C16763","yes","new",30.22,11.3,TRUE
"C74465","yes","new",0,20.1,FALSE
"C22054","yes","new",0,19,FALSE
"C35665","yes","returning",0,6.5,FALSE
"C78016","yes","new",0,3.8,FALSE
"C68314","yes","new",0,0.6,FALSE
"C10324","yes","new",0,9.5,FALSE
"C66922","yes","returning",21.18,5.6,TRUE
"C38903","yes","returning",102.74,9,TRUE
"C10376","yes","returning",91.37,18,TRUE
"C38257","yes","new",0,11.2,FALSE
"C81985","yes","new",0,16.4,FALSE
"C23858","yes","new",22.86,14.4,TRUE
"C50777","yes","returning",92.17,15.2,TRUE
"C41946","yes","new",0,2.1,FALSE
"C60141","yes","returning",74.15,9.3,TRUE
"C80090","yes","returning",0,18.3,FALSE
"C59582","yes","returning",0,17.2,FALSE
"C47288","yes","returning",0,8,FALSE
"C43052","yes","returning",56.47,2.7,TRUE
"C31837","yes","new",0,16.2,FALSE
"C43256","yes","returning",0,2.9,FALSE
"C74101","yes","returning",57.55,9.3,TRUE
"C90245","yes","returning",58.98,5.7,TRUE
"C47568","yes","returning",0,14.9,FALSE
"C74075","yes","new",0,3.8,FALSE
"C46635","yes","returning",0,7.2,FALSE
"C62483","yes","new",41.93,10.9,TRUE
"C86328","yes","new",52.17,13.9,TRUE
"C56892","yes","new",0,10.1,FALSE
"C72331","yes","new",67.56,17.5,TRUE
"C46047","yes","new",39.38,8.8,TRUE
"C36279","yes","new",0,16,FALSE
"C58840","yes","returning",0,7.9,FALSE
"C86321","yes","new",0,16,FALSE
"C53566","yes","new",0,4.3,FALSE
"C41906","yes","returning",0,5.8,FALSE
"C19723","yes","returning",0,18.9,FALSE
"C44297","yes","new",0,4.6,FALSE
"C21058","yes","returning",0,18.8,FALSE
"C61135","yes","new",47.92,8.6,TRUE
"C47351","yes","new",0,8.5,FALSE
"C80798","yes","new",0,23.2,FALSE
"C35276","yes","returning",69.27,7.8,TRUE
"C95522","yes","returning",0,8.9,FALSE
"C92449","yes","new",0,8,FALSE
"C86557","yes","new",27.45,8.5,TRUE
"C36368","yes","returning",0,3.8,FALSE
"C83759","yes","new",0,3.8,FALSE
"C74585","yes","returning",75.75,12.6,TRUE
"C69890","yes","returning",0,15.2,FALSE
"C82440","yes","new",0,6.8,FALSE
"C97071","yes","new",0,9.6,FALSE
"C83795","yes","new",0,12.6,FALSE
"C54216","yes","new",0,12.8,FALSE
"C77171","yes","new",48.59,8.4,TRUE
"C91226","yes","returning",74.13,14.9,TRUE
"C79826","yes","returning",0,7.8,FALSE
"C70757","yes","new",0,12.8,FALSE
"C50698","yes","returning",0,8.4,FALSE
"C22803","yes","new",0,11.2,FALSE
"C25584","yes","new",0,15.6,FALSE
"C20076","yes","returning",0,10.3,FALSE
"C63079","yes","returning",0,6.8,FALSE
"C70828","yes","returning",0,6.7,FALSE
"C21123","yes","returning",0,6.2,FALSE
"C77218","yes","returning",73.7,5.3,TRUE
"C94037","yes","returning",49.75,2,TRUE
"C90837","yes","new",0,9.1,FALSE
"C82944","yes","new",0,11.7,FALSE
"C45563","yes","returning",0,12.3,FALSE
"C63284","yes","returning",0,2.3,FALSE
"C69373","yes","new",0,11.7,FALSE
"C67212","yes","new",0,12.2,FALSE
"C32314","yes","new",0,17.1,FALSE
"C15502","yes","new",41.16,8.5,TRUE
"C51060","yes","returning",0,3.2,FALSE
"C70146","yes","returning",61.62,7.7,TRUE
"C43937","yes","new",0,7.8,FALSE
"C81270","yes","returning",65.04,3.1,TRUE
"C27826","yes","returning",58.64,3.3,TRUE
"C44415","yes","new",0,10.8,FALSE
"C31543","yes","returning",40.87,10.3,TRUE
"C68509","yes","returning",73.34,13.8,TRUE
"C64599","yes","new",0,8.2,FALSE
"C93933","yes","new",0,11.4,FALSE
"C30784","yes","new",50.48,17.5,TRUE
"C48805","yes","returning",0,1.9,FALSE
"C50158","yes","new",40.86,11.6,TRUE
"C83275","yes","returning",58.51,14.1,TRUE
"C70761","yes","returning",27.05,7.5,TRUE
"C22166","yes","returning",0,9.9,FALSE
"C74467","yes","returning",52.59,6.4,TRUE
"C83397","yes","new",0,0.5,FALSE
"C44117","yes","returning",36.04,9.8,TRUE
"C59876","yes","returning",55.49,7.9,TRUE
"C21564","yes","new",0,10.3,FALSE
"C68193","yes","new",0,12.4,FALSE
"C69138","yes","returning",64.38,5.6,TRUE
"C99891","yes","new",49.92,14.2,TRUE
"C90979","yes","returning",81.19,18.7,TRUE
"C56352","yes","new",0,23.8,FALSE
"C50533","yes","returning",73.62,6.4,TRUE
"C75276","yes","new",0,12.8,FALSE
"C96045","yes","new",48.28,14.7,TRUE
"C17673","yes","returning",67.47,13.7,TRUE
"C30224","yes","new",0,1.9,FALSE
"C29927","yes","new",0,9.2,FALSE
"C11279","yes","returning",75.56,12.9,TRUE
"C12679","yes","returning",86.19,16.5,TRUE
"C12646","yes","returning",69.93,7.4,TRUE
"C43570","yes","new",0,6,FALSE
"C59915","yes","returning",0,20.7,FALSE
"C84799","yes","returning",76.44,8.1,TRUE
"C40629","yes","new",0,1.1,FALSE
"C88135","yes","new",44.02,13.2,TRUE
"C76968","yes","returning",49.37,12,TRUE
"C45588","yes","returning",0,11.8,FALSE
"C57533","yes","new",0,3.8,FALSE
"C91419","yes","returning",56.68,5.3,TRUE
"C96710","yes","new",45.07,16.7,TRUE
"C72511","yes","new",0,5.8,FALSE
"C68791","yes","new",0,6.3,FALSE
"C90004","yes","returning",0,1.4,FALSE
"C45286","yes","returning",0,10.3,FALSE
"C70784","yes","returning",0,6,FALSE
"C76353","yes","new",0,15.5,FALSE
"C25884","yes","returning",0,11.4,FALSE
"C48366","yes","returning",50.66,13.5,TRUE
"C80719","yes","new",57.4,12.1,TRUE
"C60877","yes","returning",58.45,9.1,TRUE
"C53280","yes","new",0,9.3,FALSE
"C78567","yes","new",0,9.8,FALSE
"C24153","yes","new",66.38,14.6,TRUE
"C42553","yes","new",0,5.5,FALSE
"C19699","yes","new",58.08,16.8,TRUE
"C25319","yes","new",0,12.4,FALSE
"C88365","yes","new",23.92,1.2,TRUE
"C98464","yes","new",49.52,19.2,TRUE
"C69571","yes","returning",61.79,16.6,TRUE
"C69702","yes","returning",75.86,16.3,TRUE
"C95891","yes","returning",66.5,2.8,TRUE
"C84074","yes","new",0,6.1,FALSE
"C35081","yes","new",0,6.4,FALSE
"C46269","yes","returning",67.76,10.2,TRUE
"C63573","yes","returning",66.6,16.2,TRUE
"C40660","yes","new",0,7.9,FALSE
"C10729","yes","returning",0,8.8,FALSE
"C24138","yes","new",0,11,FALSE
"C42356","yes","returning",0,12.1,FALSE
"C84947","yes","new",0,10.1,FALSE
"C58186","yes","new",0,7.4,FALSE
"C40200","yes","returning",64.94,8.2,TRUE
"C13230","yes","returning",71.25,7.7,TRUE
"C74984","yes","returning",0,16.3,FALSE
"C64052","yes","returning",71.25,9.6,TRUE
"C77239","yes","returning",0,7.4,FALSE
"C99485","yes","returning",25.81,1.4,TRUE
"C51384","yes","returning",51.18,13.7,TRUE
"C83567","yes","returning",42.38,10.1,TRUE
"C91875","yes","returning",0,3.4,FALSE
"C66917","yes","new",0,2.2,FALSE
"C39815","yes","new",0,11.4,FALSE
"C51637","yes","returning",0,8.1,FALSE
"C84690","yes","returning",0,11.2,FALSE
"C51829","yes","new",0,8.2,FALSE
"C40112","yes","new",0,3.8,FALSE
"C29981","yes","returning",73.05,8.9,TRUE
"C92204","yes","returning",58.26,3.7,TRUE
"C85217","yes","new",0,12.6,FALSE
"C26943","yes","returning",0,9.1,FALSE
"C15862","yes","returning",0,8.1,FALSE
"C68271","yes","returning",0,19,FALSE
"C14613","yes","returning",75.44,5.3,TRUE
"C73312","yes","new",0,4.7,FALSE
"C82954","yes","new",48.72,16.4,TRUE
"C88801","yes","new",0,2.6,FALSE
"C48934","yes","returning",71.57,16.9,TRUE
"C39360","yes","returning",0,15.4,FALSE
"C66623","yes","returning",0,7.6,FALSE
"C44101","yes","returning",0,12.4,FALSE
"C61843","yes","returning",0,4,FALSE
"C22033","yes","returning",0,8.8,FALSE
"C60646","yes","returning",0,16.5,FALSE
"C39776","yes","new",0,4.7,TRUE
"C45977","yes","new",0,6.6,FALSE
"C79336","yes","new",0,14.1,FALSE
"C37501","yes","returning",0,3,FALSE
"C48234","yes","returning",74.51,14.6,TRUE
"C64036","yes","new",22.34,5.8,TRUE
"C51409","yes","returning",0,10.6,FALSE
"C23912","yes","returning",0,10.9,FALSE
"C47189","yes","new",0,7.7,FALSE
"C53351","yes","new",39.62,10.8,TRUE
"C78496","yes","returning",66.15,4.8,TRUE
"C97302","yes","returning",0,13,FALSE
"C53088","yes","returning",70.07,15.2,TRUE
"C13064","yes","new",0,6.6,FALSE
"C33765","yes","returning",43.64,1.4,TRUE
"C36804","yes","returning",70.15,10.6,TRUE
"C69127","yes","new",0,2,FALSE
"C11359","yes","returning",80.81,16.6,TRUE
"C96812","yes","returning",81.32,9.3,TRUE
"C61740","yes","returning",72.05,18.7,TRUE
"C69893","yes","returning",60.97,5.7,TRUE
"C45335","yes","returning",55.75,15.8,TRUE
"C38012","yes","returning",0,18,FALSE
"C23565","yes","returning",80.4,14.2,TRUE
"C64346","yes","returning",0,13.8,FALSE
"C78202","yes","returning",55.08,8.5,TRUE
"C25946","yes","returning",0,13.3,FALSE
"C16680","yes","returning",0,14,FALSE
"C15968","yes","returning",0,20.9,FALSE
"C88624","yes","new",0,11,FALSE
"C44649","yes","returning",46.44,7.6,TRUE
"C31830","yes","returning",0,6.8,FALSE
"C36074","yes","returning",40.87,3.3,TRUE
"C54425","yes","new",81.9,7,TRUE
"C65668","yes","returning",73.96,19.5,TRUE
"C96711","yes","new",0,10.4,FALSE
"C91414","yes","returning",0,4.7,FALSE
"C66321","yes","returning",0,11.7,FALSE
"C45897","yes","new",44.49,12.6,TRUE
"C90244","yes","new",0,16.4,FALSE
"C91558","yes","returning",58.5,9.7,TRUE
"C67140","yes","new",0,10.5,FALSE
"C77924","yes","returning",75.63,11.9,TRUE
"C31692","yes","new",0,14.5,FALSE
"C52369","yes","new",0,10.6,FALSE
"C32553","yes","new",0,6.7,FALSE
"C57815","yes","new",0,9.1,FALSE
"C83865","yes","new",0,11.9,FALSE
"C57701","yes","new",28.91,7.8,TRUE
"C17954","yes","new",30.83,12.1,TRUE
"C51856","yes","new",0,13.3,FALSE
"C95264","yes","returning",37.79,12.8,TRUE
"C96151","yes","new",44.29,11.9,TRUE
"C66804","yes","new",0,8.3,FALSE
"C96183","yes","new",64.27,14.4,TRUE
"C86439","yes","returning",0,9.2,FALSE
"C34100","yes","returning",0,10,FALSE
"C95237","yes","returning",59.54,7.5,TRUE
"C43512","yes","new",0,19.8,FALSE
"C46367","yes","returning",0,1.7,FALSE
"C55309","yes","new",0,10.6,FALSE
"C47057","yes","new",0,7.9,FALSE
"C90632","yes","new",57.12,13.3,TRUE
"C71604","yes","new",0,12.6,FALSE
"C45753","yes","returning",0,7.7,FALSE
"C84480","yes","new",0,8,FALSE
"C82426","yes","returning",0,10,FALSE
"C69458","yes","new",0,4.9,FALSE
"C38292","yes","returning",60.94,7.9,TRUE
"C15634","yes","returning",0,12,FALSE
"C27405","yes","returning",0,0.3,FALSE
"C72055","yes","new",70.03,14.4,TRUE
"C69036","yes","new",0,11.6,FALSE
"C56009","yes","new",50.72,16,TRUE
"C77623","yes","new",0,15.4,FALSE
"C99714","yes","returning",0,10.5,FALSE
"C13160","yes","new",0,16.3,FALSE
